91
671, 820, 0, 93, 401, 0, 765, 887, 289, 0, 669, 0, 397, 0, 411, 0, 0, 313, 596, 43, 289, 180, 784, 130, 897, 111, 905, 996, 0, 413, 953, 0, 780, 0, 646, 206, 0, 697, 0, 0, 0, 0, 0, 0, 187, 0, 699, 0, 796, 520, 970, -1, 882, 761, 950, 0, 489, 941, 334, 0, 66, 217, 0, 930, 502, 40, 646, 0, 0, 0, 0, 860, 0, 631, 0, 918, 283, 0, 128, 0, 0, 515, 1, 994, 0, 0, 0, 0, 694, 0, 150, 
265, 0, 0, 327, 0, 3, 0, 0, 696, 587, 7, 685, 0, 0, 355, 0, 368, 0, 374, 735, 552, 730, 0, 384, 0, 160, 233, 0, 0, 0, 41, 77, 559, 0, 187, 628, 44, 696, 0, 137, 673, 0, 0, 0, 149, 0, 229, 479, 152, 0, 728, 882, -1, 685, 0, 991, 0, 0, 0, 42, 662, 735, 0, 869, 0, 0, 34, 0, 547, 0, 0, 0, 0, 455, 0, 0, 0, 311, 179, 428, 344, 65, 478, 202, 758, 428, 0, 182, 378, 0, 305, 
0, 0, 0, 0, 0, 665, 0, 0, 0, 0, 525, 0, 790, 0, 0, 143, 0, 0, 142, 954, 0, 969, 714, 982, 841, 976, 0, 228, 0, 191, 792, 0, 0, 814, 273, 0, 0, 0, 0, 646, 626, 790, 484, 303, 0, 0, 805, 0, 41, 0, 960, 761, 685, -1, 0, 0, 0, 0, 0, 0, 0, 935, 736, 522, 0, 0, 939, 268, 0, 0, 20, 156, 0, 973, 203, 0, 884, 205, 579, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 
0, 432, 0, 0, 0, 331, 213, 633, 906, 0, 0, 426, 813, 0, 763, 0, 2, 519, 818, 108, 0, 0, 0, 0, 735, 0, 0, 87, 0, 874, 0, 270, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 984, 0, 0, 0, 922, 426, 0, 84, 0, 950, 0, 0, -1, 0, 708, 617, 0, 731, 995, 0, 966, 400, 843, 37, 266, 0, 0, 0, 106, 0, 0, 605, 0, 0, 814, 0, 757, 28, 990, 772, 0, 0, 0, 0, 616, 0, 0, 590, 0, 
892, 0, 0, 506, 0, 0, 0, 501, 0, 462, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 84, 598, 971, 795, 179, 0, 82, 436, 605, 0, 0, 115, 0, 0, 0, 914, 817, 388, 0, 237, 490, 0, 0, 148, 0, 0, 0, 0, 289, 774, 0, 0, 991, 0, 0, -1, 808, 0, 0, 125, 0, 0, 434, 164, 0, 198, 0, 682, 0, 676, 0, 0, 0, 0, 0, 683, 0, 0, 167, 0, 0, 703, 0, 0, 66, 0, 399, 0, 157, 388, 0, 
608, 0, 0, 543, 0, 0, 0, 159, 0, 413, 0, 0, 379, 456, 647, 0, 0, 0, 36, 510, 0, 205, 422, 0, 4, 0, 16, 907, 883, 529, 0, 0, 0, 337, 380, 0, 0, 829, 993, 155, 808, 0, 123, 219, 0, 0, 0, 0, 0, 0, 66, 489, 0, 0, 708, 808, -1, 553, 137, 0, 677, 576, 0, 810, 0, 0, 99, 225, 960, 0, 0, 0, 0, 0, 0, 748, 0, 836, 286, 0, 311, 0, 253, 633, 523, 0, 0, 94, 628, 856, 0, 
922, 976, 0, 74, 0, 248, 863, 0, 676, 863, 0, 839, 695, 0, 0, 408, 674, 295, 316, 595, 705, 324, 32, 0, 513, 640, 215, 346, 0, 0, 247, 572, 0, 0, 813, 0, 0, 826, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 936, 0, 941, 0, 0, 617, 0, 553, -1, 798, 442, 840, 153, 0, 0, 0, 723, 39, 913, 616, 0, 397, 0, 0, 0, 545, 0, 0, 657, 954, 521, 0, 0, 0, 849, 0, 0, 915, 120, 644, 950, 951, 
944, 0, 0, 662, 0, 0, 74, 550, 0, 0, 0, 230, 447, 0, 114, 0, 0, 877, 236, 821, 930, 292, 990, 0, 931, 0, 241, 698, 0, 660, 0, 969, 674, 0, 657, 145, 0, 590, 0, 570, 748, 239, 94, 0, 592, 456, 0, 0, 731, 0, 798, 334, 0, 0, 0, 0, 137, 798, -1, 0, 0, 652, 0, 880, 0, 295, 225, 327, 0, 656, 0, 573, 637, 0, 637, 0, 0, 223, 353, 0, 0, 564, 270, 0, 907, 0, 0, 0, 639, 584, 343, 
0, 0, 300, 0, 0, 608, 911, 0, 0, 0, 934, 0, 0, 0, 150, 0, 0, 179, 0, 0, 649, 0, 683, 0, 0, 676, 0, 833, 0, 307, 537, 387, 527, 342, 56, 811, 691, 858, 0, 747, 728, 134, 860, 967, 0, 0, 0, 0, 546, 86, 199, 0, 42, 0, 731, 125, 0, 442, 0, -1, 0, 0, 24, 28, 0, 0, 0, 508, 0, 824, 45, 0, 616, 0, 424, 726, 0, 811, 967, 273, 0, 0, 4, 580, 643, 0, 0, 0, 869, 583, 0, 
449, 0, 517, 167, 698, 821, 0, 0, 0, 616, 429, 0, 239, 0, 0, 0, 0, 275, 824, 0, 0, 70, 332, 774, 0, 30, 664, 194, 892, 0, 972, 171, 0, 0, 75, 0, 228, 307, 480, 587, 515, 0, 136, 0, 844, 76, 0, 31, 0, 0, 0, 66, 662, 0, 995, 0, 677, 840, 0, 0, -1, 960, 0, 0, 0, 99, 585, 0, 606, 0, 0, 0, 465, 674, 177, 0, 0, 684, 807, 439, 0, 897, 0, 284, 159, 426, 0, 914, 989, 152, 0, 
0, 226, 0, 624, 0, 0, 0, 213, 0, 517, 741, 425, 0, 697, 337, 701, 0, 0, 47, 256, 901, 0, 0, 0, 0, 0, 377, 364, 0, 813, 0, 732, 0, 961, 65, 0, 298, 656, 0, 915, 673, 0, 568, 0, 0, 0, 0, 393, 0, 0, 0, 217, 735, 935, 0, 0, 576, 153, 652, 0, 960, -1, 217, 795, 0, 0, 0, 0, 207, 319, 121, 367, 989, 0, 987, 0, 0, 719, 0, 360, 0, 598, 745, 0, 316, 0, 0, 0, 0, 752, 20, 
290, 855, 0, 282, 927, 533, 0, 679, 0, 744, 277, 891, 518, 771, 223, 0, 299, 708, 0, 0, 405, 0, 0, 566, 0, 808, 259, 0, 846, 0, 26, 0, 644, 0, 560, 97, 970, 935, 823, 795, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 736, 966, 434, 0, 0, 0, 24, 0, 217, -1, 0, 0, 977, 0, 757, 964, 120, 0, 908, 0, 835, 101, 401, 288, 0, 431, 698, 0, 0, 0, 992, 18, 683, 828, 450, 0, 970, 0, 
0, 429, 584, 0, 0, 102, 0, 195, 0, 0, 721, 940, 735, 0, 0, 807, 481, 844, 0, 952, 330, 623, 12, 0, 0, 0, 0, 0, 0, 747, 0, 809, 0, 719, 246, 716, 0, 0, 426, 913, 0, 169, 0, 0, 615, 0, 295, 0, 208, 0, 752, 930, 869, 522, 400, 164, 810, 0, 880, 28, 0, 795, 0, -1, 236, 495, 0, 596, 0, 213, 0, 600, 210, 776, 0, 0, 177, 0, 0, 0, 341, 681, 779, 299, 339, 0, 0, 0, 0, 0, 0, 
0, 0, 192, 396, 0, 0, 743, 0, 109, 536, 91, 846, 304, 154, 497, 778, 0, 743, 0, 122, 117, 978, 0, 0, 870, 0, 645, 0, 0, 0, 0, 551, 0, 0, 0, 337, 548, 88, 0, 0, 0, 516, 0, 165, 0, 758, 0, 967, 0, 91, 951, 502, 0, 0, 843, 0, 0, 0, 0, 0, 0, 0, 0, 236, -1, 47, 0, 116, 0, 0, 0, 285, 0, 232, 0, 401, 0, 535, 925, 131, 0, 0, 180, 0, 0, 0, 553, 0, 0, 0, 0, 
0, 0, 997, 745, 0, 36, 404, 0, 0, 0, 171, 0, 618, 0, 276, 0, 0, 0, 253, 0, 464, 0, 0, 556, 625, 0, 0, 317, 568, 414, 0, 983, 970, 516, 0, 637, 999, 0, 486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 374, 0, 40, 0, 0, 37, 198, 0, 723, 295, 0, 99, 0, 977, 495, 47, -1, 0, 0, 183, 851, 0, 0, 0, 0, 0, 283, 976, 0, 769, 363, 183, 861, 0, 276, 87, 563, 575, 0, 300, 115, 0, 
0, 742, 0, 726, 0, 482, 109, 0, 6, 0, 172, 0, 0, 443, 292, 272, 287, 0, 0, 231, 0, 0, 0, 0, 0, 0, 170, 246, 0, 742, 0, 215, 628, 0, 0, 0, 518, 0, 331, 33, 0, 0, 0, 0, 0, 243, 967, 710, 0, 417, 211, 646, 34, 939, 266, 0, 99, 39, 225, 0, 585, 0, 0, 0, 0, 0, -1, 63, 448, 249, 939, 42, 0, 0, 0, 307, 0, 0, 0, 162, 79, 0, 0, 0, 957, 0, 283, 0, 0, 575, 0, 
923, 550, 0, 0, 0, 0, 374, 0, 804, 0, 0, 585, 0, 0, 333, 0, 0, 0, 789, 9, 86, 437, 0, 421, 0, 392, 512, 825, 710, 0, 0, 0, 808, 554, 887, 969, 266, 689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 268, 0, 682, 225, 913, 327, 508, 0, 0, 757, 596, 116, 0, 63, -1, 656, 551, 113, 723, 260, 148, 0, 0, 0, 0, 972, 0, 0, 753, 0, 0, 380, 589, 0, 825, 0, 173, 0, 
734, 0, 0, 581, 60, 13, 734, 0, 0, 481, 0, 856, 0, 723, 565, 353, 70, 2, 0, 825, 0, 0, 0, 228, 950, 0, 23, 0, 943, 324, 924, 340, 969, 220, 0, 282, 0, 593, 0, 0, 0, 0, 0, 0, 798, 0, 806, 60, 504, 0, 0, 0, 547, 0, 0, 0, 960, 616, 0, 0, 606, 207, 964, 0, 0, 183, 448, 656, -1, 0, 0, 0, 93, 0, 0, 0, 244, 0, 0, 0, 0, 0, 680, 50, 227, 0, 0, 0, 277, 0, 302, 
957, 522, 0, 0, 0, 0, 593, 383, 873, 895, 0, 377, 795, 615, 470, 0, 361, 909, 734, 579, 0, 0, 0, 712, 181, 107, 324, 0, 67, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 583, 221, 0, 169, 0, 494, 0, 0, 0, 0, 0, 0, 0, 0, 676, 0, 0, 656, 824, 0, 319, 120, 213, 0, 851, 249, 551, 0, -1, 784, 0, 275, 497, 202, 154, 0, 0, 87, 583, 496, 179, 0, 335, 0, 0, 0, 745, 0, 0, 449, 
850, 0, 0, 546, 0, 783, 501, 850, 230, 0, 0, 369, 512, 0, 139, 0, 165, 456, 0, 774, 726, 0, 841, 335, 634, 402, 0, 0, 822, 0, 875, 519, 330, 436, 0, 914, 403, 173, 841, 0, 740, 0, 631, 708, 0, 0, 0, 150, 0, 0, 234, 0, 0, 20, 106, 0, 0, 397, 0, 45, 0, 121, 0, 0, 0, 0, 939, 113, 0, 784, -1, 0, 674, 0, 652, 0, 191, 38, 972, 629, 0, 0, 914, 131, 110, 0, 0, 120, 516, 0, 0, 
0, 420, 0, 820, 564, 554, 956, 932, 0, 778, 0, 0, 0, 352, 950, 0, 151, 0, 262, 0, 618, 528, 0, 0, 0, 872, 480, 199, 0, 526, 641, 0, 455, 61, 0, 0, 211, 0, 41, 0, 0, 789, 0, 0, 858, 906, 0, 0, 0, 854, 944, 860, 0, 156, 0, 0, 0, 0, 573, 0, 0, 367, 908, 600, 285, 0, 42, 723, 0, 0, 0, -1, 256, 569, 799, 982, 403, 0, 863, 147, 836, 0, 509, 236, 977, 532, 0, 0, 503, 890, 0, 
0, 0, 0, 100, 439, 315, 0, 373, 0, 286, 773, 929, 0, 0, 116, 0, 932, 662, 538, 359, 441, 366, 0, 0, 0, 568, 0, 310, 0, 0, 0, 0, 526, 991, 0, 0, 0, 696, 0, 494, 0, 77, 538, 103, 171, 0, 178, 454, 810, 475, 986, 0, 0, 0, 0, 0, 0, 0, 637, 616, 465, 989, 0, 210, 0, 0, 0, 260, 93, 275, 674, 256, -1, 0, 0, 424, 812, 0, 0, 0, 246, 779, 727, 365, 708, 0, 0, 943, 313, 386, 811, 
432, 50, 426, 0, 0, 0, 0, 0, 751, 0, 0, 0, 781, 756, 588, 0, 0, 0, 94, 892, 0, 710, 0, 267, 307, 0, 0, 0, 967, 0, 0, 0, 0, 0, 577, 520, 0, 20, 0, 823, 0, 365, 0, 0, 537, 765, 273, 0, 20, 0, 0, 631, 455, 973, 605, 0, 0, 0, 0, 0, 674, 0, 835, 776, 232, 0, 0, 148, 0, 497, 0, 569, 0, -1, 0, 0, 997, 0, 843, 0, 0, 0, 0, 503, 0, 128, 442, 0, 0, 559, 0, 
0, 902, 0, 0, 512, 0, 0, 161, 62, 0, 0, 371, 0, 0, 0, 0, 318, 572, 32, 688, 0, 519, 182, 782, 650, 0, 766, 0, 0, 0, 0, 0, 171, 463, 0, 152, 525, 899, 0, 0, 599, 0, 11, 0, 318, 0, 0, 816, 886, 352, 580, 0, 0, 203, 0, 0, 0, 545, 637, 424, 177, 987, 101, 0, 0, 0, 0, 0, 0, 202, 652, 799, 0, 0, -1, 99, 114, 360, 352, 0, 992, 917, 0, 581, 0, 0, 16, 705, 0, 887, 60, 
0, 0, 0, 345, 0, 0, 0, 951, 0, 0, 0, 937, 0, 0, 0, 655, 0, 0, 614, 0, 0, 0, 0, 0, 818, 0, 0, 0, 0, 518, 302, 0, 0, 0, 0, 0, 27, 0, 429, 295, 0, 639, 0, 0, 0, 0, 0, 720, 0, 0, 0, 918, 0, 0, 0, 683, 748, 0, 0, 726, 0, 0, 401, 0, 401, 283, 307, 0, 0, 154, 0, 982, 424, 0, 99, -1, 196, 0, 0, 553, 0, 288, 0, 0, 0, 0, 48, 458, 0, 0, 0, 
357, 0, 770, 0, 70, 0, 0, 0, 683, 0, 781, 537, 0, 0, 0, 32, 357, 257, 771, 114, 0, 212, 375, 0, 19, 752, 403, 0, 0, 657, 788, 0, 0, 503, 0, 384, 708, 512, 61, 582, 0, 0, 258, 512, 0, 0, 0, 562, 498, 0, 0, 283, 0, 884, 814, 0, 0, 0, 0, 0, 0, 0, 288, 177, 0, 976, 0, 0, 244, 0, 191, 403, 812, 997, 114, 196, -1, 281, 143, 144, 0, 0, 0, 0, 724, 0, 0, 118, 217, 0, 0, 
593, 356, 0, 0, 878, 0, 0, 819, 0, 0, 97, 848, 0, 353, 192, 398, 168, 27, 596, 0, 237, 0, 0, 0, 293, 548, 0, 723, 0, 144, 0, 876, 0, 0, 490, 956, 0, 0, 0, 149, 0, 28, 0, 796, 668, 584, 0, 0, 0, 314, 581, 0, 311, 205, 0, 0, 836, 657, 223, 811, 684, 719, 0, 0, 535, 0, 0, 0, 0, 0, 38, 0, 0, 0, 360, 0, 281, -1, 0, 243, 786, 0, 0, 0, 0, 0, 0, 194, 481, 0, 525, 
514, 540, 0, 883, 552, 0, 766, 0, 984, 0, 0, 828, 944, 0, 0, 517, 0, 0, 409, 0, 548, 0, 0, 704, 922, 0, 635, 0, 0, 894, 0, 0, 0, 592, 0, 0, 736, 372, 0, 0, 0, 436, 575, 0, 0, 0, 363, 0, 9, 0, 0, 128, 179, 579, 757, 167, 286, 954, 353, 967, 807, 0, 431, 0, 925, 769, 0, 972, 0, 87, 972, 863, 0, 843, 352, 0, 143, 0, -1, 99, 538, 681, 33, 0, 0, 0, 0, 758, 142, 210, 237, 
955, 0, 967, 22, 0, 506, 0, 862, 566, 197, 0, 0, 0, 505, 680, 0, 0, 0, 0, 209, 0, 890, 0, 0, 530, 0, 962, 0, 159, 0, 446, 0, 0, 282, 890, 0, 0, 0, 0, 440, 0, 188, 0, 536, 0, 903, 242, 512, 0, 601, 904, 0, 428, 164, 28, 0, 0, 521, 0, 273, 439, 360, 698, 0, 131, 363, 162, 0, 0, 583, 629, 147, 0, 0, 0, 553, 144, 243, 99, -1, 0, 0, 810, 139, 0, 0, 0, 544, 0, 0, 0, 
760, 972, 96, 0, 0, 888, 307, 130, 0, 0, 104, 828, 76, 672, 188, 646, 0, 564, 169, 503, 213, 0, 689, 963, 0, 0, 0, 888, 0, 513, 2, 0, 82, 122, 0, 335, 824, 0, 35, 120, 0, 544, 141, 698, 577, 745, 0, 61, 0, 942, 0, 0, 344, 0, 990, 0, 311, 0, 0, 0, 0, 0, 0, 341, 0, 183, 79, 0, 0, 496, 0, 836, 246, 0, 992, 0, 0, 786, 538, 0, -1, 866, 505, 0, 306, 0, 88, 0, 0, 0, 0, 
859, 266, 849, 57, 0, 665, 203, 0, 827, 0, 131, 779, 0, 0, 0, 429, 261, 0, 0, 0, 0, 298, 0, 0, 490, 0, 0, 0, 44, 0, 0, 701, 790, 805, 0, 0, 460, 804, 922, 10, 713, 0, 798, 0, 0, 663, 0, 0, 608, 68, 0, 515, 65, 0, 772, 703, 0, 0, 564, 0, 897, 598, 0, 681, 0, 861, 0, 753, 0, 179, 0, 0, 779, 0, 917, 288, 0, 0, 681, 0, 866, -1, 0, 0, 544, 993, 908, 0, 639, 0, 0, 
655, 111, 815, 0, 0, 749, 0, 0, 0, 0, 0, 0, 405, 0, 0, 430, 0, 782, 35, 0, 0, 0, 725, 0, 68, 0, 805, 825, 287, 472, 267, 744, 901, 341, 673, 957, 191, 0, 0, 0, 0, 0, 678, 85, 0, 876, 0, 0, 923, 0, 0, 1, 478, 0, 0, 0, 253, 0, 270, 4, 0, 745, 0, 779, 180, 0, 0, 0, 680, 0, 914, 509, 727, 0, 0, 0, 0, 0, 33, 810, 505, 0, -1, 0, 666, 0, 841, 774, 181, 0, 332, 
0, 0, 982, 0, 658, 0, 0, 345, 0, 884, 0, 469, 249, 46, 0, 743, 567, 303, 17, 0, 135, 234, 593, 0, 893, 0, 0, 0, 795, 0, 403, 0, 0, 0, 819, 34, 0, 447, 0, 468, 0, 0, 192, 974, 0, 106, 0, 0, 128, 566, 493, 994, 202, 0, 0, 0, 633, 849, 0, 580, 284, 0, 992, 299, 0, 276, 0, 0, 50, 335, 131, 236, 365, 503, 581, 0, 0, 0, 0, 139, 0, 0, 0, -1, 168, 317, 0, 750, 533, 0, 0, 
0, 0, 232, 93, 0, 0, 733, 0, 0, 351, 495, 0, 135, 0, 0, 0, 943, 0, 0, 384, 0, 319, 0, 395, 832, 0, 787, 0, 763, 0, 866, 0, 800, 0, 0, 137, 0, 0, 0, 522, 797, 0, 0, 0, 0, 563, 747, 0, 0, 0, 0, 0, 758, 0, 0, 66, 523, 0, 907, 643, 159, 316, 18, 339, 0, 87, 957, 380, 227, 0, 110, 977, 708, 0, 0, 0, 724, 0, 0, 0, 306, 544, 666, 168, -1, 322, 936, 0, 0, 0, 969, 
0, 0, 0, 566, 812, 0, 0, 960, 781, 0, 142, 0, 0, 0, 0, 658, 0, 0, 276, 0, 700, 0, 138, 0, 342, 0, 849, 375, 0, 0, 67, 213, 0, 50, 349, 55, 596, 0, 0, 474, 163, 0, 627, 547, 805, 0, 698, 184, 0, 299, 0, 0, 428, 0, 0, 0, 0, 0, 0, 0, 426, 0, 683, 0, 0, 563, 0, 589, 0, 0, 0, 532, 0, 128, 0, 0, 0, 0, 0, 0, 0, 993, 0, 317, 322, -1, 0, 365, 172, 0, 0, 
0, 767, 0, 0, 570, 166, 514, 0, 0, 0, 186, 385, 44, 0, 539, 901, 0, 272, 0, 0, 827, 415, 986, 0, 0, 0, 128, 365, 194, 701, 862, 17, 0, 0, 0, 934, 0, 680, 1000, 662, 926, 0, 0, 242, 256, 0, 263, 30, 337, 350, 0, 0, 0, 0, 616, 399, 0, 915, 0, 0, 0, 0, 828, 0, 553, 575, 283, 0, 0, 0, 0, 0, 0, 442, 16, 48, 0, 0, 0, 0, 88, 908, 841, 0, 936, 0, -1, 661, 0, 0, 0, 
0, 0, 0, 740, 0, 812, 369, 291, 0, 972, 39, 0, 504, 770, 892, 918, 400, 0, 214, 0, 605, 0, 138, 887, 589, 468, 0, 570, 399, 0, 0, 369, 0, 616, 900, 267, 0, 799, 0, 971, 978, 0, 837, 488, 0, 0, 0, 902, 887, 0, 345, 0, 182, 0, 0, 0, 94, 120, 0, 0, 914, 0, 450, 0, 0, 0, 0, 825, 0, 745, 120, 0, 943, 0, 705, 458, 118, 194, 758, 544, 0, 0, 774, 750, 0, 365, 661, -1, 0, 33, 431, 
0, 966, 0, 0, 576, 203, 0, 662, 244, 0, 0, 367, 382, 0, 0, 0, 0, 972, 0, 0, 0, 499, 0, 471, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 349, 876, 0, 0, 0, 74, 0, 785, 0, 953, 213, 493, 565, 376, 973, 0, 694, 378, 0, 0, 157, 628, 644, 639, 869, 989, 0, 0, 0, 0, 300, 0, 0, 277, 0, 516, 503, 313, 0, 0, 0, 217, 481, 142, 0, 0, 639, 181, 533, 0, 172, 0, 0, -1, 439, 250, 
828, 0, 16, 60, 52, 0, 809, 73, 605, 833, 0, 0, 0, 686, 0, 495, 827, 0, 0, 0, 0, 0, 0, 65, 0, 0, 801, 0, 0, 0, 0, 0, 144, 0, 569, 0, 250, 0, 0, 0, 874, 0, 0, 884, 496, 0, 0, 0, 111, 0, 0, 0, 0, 0, 590, 388, 856, 950, 584, 583, 152, 752, 970, 0, 0, 115, 575, 173, 0, 0, 0, 890, 386, 559, 887, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 33, 439, -1, 553, 
0, 956, 0, 584, 0, 652, 463, 494, 994, 981, 697, 0, 865, 0, 611, 14, 948, 0, 283, 89, 531, 0, 0, 326, 0, 0, 0, 0, 812, 617, 0, 0, 0, 374, 549, 314, 0, 269, 566, 0, 1, 0, 923, 0, 0, 0, 779, 0, 702, 0, 596, 150, 305, 180, 0, 0, 0, 951, 343, 0, 0, 20, 0, 0, 0, 0, 0, 0, 302, 449, 0, 0, 811, 0, 60, 0, 0, 525, 237, 0, 0, 0, 332, 0, 969, 0, 0, 431, 250, 553, -1]
