79
792, 499, 47, 22, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 886, 0, 371, 0, 0, 212, 0, 0, 692, 0, 0, 0, 0, 807, 0, 278, 429, 0, 552, 363, 182, 429, 0, 0, 0, 0, 0, 0, 0, 568, 148, 0, 0, 550, 878, 339, 79, 611, 111, 932, 0, 0, 0, 677, -1, 84, 0, 0, 391, 552, 50, 997, 0, 176, 0, 426, 0, 624, 0, 0, 939, 0, 0, 0, 0, 
0, 0, 0, 339, 0, 344, 818, 0, 0, 736, 44, 0, 778, 816, 0, 0, 0, 0, 0, 491, 0, 0, 0, 0, 449, 783, 493, 0, 412, 0, 301, 189, 704, 0, 0, 0, 955, 0, 967, 0, 0, 0, 402, 0, 832, 335, 130, 134, 712, 0, 0, 0, 0, 174, 387, 318, 202, 0, 84, -1, 167, 873, 597, 463, 131, 0, 226, 997, 909, 0, 0, 178, 965, 714, 248, 677, 0, 207, 0, 
64, 344, 0, 735, 902, 0, 569, 0, 0, 0, 801, 565, 0, 650, 952, 290, 632, 401, 33, 0, 310, 0, 269, 0, 0, 0, 717, 0, 604, 554, 441, 382, 0, 0, 102, 834, 0, 0, 0, 663, 0, 952, 0, 737, 752, 0, 0, 764, 427, 46, 0, 0, 0, 840, 858, 0, 0, 0, 0, 167, -1, 0, 0, 0, 280, 0, 0, 170, 0, 0, 716, 103, 806, 0, 79, 963, 847, 243, 0, 
10, 0, 8, 244, 215, 612, 0, 341, 604, 0, 0, 0, 649, 128, 0, 0, 423, 0, 0, 431, 0, 0, 257, 772, 948, 0, 0, 946, 39, 0, 0, 0, 161, 0, 0, 0, 0, 0, 550, 80, 0, 550, 0, 165, 972, 0, 0, 0, 671, 0, 0, 0, 0, 480, 0, 768, 0, 749, 0, 873, 0, -1, 0, 0, 361, 316, 58, 975, 329, 0, 0, 918, 0, 0, 0, 0, 711, 411, 303, 
0, 0, 598, 720, 57, 340, 783, 0, 0, 0, 665, 0, 0, 261, 0, 0, 85, 58, 0, 342, 0, 0, 521, 642, 619, 398, 97, 0, 420, 0, 397, 0, 700, 0, 475, 0, 506, 997, 623, 815, 0, 366, 0, 0, 0, 0, 651, 0, 145, 0, 0, 0, 0, 0, 391, 0, 0, 0, 391, 597, 0, 0, -1, 64, 0, 439, 0, 0, 698, 0, 228, 379, 349, 0, 0, 814, 769, 670, 50, 
533, 0, 0, 481, 340, 0, 0, 0, 0, 772, 0, 331, 686, 820, 0, 0, 0, 0, 575, 727, 0, 771, 58, 0, 879, 399, 0, 0, 0, 242, 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 319, 0, 494, 0, 224, 686, 0, 0, 0, 0, 794, 158, 808, 0, 0, 552, 463, 0, 0, 64, -1, 0, 0, 385, 0, 128, 661, 0, 0, 20, 0, 137, 0, 230, 481, 918, 
0, 0, 288, 694, 731, 0, 0, 0, 218, 611, 175, 0, 0, 0, 0, 0, 559, 841, 454, 0, 427, 608, 130, 0, 58, 846, 0, 0, 488, 292, 751, 177, 0, 0, 0, 611, 994, 0, 25, 0, 252, 665, 0, 0, 0, 0, 0, 796, 706, 48, 928, 0, 0, 249, 0, 0, 0, 978, 50, 131, 280, 361, 0, 0, -1, 0, 284, 0, 0, 0, 0, 0, 723, 0, 0, 245, 0, 748, 0, 
43, 0, 0, 594, 574, 322, 0, 866, 905, 0, 0, 568, 277, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 451, 500, 0, 267, 787, 0, 443, 0, 45, 0, 0, 0, 73, 2, 879, 0, 0, 669, 0, 0, 126, 0, 95, 0, 365, 0, 0, 66, 515, 990, 529, 75, 138, 253, 374, 997, 0, 0, 316, 439, 0, 0, -1, 0, 903, 0, 0, 0, 682, 0, 0, 718, 395, 0, 434, 919, 
459, 0, 0, 752, 669, 0, 199, 0, 475, 0, 944, 991, 166, 667, 242, 0, 900, 0, 459, 0, 96, 0, 633, 343, 0, 471, 521, 0, 587, 661, 657, 259, 233, 282, 0, 249, 0, 0, 0, 177, 0, 0, 263, 0, 0, 0, 0, 0, 339, 0, 253, 0, 0, 0, 0, 59, 0, 0, 0, 226, 0, 58, 0, 385, 284, 0, -1, 0, 795, 188, 0, 0, 802, 381, 827, 323, 0, 843, 455, 
360, 0, 76, 421, 0, 0, 381, 0, 3, 418, 103, 0, 737, 462, 0, 0, 0, 0, 0, 0, 876, 933, 759, 103, 982, 0, 93, 0, 923, 539, 0, 981, 0, 0, 689, 5, 694, 239, 43, 0, 988, 854, 0, 0, 0, 360, 0, 415, 0, 0, 615, 433, 0, 0, 0, 86, 0, 275, 176, 997, 170, 975, 0, 0, 0, 903, 0, -1, 0, 776, 966, 0, 0, 929, 0, 0, 443, 18, 0, 
323, 0, 0, 0, 217, 596, 0, 219, 0, 0, 0, 0, 0, 200, 987, 0, 0, 778, 0, 0, 0, 14, 0, 0, 540, 0, 0, 0, 0, 0, 0, 759, 11, 20, 0, 553, 0, 0, 485, 146, 0, 25, 0, 0, 0, 0, 254, 0, 0, 437, 389, 119, 0, 809, 73, 0, 217, 248, 0, 909, 0, 329, 698, 128, 0, 0, 795, 0, -1, 0, 0, 824, 0, 0, 193, 0, 0, 0, 85, 
293, 0, 894, 0, 498, 0, 519, 0, 511, 0, 203, 631, 0, 713, 202, 0, 0, 64, 0, 0, 0, 0, 887, 649, 305, 0, 0, 21, 0, 0, 0, 0, 154, 674, 0, 0, 0, 0, 945, 30, 410, 0, 0, 0, 706, 0, 0, 566, 0, 605, 946, 0, 349, 120, 0, 0, 172, 146, 426, 0, 0, 0, 0, 661, 0, 0, 188, 776, 0, -1, 0, 649, 0, 0, 516, 576, 0, 571, 0, 
531, 0, 0, 888, 445, 0, 0, 0, 871, 341, 249, 434, 409, 0, 0, 0, 237, 0, 988, 623, 451, 459, 573, 749, 217, 521, 81, 0, 0, 0, 447, 0, 470, 0, 689, 581, 1000, 430, 204, 802, 0, 855, 0, 0, 0, 16, 93, 115, 256, 165, 551, 0, 273, 0, 0, 227, 0, 0, 0, 0, 716, 0, 228, 0, 0, 0, 0, 966, 0, 0, -1, 953, 0, 0, 224, 0, 0, 581, 0, 
898, 239, 157, 0, 0, 50, 461, 632, 624, 0, 509, 0, 0, 0, 0, 0, 0, 987, 125, 0, 596, 198, 957, 211, 38, 0, 0, 0, 617, 0, 0, 25, 0, 842, 120, 0, 89, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 739, 37, 478, 0, 0, 0, 0, 0, 296, 624, 178, 103, 918, 379, 0, 0, 682, 0, 0, 824, 649, 953, -1, 318, 0, 0, 0, 0, 0, 20, 
0, 776, 0, 337, 0, 765, 0, 0, 515, 0, 0, 0, 0, 391, 0, 57, 203, 530, 980, 44, 0, 435, 830, 107, 0, 455, 439, 0, 0, 0, 815, 695, 619, 0, 0, 746, 658, 0, 163, 613, 770, 0, 0, 907, 0, 266, 0, 12, 0, 0, 890, 0, 436, 0, 347, 133, 0, 0, 0, 965, 806, 0, 349, 20, 723, 0, 802, 0, 0, 0, 0, 318, -1, 0, 0, 171, 242, 779, 981, 
0, 0, 358, 416, 0, 419, 557, 415, 72, 374, 358, 880, 588, 739, 33, 938, 0, 167, 0, 695, 0, 0, 0, 14, 0, 735, 0, 352, 0, 847, 423, 0, 495, 0, 0, 0, 883, 0, 583, 0, 0, 305, 0, 154, 0, 198, 0, 915, 0, 356, 0, 0, 0, 0, 81, 0, 0, 478, 0, 714, 0, 0, 0, 0, 0, 0, 381, 929, 0, 0, 0, 0, 0, -1, 127, 0, 971, 0, 0, 
933, 451, 0, 0, 792, 383, 0, 0, 0, 0, 0, 0, 953, 0, 395, 958, 338, 860, 192, 725, 364, 0, 698, 811, 0, 153, 380, 322, 0, 0, 0, 954, 0, 699, 358, 75, 411, 35, 412, 0, 894, 0, 249, 706, 215, 0, 0, 777, 0, 84, 209, 0, 0, 0, 0, 0, 0, 0, 939, 248, 79, 0, 0, 137, 0, 718, 827, 0, 193, 516, 224, 0, 0, 127, -1, 0, 0, 0, 407, 
0, 0, 0, 0, 0, 0, 224, 481, 0, 0, 0, 0, 0, 0, 482, 205, 0, 0, 237, 211, 0, 0, 0, 0, 508, 729, 0, 190, 0, 393, 0, 0, 372, 0, 0, 0, 703, 9, 49, 0, 633, 350, 0, 0, 665, 253, 311, 83, 707, 523, 302, 147, 0, 331, 308, 416, 595, 21, 0, 677, 963, 0, 814, 0, 245, 395, 323, 0, 0, 576, 0, 0, 171, 0, 0, -1, 0, 589, 256, 
992, 0, 0, 257, 0, 0, 923, 0, 0, 652, 0, 351, 32, 286, 784, 199, 0, 0, 729, 403, 583, 0, 0, 0, 728, 183, 0, 0, 590, 902, 0, 0, 0, 105, 600, 869, 52, 0, 0, 0, 0, 0, 0, 194, 200, 722, 701, 416, 730, 730, 0, 0, 81, 0, 42, 737, 0, 773, 0, 0, 847, 711, 769, 230, 0, 0, 0, 443, 0, 0, 0, 0, 242, 971, 0, 0, -1, 964, 442, 
0, 751, 0, 0, 2, 0, 788, 0, 941, 0, 0, 451, 0, 503, 812, 0, 0, 988, 0, 0, 0, 81, 404, 896, 0, 0, 216, 632, 0, 640, 326, 513, 0, 424, 587, 805, 954, 924, 0, 109, 170, 0, 0, 674, 0, 0, 0, 936, 0, 0, 253, 0, 289, 0, 0, 0, 700, 950, 0, 207, 243, 411, 670, 481, 748, 434, 843, 18, 0, 571, 581, 0, 779, 0, 0, 589, 964, -1, 0, 
0, 0, 0, 0, 120, 0, 23, 876, 0, 0, 0, 17, 0, 0, 0, 691, 0, 0, 0, 0, 819, 0, 0, 0, 172, 0, 950, 0, 69, 128, 0, 386, 0, 0, 0, 590, 382, 994, 773, 458, 355, 0, 0, 281, 0, 803, 17, 0, 0, 434, 0, 25, 0, 0, 0, 904, 921, 468, 0, 0, 0, 303, 50, 918, 0, 919, 455, 0, 85, 0, 0, 20, 981, 0, 407, 256, 442, 0, -1]
