81
0, 0, 774, 0, 0, 2337, 0, 0, 689, 410, 1090, 1064, 623, 0, 688, 0, 732, 885, 875, 435, 0, 734, 0, 856, 0, 0, 0, 577, 0, 412, 0, 0, 630, 615, 555, 706, 0, 0, 0, 0, 536, 846, 463, 0, 0, 707, 650, 772, 0, 491, 0, 713, 0, 340, 560, -1, 947, 513, 0, 0, 528, 0, 510, 453, 293, 0, 659, 0, 569, 0, 673, 0, 351, 0, 0, 0, 0, 666, 987, 787, 1071, 
881, 0, 0, 1038, 0, 2320, 0, 1010, 402, 935, 240, 549, 0, 0, 0, 0, 0, 0, 0, 1309, 0, 0, 0, 0, 0, 974, 0, 0, 0, 0, 0, 0, 868, 617, 873, 847, 0, 684, 0, 672, 1001, 505, 0, 682, 0, 0, 929, 711, 0, 0, 1117, 0, 633, 0, 405, 947, -1, 0, 831, 594, 1154, 824, 723, 1191, 1030, 0, 681, 388, 1052, 0, 0, 0, 988, 838, 543, 0, 0, 999, 0, 632, 727, 
794, 2308, 0, 0, 580, 791, 0, 650, 493, 0, 1080, 757, 0, 0, 0, 827, 0, 543, 822, 0, 0, 656, 0, 0, 1037, 246, 292, 749, 561, 691, 820, 796, 0, 674, 715, 0, 0, 0, 0, 600, 0, 0, 903, 0, 0, 696, 0, 867, 0, 0, 0, 578, 791, 640, 631, 513, 0, -1, 1000, 0, 0, 0, 0, 0, 0, 744, 0, 542, 0, 0, 638, 0, 0, 0, 744, 0, 671, 0, 0, 442, 0, 
581, 2027, 707, 0, 0, 404, 1076, 0, 810, 0, 865, 1154, 0, 0, 688, 0, 691, 1067, 0, 911, 0, 0, 896, 0, 0, 952, 0, 0, 0, 0, 0, 938, 0, 505, 0, 258, 545, 569, 764, 591, 0, 853, 0, 0, 0, 0, 0, 701, 674, 0, 900, 0, 1040, 0, 0, 0, 831, 1000, -1, 910, 0, 0, 0, 0, 0, 771, 431, 750, 623, 784, 818, 0, 614, 0, 0, 886, 0, 0, 752, 998, 508, 
0, 554, 0, 0, 2801, 0, 722, 699, 644, 0, 734, 690, 0, 958, 1013, 914, 0, 654, 146, 990, 450, 0, 723, 0, 498, 0, 709, 619, 0, 615, 959, 1052, 0, 0, 801, 817, 494, 0, 0, 0, 812, 500, 0, 0, 0, 0, 0, 461, 1078, 592, 0, 353, 154, 877, 476, 0, 594, 0, 910, -1, 0, 326, 0, 1015, 885, 0, 0, 0, 836, 1017, 0, 0, 931, 689, 216, 0, 0, 551, 0, 0, 0, 
0, 0, 1073, 1519, 0, 0, 565, 487, 852, 0, 0, 1102, 0, 0, 0, 1150, 1019, 906, 881, 0, 706, 1001, 815, 955, 0, 0, 541, 0, 0, 501, 1066, 0, 881, 0, 651, 1172, 1082, 677, 557, 0, 400, 0, 895, 1084, 665, 1069, 530, 0, 0, 674, 0, 827, 852, 820, 0, 528, 1154, 0, 0, 0, -1, 892, 0, 624, 0, 1000, 0, 785, 936, 0, 873, 963, 0, 0, 0, 0, 0, 0, 1299, 865, 0, 
1013, 2319, 1078, 1208, 0, 877, 0, 0, 875, 763, 902, 0, 789, 1108, 0, 1103, 1069, 946, 377, 0, 0, 878, 0, 0, 600, 0, 900, 0, 0, 0, 1128, 1136, 992, 0, 738, 0, 0, 768, 0, 511, 757, 500, 0, 0, 463, 0, 962, 665, 0, 0, 0, 630, 370, 0, 0, 0, 824, 0, 0, 326, 892, -1, 414, 1115, 926, 1120, 814, 619, 686, 1123, 896, 0, 1044, 789, 0, 877, 785, 663, 1017, 1102, 0, 
0, 659, 0, 0, 2388, 0, 609, 425, 0, 471, 0, 790, 0, 0, 0, 798, 0, 0, 388, 687, 510, 624, 698, 622, 516, 520, 516, 564, 1030, 0, 761, 772, 0, 759, 680, 713, 538, 509, 0, 0, 652, 615, 585, 0, 0, 826, 604, 0, 824, 491, 0, 0, 0, 666, 0, 510, 723, 0, 0, 0, 0, 414, -1, 727, 628, 0, 0, 0, 0, 886, 0, 776, 667, 539, 408, 628, 524, 368, 763, 812, 963, 
0, 0, 0, 566, 0, 569, 2083, 622, 870, 560, 0, 0, 0, 0, 0, 0, 0, 936, 1065, 476, 1075, 912, 1089, 0, 1035, 0, 475, 980, 0, 745, 0, 0, 0, 0, 970, 0, 1008, 0, 0, 0, 0, 1220, 859, 0, 898, 0, 0, 868, 0, 0, 0, 901, 1065, 0, 0, 453, 1191, 0, 0, 1015, 624, 1115, 727, -1, 0, 0, 786, 849, 959, 0, 0, 585, 0, 0, 1009, 489, 915, 655, 0, 878, 0, 
637, 0, 1438897, 867, 697, 691, 0, 418, 0, 261, 1197, 0, 0, 793, 0, 0, 0, 854, 0, 0, 0, 829, 703, 873, 0, 0, 0, 0, 684, 0, 869, 738, 0, 741, 0, 977, 934, 0, 0, 0, 0, 939, 718, 921, 0, 0, 539, 954, 0, 553, 0, 761, 0, 0, 678, 293, 1030, 0, 0, 885, 0, 926, 628, 0, -1, 0, 0, 0, 802, 625, 785, 691, 0, 0, 0, 0, 0, 0, 1172, 0, 0, 
394, 1673, 910, 0, 0, 888, 944, 0, 0, 0, 0, 0, 0, 1156, 712, 0, 601, 862, 0, 1159, 0, 0, 0, 773, 0, 0, 951, 0, 0, 0, 1011, 0, 0, 417, 0, 0, 753, 464, 629, 750, 0, 0, 804, 927, 1128, 647, 0, 0, 0, 578, 1241, 767, 0, 506, 551, 0, 0, 744, 771, 0, 1000, 1120, 0, 0, 0, -1, 891, 669, 956, 0, 1053, 754, 0, 997, 1020, 0, 960, 0, 1179, 0, 0, 
811, 1975, 0, 0, 695, 393, 0, 755, 646, 0, 0, 833, 868, 585, 0, 0, 0, 0, 0, 867, 928, 485, 927, 679, 374, 0, 0, 0, 1054, 799, 410, 765, 0, 537, 0, 497, 364, 590, 631, 0, 0, 0, 624, 189, 815, 0, 837, 0, 847, 0, 606, 0, 0, 569, 517, 659, 681, 0, 431, 0, 0, 814, 0, 786, 0, 891, -1, 0, 0, 880, 442, 540, 559, 200, 0, 857, 0, 742, 372, 0, 509, 
737, 2167, 0, 842, 0, 0, 739, 0, 0, 0, 590, 531, 0, 0, 0, 0, 0, 417, 464, 956, 0, 0, 536, 294, 0, 0, 549, 0, 0, 0, 792, 975, 0, 0, 654, 759, 360, 0, 459, 0, 702, 0, 0, 0, 0, 637, 593, 531, 1024, 436, 0, 121, 427, 610, 0, 0, 388, 542, 750, 0, 785, 619, 0, 849, 0, 669, 0, -1, 0, 0, 0, 0, 0, 656, 0, 880, 362, 643, 0, 510, 842, 
632, 1710, 0, 1010, 0, 569, 657, 0, 1003, 0, 1089, 0, 0, 1018, 0, 949, 0, 1236, 953, 667, 868, 971, 770, 0, 740, 873, 1042, 0, 0, 0, 0, 0, 731, 891, 0, 458, 804, 602, 0, 0, 759, 0, 187, 948, 946, 1048, 0, 861, 383, 0, 0, 936, 0, 0, 693, 569, 1052, 0, 623, 836, 936, 686, 0, 959, 802, 956, 0, 0, -1, 0, 0, 714, 0, 667, 1007, 0, 1107, 939, 0, 1199, 0, 
0, 782, 0, 0, 0, 0, 0, 0, 520, 2094, 876, 0, 0, 0, 0, 0, 585, 0, 0, 1055, 0, 0, 0, 0, 0, 0, 0, 538, 352, 883, 949, 0, 0, 0, 593, 0, 0, 0, 522, 0, 723, 834, 0, 909, 1087, 0, 0, 0, 1006, 569, 1161, 0, 0, 0, 0, 0, 0, 0, 784, 1017, 0, 1123, 886, 0, 625, 0, 880, 0, 0, -1, 991, 685, 0, 977, 1018, 0, 0, 0, 1175, 522, 1062, 
1019, 0, 0, 0, 1905, 0, 1075, 763, 0, 690, 0, 711, 0, 352, 591, 630, 593, 0, 723, 797, 938, 0, 1060, 0, 0, 611, 0, 896, 1032, 0, 422, 554, 1144, 0, 1065, 888, 661, 715, 0, 564, 0, 1017, 878, 0, 660, 0, 525, 396, 1007, 0, 359, 0, 749, 740, 693, 673, 0, 638, 818, 0, 873, 896, 0, 0, 785, 1053, 442, 0, 0, 991, -1, 709, 538, 0, 609, 0, 0, 0, 0, 0, 913, 
542, 2330, 638, 0, 779, 289, 0, 687, 0, 821, 1104, 1165, 968, 0, 492, 0, 0, 1025, 0, 0, 1105, 0, 950, 970, 0, 722, 0, 739, 878, 0, 0, 0, 787, 0, 0, 587, 0, 0, 557, 603, 0, 1037, 0, 0, 1085, 497, 905, 796, 585, 782, 0, 0, 0, 282, 698, 0, 0, 0, 0, 0, 963, 0, 776, 585, 691, 754, 540, 0, 714, 685, 709, -1, 0, 529, 0, 670, 951, 949, 0, 893, 0, 
646, 0, 0, 0, 1396, 0, 0, 0, 0, 626, 1147, 0, 0, 420, 0, 528, 0, 0, 1019, 0, 1014, 698, 0, 865, 862, 497, 0, 0, 792, 725, 388, 470, 836, 0, 0, 755, 0, 478, 0, 547, 857, 0, 657, 0, 0, 0, 660, 0, 0, 0, 0, 785, 0, 356, 683, 351, 988, 0, 614, 931, 0, 1044, 667, 0, 0, 0, 559, 0, 0, 0, 538, 0, -1, 572, 0, 556, 827, 753, 0, 0, 968, 
837, 1842, 557, 0, 828, 0, 1029, 0, 0, 873, 941, 0, 0, 0, 714, 524, 708, 0, 0, 0, 982, 663, 0, 844, 0, 0, 796, 0, 1175, 0, 443, 0, 1014, 0, 0, 426, 499, 0, 709, 464, 0, 0, 544, 361, 0, 0, 0, 349, 0, 791, 0, 0, 0, 602, 0, 0, 838, 0, 0, 689, 0, 789, 539, 0, 0, 997, 200, 656, 667, 977, 0, 529, 572, -1, 0, 0, 0, 0, 478, 0, 0, 
0, 425, 0, 0, 0, 2790, 0, 816, 0, 709, 730, 0, 607, 0, 0, 893, 745, 477, 199, 1079, 0, 567, 794, 0, 600, 771, 631, 0, 0, 751, 942, 0, 1068, 0, 900, 943, 520, 747, 722, 542, 0, 618, 914, 0, 0, 903, 672, 0, 0, 0, 0, 0, 213, 0, 521, 0, 543, 744, 0, 216, 0, 0, 408, 1009, 0, 1020, 0, 0, 1007, 1018, 609, 0, 0, 0, -1, 0, 293, 553, 0, 0, 0, 
794, 0, 0, 853, 1769, 0, 0, 284, 0, 538, 1374, 0, 0, 707, 963, 1002, 0, 1132, 0, 136, 936, 1039, 0, 0, 961, 0, 715, 848, 0, 417, 0, 0, 900, 0, 750, 0, 0, 637, 635, 578, 0, 1060, 0, 0, 832, 1002, 798, 0, 463, 0, 0, 0, 986, 652, 0, 0, 0, 0, 886, 0, 0, 877, 628, 489, 0, 0, 857, 880, 0, 0, 0, 670, 556, 0, 0, -1, 1061, 662, 0, 1091, 0, 
1054, 0, 0, 840, 1935, 838, 1030, 0, 0, 746, 741, 311, 0, 0, 736, 0, 534, 308, 0, 1102, 719, 0, 0, 271, 0, 750, 540, 782, 981, 0, 770, 980, 0, 726, 0, 0, 0, 0, 0, 0, 998, 0, 0, 0, 555, 0, 584, 0, 1246, 0, 0, 0, 497, 859, 0, 0, 0, 671, 0, 0, 0, 785, 524, 915, 0, 960, 0, 362, 1107, 0, 0, 951, 827, 0, 293, 1061, -1, 615, 0, 618, 0, 
1107, 0, 0, 0, 0, 0, 2030, 585, 819, 500, 0, 855, 0, 0, 959, 999, 0, 745, 537, 679, 0, 859, 997, 779, 759, 512, 412, 0, 0, 569, 0, 655, 1158, 0, 0, 0, 843, 777, 0, 0, 0, 958, 0, 750, 329, 982, 0, 0, 995, 800, 0, 626, 0, 900, 761, 666, 999, 0, 0, 551, 0, 663, 368, 655, 0, 0, 742, 643, 939, 0, 0, 949, 753, 0, 553, 662, 615, -1, 0, 936, 1226, 
0, 0, 0, 626, 0, 716, 0, 0, 1721, 0, 0, 0, 1022, 677, 740, 581, 676, 0, 865, 0, 1151, 654, 1225, 760, 0, 0, 862, 0, 0, 0, 0, 913, 1315, 800, 1299, 0, 570, 0, 0, 0, 0, 0, 0, 276, 944, 687, 0, 363, 0, 0, 706, 731, 900, 0, 0, 987, 0, 0, 752, 0, 1299, 1017, 763, 0, 1172, 1179, 372, 0, 0, 1175, 0, 0, 0, 478, 0, 0, 0, 0, -1, 0, 579, 
819, 1869, 0, 0, 0, 0, 1025, 955, 270, 682, 0, 562, 725, 0, 0, 724, 407, 388, 906, 0, 0, 451, 726, 0, 0, 664, 601, 735, 0, 0, 0, 1107, 807, 533, 0, 0, 0, 608, 0, 0, 850, 892, 0, 783, 890, 569, 566, 933, 1285, 728, 1054, 531, 865, 713, 0, 787, 632, 442, 998, 0, 865, 1102, 812, 878, 0, 0, 0, 510, 1199, 522, 0, 893, 0, 0, 0, 1091, 618, 936, 0, -1, 0, 
0, 0, 0, 0, 883, 0, 0, 1172, 0, 0, 0, 1054, 0, 0, 845, 523, 739, 0, 0, 2945, 1218, 0, 1119, 0, 601, 0, 1190, 0, 1279, 0, 783, 1237, 0, 700, 0, 580, 501, 0, 0, 854, 1396, 0, 878, 564, 1225, 721, 0, 695, 1150, 0, 0, 0, 1085, 850, 765, 1071, 727, 0, 508, 0, 0, 0, 963, 0, 0, 0, 509, 842, 0, 1062, 913, 0, 968, 0, 0, 0, 0, 1226, 579, 0, -1]
