0, 368, 601, 0, 771, 698, 662, 740, 0, 190, 0, 237, 0, 77, 432, 0, 947, 325, 0, 368, 256, 0, 620, 0, 229, 654, 905, 236, 0, 968, 578, 0, 0, 0, 935, 34, 974, 129, 0, 104, 195, 0, 973, 712, 94, 0, 913, 0, 0, 233, 0, 477, 0, 0, 0, 0, 0, 992, 0, 0, 845, -1, 46, 0, 984, 0, 394, 0, 0, 0, 826, 0, 157, 0, 144, 449, 
0, 232, 0, 0, 0, 428, 49, 0, 0, 0, 224, 366, 872, 0, 0, 120, 189, 779, 0, 0, 0, 0, 263, 421, 768, 722, 100, 0, 389, 0, 373, 128, 0, 886, 0, 0, 235, 0, 529, 632, 0, 294, 0, 295, 0, 583, 796, 0, 748, 3, 406, 0, 0, 0, 0, 0, 477, 0, 476, 0, 0, 0, -1, 0, 708, 0, 585, 0, 0, 0, 0, 0, 829, 280, 799, 538, 
0, 955, 468, 375, 0, 808, 0, 80, 961, 0, 444, 0, 0, 0, 195, 0, 0, 154, 0, 0, 914, 990, 207, 0, 0, 0, 915, 0, 0, 61, 0, 0, 823, 979, 161, 52, 370, 219, 537, 0, 727, 0, 0, 736, 0, 47, 0, 928, 626, 364, 404, 736, 0, 77, 0, 723, 283, 0, 24, 0, 0, 491, 449, -1, 0, 0, 0, 991, 202, 939, 0, 0, 0, 573, 608, 679, 
726, 0, 255, 897, 81, 885, 0, 0, 178, 0, 895, 0, 724, 994, 874, 816, 0, 196, 0, 625, 615, 213, 0, 0, 0, 583, 0, 0, 0, 894, 0, 974, 194, 0, 0, 214, 49, 0, 0, 0, 808, 0, 92, 129, 0, 0, 290, 0, 0, 0, 0, 0, 0, 279, 774, 0, 0, 35, 894, 0, 442, 9, 690, 378, -1, 74, 0, 0, 0, 0, 168, 741, 0, 209, 0, 0, 
308, 857, 0, 0, 0, 784, 0, 866, 0, 0, 0, 389, 0, 0, 0, 0, 0, 381, 716, 43, 486, 339, 255, 0, 169, 0, 911, 0, 955, 461, 852, 581, 0, 336, 0, 0, 0, 0, 547, 421, 161, 0, 0, 856, 381, 568, 924, 0, 0, 363, 0, 0, 0, 0, 0, 0, 95, 338, 0, 0, 0, 991, 102, 58, 918, -1, 0, 286, 776, 0, 31, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 705, 0, 0, 0, 0, 762, 0, 274, 306, 692, 0, 370, 196, 0, 0, 0, 432, 0, 0, 322, 12, 332, 780, 0, 0, 0, 58, 0, 0, 76, 0, 0, 407, 0, 0, 0, 655, 0, 0, 775, 0, 0, 1, 769, 811, 0, 658, 810, 0, 0, 0, 743, 136, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 456, 50, 996, 0, 652, 0, 129, 0, 
955, 313, 0, 913, 54, 800, 0, 583, 960, 0, 487, 528, 0, 215, 0, 0, 0, 216, 0, 725, 384, 421, 0, 0, 507, 207, 17, 0, 0, 0, 992, 0, 0, 0, 0, 0, 0, 531, 95, 0, 783, 460, 0, 0, 692, 0, 701, 674, 0, 606, 0, 0, 789, 0, 0, 822, 0, 408, 0, 699, 560, 579, 88, 0, 743, 0, 0, -1, 0, 415, 922, 0, 0, 0, 495, 908, 
0, 0, 270, 0, 0, 0, 0, 547, 34, 0, 941, 602, 0, 687, 0, 228, 641, 124, 0, 0, 0, 0, 0, 0, 0, 694, 581, 0, 686, 55, 0, 804, 0, 0, 0, 622, 611, 0, 596, 476, 382, 446, 128, 139, 342, 0, 0, 429, 66, 677, 431, 56, 0, 454, 807, 0, 0, 979, 322, 0, 0, 0, 0, 0, 843, 0, 0, 536, -1, 0, 465, 239, 0, 144, 0, 0, 
0, 0, 219, 0, 57, 510, 881, 304, 99, 219, 20, 195, 206, 199, 0, 997, 0, 0, 93, 0, 597, 0, 160, 0, 0, 222, 0, 71, 0, 482, 0, 457, 963, 197, 0, 0, 0, 646, 417, 451, 0, 0, 0, 987, 266, 243, 0, 0, 0, 165, 905, 0, 519, 923, 85, 887, 0, 468, 0, 0, 810, 0, 898, 423, 0, 0, 459, 132, 0, -1, 411, 0, 41, 0, 0, 651, 
0, 399, 342, 0, 742, 441, 0, 0, 0, 852, 0, 929, 0, 0, 992, 564, 0, 0, 773, 405, 334, 0, 800, 0, 0, 407, 0, 0, 0, 675, 0, 0, 0, 451, 0, 278, 522, 144, 0, 0, 0, 0, 0, 664, 537, 0, 603, 0, 181, 0, 899, 0, 431, 0, 332, 85, 335, 0, 0, 954, 0, 0, 0, 0, 386, 0, 102, 316, 665, 876, -1, 0, 0, 998, 258, 231, 
262, 100, 578, 0, 371, 245, 0, 0, 129, 0, 277, 381, 381, 999, 735, 296, 857, 78, 654, 0, 0, 563, 0, 734, 0, 823, 0, 0, 197, 0, 0, 137, 0, 0, 0, 638, 33, 529, 801, 0, 0, 709, 0, 0, 0, 0, 742, 239, 0, 623, 0, 306, 0, 367, 0, 637, 0, 141, 0, 395, 0, 962, 877, 0, 328, 37, 0, 455, 974, 0, 0, -1, 0, 45, 0, 0, 
0, 10, 291, 571, 579, 0, 0, 804, 265, 738, 540, 392, 0, 553, 0, 0, 502, 820, 0, 580, 0, 958, 458, 0, 101, 0, 577, 0, 764, 0, 442, 0, 0, 655, 790, 400, 0, 0, 454, 273, 307, 0, 710, 338, 367, 0, 0, 0, 813, 157, 0, 999, 0, 0, 0, 114, 461, 763, 187, 0, 79, 758, 0, 928, 0, 712, 365, 588, 74, 892, 776, 0, -1, 0, 0, 0, 
942, 0, 0, 0, 0, 341, 483, 0, 409, 0, 224, 0, 903, 0, 0, 883, 758, 434, 0, 0, 0, 0, 0, 691, 0, 718, 0, 452, 754, 609, 0, 0, 0, 0, 275, 0, 711, 679, 450, 773, 827, 0, 0, 0, 115, 0, 0, 32, 742, 473, 0, 0, 0, 0, 0, 254, 206, 0, 330, 532, 180, 85, 656, 0, 0, 404, 850, 0, 0, 101, 0, 161, 352, -1, 0, 672, 
63, 807, 618, 250, 0, 0, 0, 875, 0, 569, 714, 756, 0, 287, 0, 59, 870, 0, 0, 306, 734, 0, 0, 15, 875, 0, 0, 0, 174, 0, 163, 868, 214, 116, 0, 766, 0, 35, 0, 485, 0, 961, 684, 0, 0, 902, 0, 0, 705, 0, 0, 674, 299, 492, 0, 105, 173, 850, 0, 425, 0, 939, 0, 661, 178, 0, 0, 0, 71, 149, 0, 0, 331, 0, -1, 693, 
323, 306, 210, 893, 0, 0, 0, 970, 0, 0, 0, 0, 196, 167, 667, 210, 86, 0, 0, 0, 0, 748, 811, 0, 115, 178, 0, 0, 514, 725, 0, 0, 0, 943, 0, 0, 0, 348, 546, 0, 0, 0, 181, 0, 59, 0, 0, 0, 298, 353, 0, 760, 0, 40, 0, 437, 0, 537, 0, 722, 4, 25, 534, 0, 0, 729, 0, 0, 0, 0, 0, 766, 0, 833, 977, -1]
