0, 408, 299, 659, 0, 689, 978, 0, 0, 872, 150, 701, 520, 0, 190, 0, 245, 434, 650, 569, 440, 0, 826, 0, 195, 0, 361, 338, 310, 86, 534, 573, 798, 733, 0, 0, 0, 0, 670, 57, 0, 292, 0, 0, 0, 0, 0, 0, -1, 592, 365, 0, 708, 421, 11, 0, 904, 895, 0, 0, 0, 0, 901, 0, 348, 0, 770, 17, 489, 0, 0, 987, 0, 0, 379, 0, 0, 821, 683, 0, 262, 0, 649, 0, 0, 664, 641, 991, 0, 0, 0, 196, 480, 151, 484, 0, 
26, 0, 275, 166, 0, 0, 667, 267, 0, 861, 479, 335, 199, 0, 0, 0, 411, 0, 246, 0, 139, 93, 0, 192, 864, 245, 0, 0, 370, 0, 0, 0, 0, 135, 130, 0, 0, 833, 668, 303, 0, 926, 837, 991, 0, 242, 770, 0, 348, -1, 0, 0, 0, 456, 0, 65, 797, 447, 156, 0, 274, 373, 902, 0, 0, 0, 69, 0, 94, 0, 0, 290, 0, 0, 999, 0, 0, 0, 411, 237, 305, 0, 0, 0, 388, 0, 0, 875, 522, 518, 0, 630, 910, 0, 0, 0, 
0, 102, 422, 0, 0, 105, 673, 241, 0, 0, 0, 447, 114, 867, 231, 151, 397, 693, 565, 0, 0, 587, 706, 0, 719, 0, 0, 0, 0, 0, 202, 703, 0, 0, 0, 0, 175, 238, 0, 0, 0, 0, 0, 804, 854, 919, 95, 40, 0, 817, -1, 0, 223, 557, 6, 0, 0, 902, 870, 201, 0, 0, 0, 287, 471, 527, 0, 0, 0, 129, 0, 41, 111, 408, 346, 57, 0, 439, 824, 834, 0, 0, 0, 568, 732, 0, 763, 656, 0, 696, 0, 121, 219, 0, 0, 299, 
626, 0, 0, 887, 381, 0, 0, 0, 0, 0, 0, 0, 642, 516, 626, 145, 0, 720, 0, 454, 0, 756, 243, 169, 636, 791, 493, 529, 184, 794, 0, 0, 758, 0, 0, 888, 0, 453, 0, 625, 963, 0, 0, 0, 499, 352, 91, 669, 535, 203, 0, -1, 0, 591, 601, 0, 137, 598, 367, 0, 0, 0, 0, 0, 324, 556, 0, 643, 486, 0, 0, 118, 0, 700, 0, 0, 0, 23, 462, 9, 211, 0, 0, 0, 0, 0, 363, 502, 229, 0, 272, 204, 0, 450, 566, 0, 
0, 0, 0, 184, 0, 652, 0, 0, 0, 0, 0, 0, 0, 0, 401, 762, 0, 787, 0, 0, 0, 0, 0, 0, 540, 455, 843, 12, 135, 782, 0, 800, 694, 776, 0, 933, 0, 508, 0, 31, 45, 47, 209, 397, 0, 303, 249, 571, 839, 0, 421, 0, -1, 758, 0, 0, 0, 626, 952, 0, 485, 0, 756, 869, 335, 0, 0, 425, 0, 744, 17, 0, 638, 0, 0, 0, 0, 0, 470, 0, 340, 74, 0, 0, 0, 0, 0, 439, 0, 373, 0, 535, 950, 489, 997, 720, 
0, 644, 777, 0, 0, 621, 17, 137, 245, 841, 0, 0, 0, 0, 174, 0, 524, 625, 810, 0, 171, 167, 549, 979, 102, 0, 165, 0, 0, 44, 224, 0, 583, 0, 0, 297, 0, 781, 693, 139, 0, 47, 0, 124, 0, 0, 19, 793, 109, 0, 0, 805, 745, -1, 224, 331, 184, 7, 982, 0, 386, 0, 0, 0, 0, 317, 0, 0, 136, 688, 0, 0, 72, 0, 88, 0, 465, 758, 26, 0, 892, 0, 0, 0, 0, 0, 365, 0, 0, 875, 282, 0, 0, 0, 0, 245, 
0, 878, 0, 921, 706, 936, 0, 808, 505, 0, 0, 644, 0, 567, 107, 0, 168, 0, 0, 0, 0, 249, 156, 749, 671, 0, 69, 385, 198, 410, 0, 454, 0, 0, 0, 930, 0, 973, 285, 456, 130, 0, 137, 0, 541, 0, 720, 0, 0, 0, 0, 0, 552, 328, -1, 0, 604, 0, 251, 407, 736, 532, 0, 854, 514, 0, 0, 331, 0, 0, 0, 0, 763, 0, 4, 265, 523, 0, 242, 0, 0, 125, 570, 0, 0, 330, 0, 0, 0, 848, 0, 0, 665, 37, 504, 861, 
888, 53, 0, 662, 471, 0, 0, 399, 860, 618, 0, 0, 830, 33, 0, 0, 0, 80, 917, 0, 137, 317, 922, 396, 0, 0, 728, 0, 507, 651, 189, 0, 215, 0, 0, 916, 0, 0, 0, 0, 0, 0, 275, 227, 663, 0, 884, 274, 0, 0, 481, 0, 0, 0, 818, -1, 0, 441, 0, 54, 197, 980, 845, 0, 907, 0, 0, 0, 344, 376, 0, 579, 19, 0, 782, 399, 0, 0, 0, 513, 0, 0, 0, 322, 813, 0, 0, 515, 0, 532, 0, 0, 0, 0, 0, 346, 
0, 687, 893, 0, 0, 0, 0, 473, 830, 875, 0, 0, 875, 235, 0, 832, 0, 0, 744, 0, 0, 0, 0, 0, 0, 845, 0, 0, 558, 319, 0, 994, 0, 315, 261, 788, 0, 0, 0, 470, 128, 0, 645, 467, 0, 0, 886, 0, 0, 641, 607, 0, 972, 0, 214, 0, -1, 791, 0, 0, 357, 430, 475, 691, 900, 170, 364, 0, 0, 0, 0, 83, 366, 0, 39, 859, 0, 903, 769, 960, 158, 0, 978, 0, 832, 0, 316, 0, 815, 0, 351, 0, 0, 0, 0, 504, 
406, 0, 548, 0, 660, 624, 80, 797, 926, 0, 962, 717, 218, 209, 36, 0, 0, 823, 313, 0, 0, 0, 279, 514, 0, 0, 220, 182, 0, 495, 523, 0, 361, 0, 813, 0, 552, 759, 299, 344, 608, 31, 0, 0, 682, 0, 378, 0, 475, 0, 0, 790, 0, 0, 177, 0, 714, -1, 471, 0, 0, 0, 688, 694, 155, 0, 0, 527, 341, 485, 0, 0, 0, 0, 0, 375, 405, 0, 0, 0, 0, 695, 0, 90, 587, 0, 0, 982, 0, 711, 833, 0, 0, 425, 534, 0, 
471, 40, 952, 0, 0, 0, 0, 0, 117, 950, 619, 636, 258, 0, 0, 0, 58, 510, 747, 0, 0, 0, 50, 0, 841, 598, 0, 366, 839, 582, 36, 0, 0, 0, 651, 314, 0, 167, 765, 538, 454, 0, 0, 0, 923, 0, 0, 806, 75, 637, 306, 0, 337, 949, 0, 419, 85, 533, -1, 0, 0, 279, 513, 0, 992, 0, 0, 0, 0, 0, 0, 864, 494, 0, 136, 313, 217, 934, 0, 0, 0, 140, 671, 0, 404, 0, 111, 0, 403, 0, 0, 366, 0, 0, 198, 691, 
398, 0, 45, 288, 831, 0, 0, 0, 0, 72, 0, 935, 0, 0, 0, 823, 879, 0, 0, 0, 462, 0, 940, 0, 441, 0, 424, 0, 0, 321, 0, 232, 627, 632, 234, 0, 0, 0, 0, 0, 0, 255, 0, 517, 274, 80, 0, 0, 148, 364, 0, 0, 759, 712, 0, 0, 404, 0, 67, -1, 0, 478, 587, 625, 40, 0, 205, 56, 0, 854, 0, 671, 923, 0, 146, 0, 212, 503, 380, 0, 0, 0, 0, 116, 0, 0, 0, 0, 222, 919, 487, 0, 513, 0, 0, 746, 
840, 0, 507, 44, 177, 78, 409, 0, 48, 0, 0, 162, 892, 215, 175, 0, 0, 0, 0, 107, 0, 167, 821, 102, 0, 0, 0, 0, 632, 0, 389, 932, 0, 0, 0, 0, 443, 876, 322, 377, 167, 970, 682, 0, 202, 253, 201, 0, 0, 0, 0, 130, 233, 273, 276, 153, 760, 706, 0, 58, -1, 0, 427, 315, 896, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 782, 65, 681, 553, 16, 0, 675, 0, 761, 0, 384, 0, 972, 0, 387, 0, 752, 
315, 0, 0, 0, 0, 673, 105, 517, 508, 0, 0, 499, 0, 375, 306, 0, 0, 599, 279, 0, 0, 336, 180, 993, 0, 718, 0, 0, 0, 0, 17, 754, 942, 818, 961, 108, 0, 515, 0, 0, 19, 0, 537, 0, 0, 652, 0, 964, 876, 0, 0, 0, 0, 0, 0, 0, 362, 918, 975, 642, 0, -1, 474, 288, 58, 0, 0, 673, 499, 573, 0, 0, 26, 0, 0, 0, 428, 167, 0, 0, 629, 0, 363, 0, 0, 390, 227, 871, 41, 807, 0, 519, 0, 0, 613, 794, 
226, 159, 926, 561, 879, 635, 0, 0, 343, 0, 585, 0, 0, 0, 813, 0, 0, 0, 0, 0, 0, 812, 0, 425, 0, 0, 424, 799, 0, 0, 0, 0, 147, 0, 0, 0, 360, 893, 112, 717, 681, 0, 309, 0, 0, 177, 0, 0, 328, 0, 817, 0, 696, 718, 0, 545, 772, 179, 0, 0, 0, 0, -1, 0, 747, 0, 0, 0, 0, 625, 0, 534, 471, 337, 198, 107, 906, 213, 0, 321, 0, 0, 99, 254, 988, 0, 201, 110, 683, 546, 70, 0, 0, 0, 648, 958, 
0, 349, 205, 0, 0, 0, 289, 0, 0, 876, 553, 0, 0, 0, 0, 0, 864, 0, 0, 0, 666, 566, 976, 0, 0, 0, 825, 243, 0, 995, 0, 760, 722, 887, 0, 0, 0, 493, 0, 682, 52, 0, 0, 0, 0, 0, 720, 0, 873, 505, 0, 294, 0, 0, 156, 0, 37, 642, 237, 0, 709, 15, 441, -1, 270, 0, 182, 0, 0, 176, 0, 302, 6, 0, 0, 0, 415, 627, 0, 0, 0, 663, 0, 989, 0, 0, 201, 342, 145, 0, 0, 281, 0, 988, 783, 38, 
0, 0, 401, 493, 245, 0, 135, 917, 0, 0, 0, 536, 774, 599, 349, 919, 0, 256, 0, 624, 434, 0, 660, 464, 0, 644, 227, 0, 0, 729, 0, 861, 178, 0, 889, 0, 255, 88, 612, 0, 0, 989, 834, 0, 0, 951, 0, 325, 0, 0, 0, 8, 89, 977, 0, 209, 0, 0, 0, 798, 433, 935, 37, 244, -1, 452, 0, 78, 272, 0, 14, 458, 0, 356, 0, 0, 677, 0, 0, 921, 0, 0, 0, 0, 0, 0, 15, 863, 507, 0, 255, 0, 591, 5, 0, 0, 
670, 0, 0, 963, 615, 0, 0, 858, 0, 0, 281, 0, 567, 954, 0, 0, 0, 0, 0, 102, 0, 578, 201, 0, 822, 157, 236, 0, 378, 266, 0, 296, 0, 0, 933, 0, 0, 62, 656, 233, 62, 591, 763, 478, 132, 115, 0, 928, 671, 128, 0, 590, 71, 497, 0, 0, 0, 550, 0, 0, 0, 919, 980, 309, 0, -1, 0, 203, 0, 0, 0, 0, 467, 300, 134, 0, 868, 888, 24, 494, 82, 288, 0, 348, 0, 44, 504, 0, 0, 811, 378, 0, 220, 0, 243, 0, 
0, 949, 0, 0, 969, 0, 0, 313, 256, 950, 999, 65, 656, 644, 412, 152, 187, 0, 496, 134, 989, 0, 0, 0, 927, 422, 0, 953, 293, 0, 0, 5, 0, 0, 0, 128, 793, 307, 761, 0, 977, 549, 953, 0, 0, 0, 0, 0, 347, 313, 412, 85, 359, 0, 776, 0, 649, 0, 0, 0, 0, 324, 95, 0, 491, 0, -1, 0, 0, 368, 0, 882, 199, 0, 0, 615, 697, 407, 560, 0, 639, 154, 0, 209, 417, 0, 0, 845, 555, 0, 0, 270, 501, 25, 0, 0, 
150, 0, 0, 0, 0, 328, 200, 884, 53, 401, 369, 36, 526, 0, 0, 867, 59, 0, 286, 231, 0, 172, 613, 560, 220, 905, 0, 0, 0, 99, 646, 342, 727, 181, 0, 0, 340, 651, 0, 0, 295, 327, 0, 1000, 653, 580, 0, 466, 0, 536, 694, 0, 627, 48, 712, 0, 674, 554, 240, 167, 0, 730, 68, 0, 602, 0, 0, -1, 0, 515, 0, 205, 78, 0, 0, 981, 584, 600, 0, 547, 0, 0, 0, 834, 548, 273, 810, 0, 401, 0, 750, 634, 337, 0, 582, 0, 
0, 0, 0, 174, 550, 0, 0, 862, 0, 126, 421, 0, 0, 0, 94, 0, 246, 0, 460, 960, 272, 0, 0, 0, 661, 0, 0, 777, 0, 996, 564, 0, 0, 0, 0, 0, 0, 78, 0, 730, 0, 943, 125, 234, 0, 553, 0, 457, 0, 0, 0, 933, 0, 96, 737, 443, 926, 0, 711, 657, 682, 0, 0, 0, 395, 227, 0, 666, -1, 0, 0, 0, 0, 295, 0, 928, 237, 0, 808, 594, 670, 0, 418, 0, 871, 0, 462, 874, 735, 0, 350, 0, 568, 151, 0, 0, 
530, 0, 0, 654, 313, 528, 0, 0, 47, 79, 0, 0, 0, 308, 198, 542, 790, 0, 0, 166, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 872, 158, 605, 0, 143, 833, 0, 644, 238, 0, 6, 740, 0, 0, 0, 899, 0, 528, 595, 743, 0, 263, 270, 0, 0, 0, 320, 0, 0, 0, 815, 672, 0, 0, 928, 772, -1, 0, 0, 269, 0, 0, 703, 0, 0, 994, 0, 688, 0, 418, 0, 475, 0, 946, 41, 0, 0, 0, 444, 0, 647, 0, 0, 
937, 0, 0, 0, 0, 699, 603, 946, 817, 79, 498, 765, 840, 906, 183, 513, 123, 0, 0, 296, 0, 0, 0, 0, 676, 154, 165, 0, 511, 0, 507, 0, 0, 244, 0, 730, 0, 650, 549, 0, 0, 525, 0, 0, 979, 357, 0, 0, 0, 522, 643, 0, 8, 0, 74, 0, 0, 964, 769, 115, 489, 0, 25, 373, 118, 0, 684, 671, 0, 23, -1, 309, 0, 112, 244, 350, 659, 182, 474, 0, 430, 0, 0, 0, 939, 833, 0, 0, 0, 974, 414, 95, 0, 0, 0, 0, 
426, 0, 0, 498, 862, 0, 0, 315, 0, 404, 234, 0, 859, 0, 62, 721, 0, 425, 327, 0, 363, 119, 0, 597, 0, 899, 0, 725, 0, 171, 566, 354, 938, 0, 280, 0, 0, 386, 0, 689, 868, 779, 100, 911, 0, 594, 0, 0, 0, 0, 448, 391, 0, 689, 0, 901, 0, 0, 110, 0, 233, 696, 318, 923, 18, 0, 0, 0, 0, 0, 316, -1, 0, 0, 97, 0, 503, 869, 269, 0, 730, 0, 129, 341, 545, 0, 624, 0, 0, 88, 109, 0, 869, 0, 0, 447, 
835, 461, 283, 680, 0, 77, 252, 790, 896, 0, 959, 676, 554, 0, 0, 0, 0, 0, 953, 207, 869, 629, 0, 0, 727, 206, 21, 20, 247, 400, 0, 0, 797, 64, 0, 611, 936, 0, 673, 465, 347, 835, 0, 0, 0, 0, 0, 967, 0, 0, 0, 0, 0, 892, 0, 56, 0, 20, 0, 72, 598, 0, 423, 0, 333, 925, 0, 0, 282, 0, 88, 663, -1, 753, 36, 650, 416, 469, 690, 211, 957, 531, 825, 0, 818, 0, 325, 47, 0, 589, 0, 0, 0, 0, 171, 0, 
0, 965, 0, 260, 0, 0, 638, 0, 0, 0, 116, 0, 505, 0, 0, 242, 0, 0, 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 692, 220, 61, 406, 132, 833, 0, 589, 0, 868, 0, 155, 765, 235, 0, 0, 815, 0, 0, 15, 0, 0, 0, 919, 0, 0, 976, 0, 336, 531, 0, 644, 96, 0, 769, 253, 0, 0, 766, 0, 0, 389, 0, -1, 0, 849, 954, 609, 557, 0, 0, 0, 0, 806, 965, 749, 0, 0, 0, 0, 66, 839, 0, 0, 0, 0, 
0, 89, 0, 0, 0, 407, 0, 0, 929, 143, 0, 342, 0, 429, 394, 156, 0, 0, 632, 858, 0, 0, 0, 0, 0, 200, 475, 0, 0, 530, 537, 98, 78, 0, 616, 393, 9, 0, 0, 499, 0, 0, 567, 900, 0, 603, 532, 0, 707, 570, 474, 797, 984, 0, 0, 0, 796, 945, 63, 412, 929, 755, 512, 0, 952, 0, 0, 0, 188, 0, 362, 0, 0, 0, -1, 587, 825, 0, 0, 0, 0, 0, 330, 95, 0, 0, 156, 0, 706, 101, 0, 0, 0, 512, 624, 0, 
37, 284, 763, 286, 830, 391, 0, 0, 356, 538, 100, 0, 2, 0, 823, 0, 168, 638, 73, 27, 188, 0, 297, 656, 0, 600, 0, 22, 0, 0, 468, 639, 250, 0, 0, 0, 0, 0, 0, 928, 603, 0, 0, 0, 0, 715, 0, 606, 306, 780, 994, 0, 900, 252, 0, 0, 0, 0, 0, 125, 0, 195, 0, 0, 150, 131, 416, 546, 0, 0, 863, 696, 0, 959, 0, -1, 0, 26, 0, 99, 669, 109, 0, 497, 0, 73, 0, 744, 0, 288, 0, 884, 0, 0, 0, 0, 
939, 740, 0, 593, 366, 0, 634, 57, 178, 19, 816, 382, 232, 720, 0, 0, 126, 0, 0, 168, 373, 190, 0, 0, 147, 0, 662, 0, 619, 0, 0, 0, 0, 704, 708, 0, 0, 496, 45, 0, 697, 378, 147, 815, 0, 109, 443, 288, 0, 357, 0, 0, 735, 868, 0, 0, 0, 402, 0, 441, 713, 0, 0, 0, 779, 609, 393, 585, 0, 962, 0, 548, 279, 0, 0, 0, -1, 377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 21, 0, 825, 0, 0, 0, 0, 455, 
725, 0, 922, 314, 803, 0, 329, 0, 339, 0, 104, 0, 0, 0, 184, 428, 0, 854, 0, 0, 419, 683, 0, 0, 0, 0, 0, 588, 0, 0, 398, 898, 0, 0, 793, 52, 0, 57, 627, 0, 312, 0, 553, 863, 0, 0, 835, 0, 916, 0, 0, 521, 185, 696, 581, 127, 838, 971, 0, 0, 0, 0, 0, 736, 914, 0, 0, 961, 0, 111, 30, 219, 0, 913, 142, 0, 0, -1, 467, 0, 0, 192, 0, 195, 989, 0, 768, 112, 239, 0, 460, 0, 0, 0, 252, 280, 
0, 185, 534, 503, 117, 994, 0, 0, 827, 0, 0, 23, 0, 0, 0, 0, 391, 770, 0, 0, 967, 529, 908, 945, 755, 355, 208, 0, 0, 941, 0, 0, 0, 0, 0, 60, 0, 0, 959, 422, 0, 0, 0, 0, 645, 0, 88, 486, 0, 0, 654, 0, 0, 150, 0, 0, 0, 329, 643, 38, 0, 0, 213, 0, 692, 0, 704, 0, 323, 310, 220, 784, 749, 312, 0, 897, 0, 0, -1, 326, 970, 729, 471, 219, 930, 0, 0, 0, 0, 903, 0, 534, 261, 0, 225, 570, 
0, 886, 396, 113, 294, 0, 0, 625, 0, 0, 0, 872, 0, 0, 0, 183, 0, 363, 679, 369, 0, 117, 0, 0, 0, 0, 0, 71, 0, 268, 45, 0, 981, 0, 958, 886, 98, 307, 456, 657, 0, 0, 0, 269, 0, 0, 140, 0, 75, 0, 0, 736, 769, 0, 0, 0, 485, 0, 0, 84, 393, 585, 0, 577, 605, 0, 583, 0, 0, 0, 795, 824, 0, 529, 0, 1000, 0, 0, 500, -1, 0, 431, 314, 0, 655, 19, 120, 175, 484, 0, 0, 239, 916, 0, 63, 0, 
577, 427, 0, 0, 8, 0, 0, 0, 837, 361, 607, 716, 0, 156, 756, 887, 172, 0, 0, 0, 390, 218, 103, 0, 941, 0, 0, 0, 0, 0, 207, 372, 0, 0, 694, 0, 0, 783, 0, 323, 0, 0, 337, 0, 0, 8, 0, 522, 260, 0, 0, 0, 874, 0, 0, 511, 0, 111, 485, 707, 0, 0, 0, 0, 0, 0, 199, 0, 462, 0, 971, 0, 706, 0, 0, 480, 0, 548, 0, 23, -1, 487, 0, 0, 931, 897, 955, 0, 0, 230, 0, 671, 0, 0, 185, 43, 
817, 859, 0, 15, 0, 310, 0, 0, 148, 515, 0, 744, 746, 147, 0, 260, 0, 0, 0, 386, 0, 0, 0, 936, 287, 0, 0, 0, 461, 216, 0, 0, 677, 0, 0, 0, 732, 556, 575, 0, 262, 288, 0, 0, 167, 0, 0, 0, 0, 364, 0, 624, 0, 541, 723, 229, 0, 0, 0, 0, 0, 844, 0, 417, 971, 686, 0, 0, 0, 0, 0, 0, 560, 380, 301, 0, 835, 687, 300, 109, 309, -1, 794, 0, 0, 538, 692, 469, 101, 321, 0, 637, 0, 0, 713, 0, 
0, 54, 359, 105, 0, 0, 235, 964, 0, 68, 738, 67, 0, 0, 0, 605, 0, 0, 0, 0, 0, 0, 0, 0, 415, 0, 0, 98, 0, 0, 697, 850, 41, 0, 336, 565, 0, 502, 996, 401, 0, 0, 0, 56, 1, 306, 0, 32, 0, 579, 0, 981, 442, 0, 0, 751, 0, 921, 0, 0, 0, 313, 0, 41, 837, 0, 0, 0, 330, 0, 0, 0, 402, 0, 0, 0, 145, 298, 0, 0, 0, 0, -1, 0, 572, 734, 932, 110, 921, 0, 0, 678, 0, 0, 617, 46, 
0, 717, 794, 0, 233, 234, 677, 0, 794, 0, 578, 0, 0, 0, 43, 0, 0, 327, 0, 0, 450, 54, 311, 0, 801, 828, 948, 0, 349, 0, 0, 305, 0, 0, 767, 0, 0, 0, 0, 471, 0, 0, 882, 0, 764, 310, 0, 26, 0, 275, 0, 0, 8, 664, 0, 713, 503, 867, 711, 501, 518, 0, 294, 218, 0, 643, 325, 927, 0, 0, 0, 96, 0, 0, 67, 0, 23, 984, 0, 0, 681, 0, 491, -1, 0, 0, 401, 0, 0, 0, 990, 427, 0, 842, 0, 617, 
0, 0, 0, 931, 0, 0, 0, 0, 0, 94, 0, 527, 0, 348, 305, 0, 0, 0, 0, 0, 0, 625, 672, 0, 0, 0, 130, 0, 366, 0, 0, 0, 417, 0, 0, 638, 0, 88, 68, 0, 570, 0, 0, 0, 0, 0, 508, 107, 186, 0, 596, 0, 431, 0, 929, 948, 0, 0, 0, 643, 0, 0, 285, 0, 581, 0, 0, 0, 0, 808, 0, 0, 0, 0, 0, 236, 0, 886, 190, 0, 0, 39, 69, 80, -1, 0, 935, 0, 0, 0, 107, 348, 0, 0, 315, 0, 
901, 0, 0, 0, 0, 286, 0, 0, 970, 312, 343, 0, 126, 0, 528, 0, 0, 638, 0, 683, 0, 0, 0, 0, 778, 722, 0, 406, 701, 241, 902, 0, 0, 0, 173, 379, 12, 385, 0, 0, 0, 769, 96, 523, 674, 0, 194, 604, 593, 780, 0, 0, 0, 0, 0, 0, 724, 267, 0, 0, 978, 0, 0, 832, 817, 0, 0, 0, 561, 0, 0, 0, 0, 149, 677, 734, 834, 27, 0, 0, 452, 805, 0, 945, 331, -1, 0, 252, 0, 376, 626, 0, 496, 0, 0, 0, 
472, 119, 0, 56, 434, 0, 0, 0, 711, 329, 0, 324, 312, 43, 0, 757, 116, 811, 0, 0, 451, 680, 468, 0, 0, 0, 498, 0, 0, 0, 0, 236, 227, 0, 63, 540, 0, 0, 0, 0, 437, 0, 688, 0, 705, 0, 0, 0, 0, 232, 0, 106, 0, 435, 970, 0, 0, 87, 0, 0, 126, 604, 0, 0, 0, 437, 0, 94, 252, 275, 0, 0, 925, 0, 653, 0, 481, 725, 808, 0, 906, 0, 352, 0, 16, 0, -1, 0, 58, 371, 100, 908, 0, 242, 0, 797, 
522, 603, 423, 0, 898, 0, 180, 0, 0, 0, 0, 0, 688, 791, 0, 0, 792, 0, 127, 913, 0, 0, 987, 0, 0, 751, 400, 0, 377, 0, 956, 0, 0, 58, 0, 906, 940, 819, 0, 770, 0, 88, 0, 894, 0, 343, 0, 0, 79, 0, 0, 0, 0, 513, 104, 780, 438, 0, 872, 423, 0, 729, 0, 0, 0, 858, 0, 0, 325, 238, 831, 219, 0, 0, 434, 794, 0, 862, 725, 0, 290, 465, 603, 482, 0, 485, 0, -1, 0, 460, 922, 0, 0, 284, 980, 0, 
904, 750, 976, 225, 554, 255, 631, 0, 943, 0, 789, 132, 0, 0, 0, 0, 0, 0, 279, 0, 0, 313, 749, 266, 117, 752, 0, 0, 828, 0, 538, 51, 331, 735, 379, 0, 588, 0, 886, 252, 0, 0, 397, 0, 0, 49, 0, 854, 98, 722, 0, 0, 0, 0, 915, 0, 0, 697, 199, 0, 0, 285, 0, 0, 633, 464, 4, 0, 14, 712, 395, 147, 80, 0, 285, 0, 0, 344, 0, 114, 881, 896, 3, 535, 0, 995, 161, 471, -1, 26, 113, 0, 528, 0, 253, 0, 
0, 457, 27, 68, 0, 1, 516, 92, 0, 671, 0, 938, 154, 0, 0, 474, 0, 0, 49, 31, 880, 477, 521, 0, 73, 0, 708, 0, 16, 0, 0, 842, 0, 435, 0, 264, 586, 0, 796, 669, 64, 28, 0, 0, 103, 168, 22, 596, 74, 0, 21, 0, 0, 821, 0, 0, 110, 0, 0, 0, 262, 0, 585, 0, 752, 251, 4, 688, 0, 0, 0, 944, 0, 893, 705, 0, 0, 0, 608, 449, 632, 0, 557, 0, 0, 529, 619, 0, 0, -1, 0, 0, 473, 853, 925, 0, 
992, 11, 0, 0, 232, 0, 901, 0, 634, 352, 384, 41, 305, 977, 600, 0, 0, 725, 833, 0, 0, 0, 584, 0, 0, 0, 0, 854, 39, 0, 373, 430, 788, 0, 336, 0, 0, 991, 0, 129, 0, 575, 0, 855, 0, 0, 0, 771, 301, 532, 782, 708, 0, 972, 386, 386, 806, 0, 0, 0, 0, 857, 0, 501, 213, 0, 0, 0, 0, 233, 266, 0, 0, 0, 0, 0, 125, 0, 351, 939, 0, 0, 884, 595, 0, 287, 458, 0, 0, 493, -1, 748, 0, 407, 228, 0, 
0, 0, 964, 458, 887, 256, 0, 0, 382, 10, 815, 0, 505, 876, 69, 0, 0, 536, 331, 0, 0, 0, 0, 0, 219, 476, 0, 313, 0, 0, 0, 543, 834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 445, 0, 349, 0, 790, 286, 536, 105, 93, 0, 443, 0, 82, 427, 0, 0, 0, 180, 0, 0, 0, 621, 0, 272, 0, 0, 908, 877, 912, 0, 473, 453, 0, 750, 0, 287, 277, 452, 0, 0, 0, 0, 332, 0, 0, 0, -1, 500, 0, 391, 0, 
0, 0, 0, 110, 0, 868, 621, 0, 0, 105, 0, 0, 18, 0, 437, 843, 816, 0, 163, 671, 0, 0, 0, 907, 0, 814, 0, 607, 880, 878, 0, 960, 470, 0, 68, 217, 0, 0, 0, 0, 404, 163, 0, 26, 932, 0, 0, 0, 0, 714, 0, 0, 0, 500, 0, 548, 0, 620, 0, 0, 0, 597, 0, 0, 0, 0, 354, 805, 0, 919, 0, 0, 543, 666, 965, 0, 311, 626, 252, 0, 0, 0, 632, 0, 442, 0, 873, 0, 0, 0, 0, 0, -1, 293, 0, 581, 
0, 436, 488, 836, 163, 0, 585, 0, 0, 0, 263, 283, 0, 995, 0, 170, 154, 436, 0, 0, 936, 921, 92, 0, 0, 0, 0, 0, 731, 0, 667, 366, 0, 0, 950, 0, 0, 0, 833, 817, 0, 0, 0, 150, 142, 0, 927, 904, 595, 0, 0, 0, 0, 41, 0, 156, 0, 0, 0, 466, 943, 669, 0, 0, 538, 0, 0, 335, 20, 0, 0, 0, 638, 352, 98, 935, 0, 0, 661, 678, 0, 0, 0, 330, 773, 181, 0, 0, 29, 0, 0, 682, 817, -1, 0, 43, 
0, 0, 860, 0, 0, 0, 0, 602, 441, 0, 0, 0, 806, 923, 377, 706, 0, 0, 0, 756, 249, 0, 667, 711, 0, 15, 0, 305, 0, 0, 0, 0, 0, 0, 307, 41, 0, 0, 125, 0, 364, 86, 443, 0, 474, 780, 191, 85, 0, 459, 427, 0, 455, 651, 460, 318, 596, 0, 0, 0, 0, 0, 0, 569, 571, 57, 532, 0, 822, 0, 0, 226, 0, 29, 125, 468, 228, 479, 0, 0, 0, 0, 158, 1, 0, 0, 0, 0, 0, 678, 0, 331, 302, 0, -1, 835, 
0, 710, 0, 509, 70, 935, 0, 581, 0, 0, 0, 0, 21, 130, 0, 418, 0, 0, 0, 0, 0, 0, 818, 481, 0, 0, 0, 577, 494, 156, 0, 144, 228, 0, 0, 0, 0, 0, 0, 717, 0, 0, 0, 278, 0, 0, 0, 130, 0, 904, 801, 280, 4, 662, 0, 96, 372, 0, 217, 0, 0, 208, 0, 0, 0, 0, 0, 283, 800, 922, 0, 0, 65, 384, 0, 956, 0, 0, 355, 0, 0, 798, 0, 0, 895, 830, 0, 107, 0, 361, 0, 90, 0, 332, 0, -1]
