0, 616, 0, 0, 0, 688, 0, 0, 0, 805, 697, 487, 0, 872, 0, 0, 0, 737, 762, 2, 474, 0, 0, 57, 880, 905, 629, 0, 0, 0, 0, 797, 327, 245, 0, 0, 0, 0, 844, 683, 0, 0, 663, 152, 311, 0, 679, 985, 344, 0, 0, -1, 767, 808, 0, 268, 0, 0, 366, 303, 0, 809, 425, 0, 268, 0, 991, 0, 0, 0, 0, 474, 158, 0, 0, 0, 0, 0, 781, 194, 866, 248, 523, 9, 0, 0, 0, 0, 916, 0, 
218, 0, 0, 0, 179, 339, 653, 778, 404, 689, 0, 0, 284, 0, 0, 552, 0, 131, 752, 39, 0, 0, 326, 518, 0, 21, 50, 0, 0, 0, 416, 0, 0, 0, 113, 0, 385, 0, 0, 83, 172, 0, 0, 289, 145, 0, 153, 703, 453, 0, 0, 2, -1, 121, 0, 513, 824, 842, 416, 625, 0, 0, 0, 442, 780, 487, 0, 299, 0, 0, 0, 549, 0, 0, 0, 0, 753, 68, 0, 354, 68, 104, 0, 327, 0, 349, 0, 409, 0, 265, 
0, 418, 0, 878, 0, 0, 0, 591, 0, 598, 0, 348, 437, 0, 62, 0, 740, 0, 529, 98, 571, 0, 2, 0, 657, 841, 0, 813, 392, 82, 0, 0, 90, 0, 724, 252, 0, 0, 0, 82, 217, 354, 0, 239, 614, 0, 0, 633, 0, 666, 470, 339, 0, -1, 0, 159, 0, 932, 0, 244, 0, 0, 0, 0, 831, 0, 895, 0, 533, 0, 349, 21, 0, 0, 575, 51, 0, 258, 278, 614, 161, 0, 768, 522, 896, 0, 852, 0, 224, 588, 
509, 0, 0, 975, 0, 368, 0, 376, 296, 215, 0, 0, 0, 0, 0, 64, 0, 0, 521, 0, 0, 0, 920, 982, 0, 0, 850, 0, 141, 0, 0, 297, 0, 568, 0, 924, 0, 0, 0, 864, 187, 904, 0, 677, 0, 856, 164, 0, 0, 0, 0, 0, 0, 363, -1, 518, 0, 0, 506, 106, 172, 0, 104, 0, 692, 0, 0, 407, 0, 356, 8, 0, 0, 0, 631, 8, 723, 0, 0, 512, 312, 0, 315, 0, 0, 655, 158, 0, 216, 0, 
737, 0, 0, 0, 384, 0, 0, 748, 0, 0, 372, 56, 0, 811, 0, 937, 0, 129, 0, 0, 0, 0, 250, 0, 0, 568, 0, 119, 733, 373, 20, 660, 198, 0, 0, 112, 205, 591, 753, 0, 567, 305, 0, 0, 0, 0, 793, 279, 49, 0, 429, 723, 238, 0, 0, -1, 841, 205, 0, 594, 0, 148, 347, 722, 0, 261, 266, 462, 178, 649, 0, 0, 0, 0, 0, 341, 192, 328, 829, 0, 697, 0, 0, 117, 0, 64, 0, 719, 846, 0, 
360, 0, 0, 0, 800, 0, 0, 0, 43, 129, 543, 0, 0, 0, 375, 66, 683, 658, 0, 0, 0, 0, 503, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 435, 459, 0, 0, 557, 0, 0, 0, 953, 824, 0, 0, 0, 399, 0, 181, 158, 854, 459, 751, 263, 68, 272, -1, 0, 0, 932, 559, 632, 0, 0, 322, 0, 0, 0, 574, 373, 0, 189, 280, 561, 0, 0, 734, 0, 0, 0, 0, 972, 19, 0, 810, 0, 0, 752, 0, 0, 
0, 688, 0, 0, 0, 0, 410, 0, 775, 0, 101, 543, 858, 540, 0, 0, 0, 0, 297, 43, 0, 999, 0, 0, 299, 446, 0, 734, 311, 839, 512, 0, 0, 33, 97, 0, 230, 125, 0, 0, 613, 0, 0, 0, 0, 711, 462, 35, 442, 0, 0, 325, 0, 938, 874, 0, 0, -1, 935, 333, 762, 0, 305, 228, 0, 113, 766, 0, 507, 236, 0, 690, 811, 0, 0, 936, 0, 0, 68, 0, 0, 445, 633, 30, 967, 0, 733, 844, 0, 0, 
5, 0, 0, 0, 518, 380, 841, 0, 427, 662, 0, 0, 0, 0, 256, 87, 0, 167, 342, 280, 502, 248, 0, 930, 0, 0, 743, 214, 847, 0, 0, 0, 279, 0, 0, 12, 0, 0, 0, 0, 0, 496, 0, 0, 175, 0, 0, 0, 0, 579, 0, 953, 328, 0, 8, 372, 149, 0, -1, 704, 250, 343, 0, 392, 372, 0, 770, 0, 182, 106, 0, 957, 0, 0, 0, 0, 0, 691, 406, 3, 0, 689, 0, 421, 281, 0, 0, 187, 0, 0, 
869, 650, 455, 0, 213, 329, 102, 524, 632, 266, 0, 700, 431, 981, 977, 480, 0, 620, 397, 872, 0, 444, 282, 747, 136, 0, 0, 0, 0, 748, 313, 0, 487, 0, 0, 18, 0, 11, 614, 0, 0, 0, 0, 505, 0, 623, 600, 256, 0, 0, 535, 0, 0, 0, 0, 917, 594, 0, 163, -1, 159, 0, 0, 0, 0, 513, 0, 788, 0, 368, 0, 0, 442, 0, 0, 774, 585, 425, 0, 954, 0, 983, 873, 853, 111, 0, 0, 0, 578, 0, 
0, 278, 0, 780, 356, 0, 0, 389, 404, 974, 821, 0, 762, 230, 126, 0, 0, 84, 953, 325, 681, 158, 632, 652, 606, 994, 0, 0, 586, 0, 0, 0, 0, 787, 942, 0, 226, 790, 0, 0, 275, 976, 11, 0, 0, 0, 758, 0, 263, 0, 0, 0, 931, 110, 0, 330, 0, 797, 0, 0, -1, 970, 0, 23, 0, 608, 34, 0, 0, 0, 0, 0, 533, 325, 0, 579, 483, 0, 161, 0, 0, 0, 104, 0, 790, 943, 329, 25, 624, 0, 
0, 0, 542, 0, 253, 0, 0, 0, 0, 0, 0, 638, 0, 955, 0, 239, 569, 960, 901, 0, 0, 423, 325, 87, 0, 0, 0, 183, 0, 451, 0, 0, 364, 0, 118, 0, 146, 0, 0, 0, 357, 463, 596, 587, 209, 0, 648, 0, 0, 490, 30, 0, 0, 876, 615, 0, 544, 186, 78, 982, 0, -1, 583, 0, 0, 647, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 919, 449, 844, 0, 0, 498, 1000, 786, 271, 504, 0, 908, 383, 0, 
0, 0, 0, 83, 0, 843, 137, 0, 0, 186, 278, 255, 75, 401, 211, 0, 312, 0, 338, 1, 875, 716, 0, 0, 701, 0, 986, 0, 882, 0, 556, 0, 42, 334, 633, 0, 465, 0, 0, 739, 65, 0, 467, 0, 609, 964, 0, 190, 864, 141, 0, 0, 45, 0, 0, 0, 0, 0, 281, 0, 0, 71, -1, 0, 0, 43, 0, 150, 0, 0, 0, 0, 384, 0, 610, 0, 0, 661, 0, 990, 101, 0, 493, 346, 745, 0, 76, 0, 754, 0, 
0, 0, 668, 0, 850, 165, 886, 789, 0, 517, 339, 0, 0, 209, 0, 98, 0, 485, 0, 472, 198, 0, 327, 0, 700, 962, 985, 473, 0, 546, 0, 639, 0, 0, 0, 35, 156, 807, 0, 274, 0, 181, 131, 0, 86, 479, 0, 0, 492, 0, 93, 0, 876, 481, 0, 0, 707, 0, 383, 164, 6, 203, 0, -1, 28, 0, 0, 0, 951, 0, 173, 0, 0, 0, 0, 927, 410, 812, 94, 0, 288, 0, 0, 579, 0, 0, 0, 451, 0, 0, 
0, 405, 349, 17, 0, 0, 183, 0, 0, 0, 0, 776, 853, 0, 730, 0, 40, 770, 370, 873, 0, 632, 0, 0, 393, 793, 179, 470, 0, 0, 460, 767, 112, 703, 0, 0, 0, 0, 534, 274, 0, 0, 445, 66, 938, 456, 0, 0, 972, 274, 0, 0, 0, 220, 0, 0, 0, 467, 0, 808, 761, 126, 945, 670, -1, 380, 693, 0, 231, 0, 0, 0, 921, 796, 809, 0, 593, 267, 248, 941, 352, 692, 0, 0, 848, 0, 0, 849, 0, 0, 
646, 277, 847, 0, 353, 0, 0, 0, 740, 394, 0, 125, 0, 303, 62, 0, 0, 0, 0, 0, 238, 0, 0, 0, 355, 0, 174, 738, 688, 0, 842, 0, 395, 0, 0, 0, 473, 614, 0, 379, 70, 0, 746, 734, 0, 0, 857, 199, 977, 877, 640, 0, 298, 560, 287, 0, 212, 0, 0, 475, 0, 959, 314, 792, 0, -1, 687, 0, 643, 522, 697, 886, 968, 94, 432, 0, 845, 727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 658, 548, 418, 
199, 951, 548, 0, 243, 304, 88, 386, 82, 599, 0, 0, 241, 144, 270, 0, 910, 398, 0, 0, 44, 161, 170, 0, 818, 0, 314, 0, 0, 0, 0, 0, 0, 0, 71, 860, 579, 0, 116, 517, 800, 0, 0, 0, 755, 0, 179, 0, 625, 0, 0, 0, 0, 0, 0, 0, 0, 412, 0, 877, 984, 0, 0, 725, 0, 0, -1, 0, 0, 0, 0, 861, 0, 739, 508, 269, 110, 0, 0, 0, 0, 849, 502, 555, 224, 0, 0, 32, 0, 0, 
0, 859, 232, 0, 0, 105, 0, 191, 0, 767, 0, 766, 501, 0, 66, 0, 682, 239, 0, 858, 848, 0, 0, 0, 0, 0, 0, 437, 348, 0, 0, 266, 354, 148, 0, 0, 645, 61, 0, 859, 875, 694, 0, 0, 0, 0, 0, 249, 190, 0, 0, 0, 608, 781, 0, 374, 0, 721, 896, 894, 0, 374, 0, 0, 148, 0, 35, -1, 0, 0, 566, 179, 611, 0, 136, 449, 0, 0, 131, 550, 0, 0, 36, 0, 457, 840, 903, 136, 0, 8, 
871, 74, 79, 23, 0, 832, 632, 286, 578, 880, 909, 907, 522, 0, 0, 0, 0, 400, 331, 0, 0, 235, 0, 0, 0, 937, 484, 0, 178, 0, 32, 0, 891, 0, 939, 0, 0, 328, 495, 99, 0, 0, 0, 0, 363, 0, 582, 505, 0, 353, 0, 262, 804, 0, 0, 746, 399, 377, 0, 20, 108, 0, 0, 0, 140, 127, 828, 998, -1, 0, 0, 568, 328, 81, 0, 592, 0, 0, 0, 245, 731, 0, 0, 399, 0, 257, 388, 0, 0, 205, 
0, 0, 577, 0, 556, 19, 362, 295, 706, 661, 0, 0, 369, 365, 797, 334, 335, 0, 0, 0, 890, 222, 0, 602, 0, 0, 0, 353, 329, 810, 885, 124, 0, 616, 0, 266, 345, 0, 138, 289, 420, 0, 0, 683, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 451, 586, 238, 0, 0, 388, 0, 32, 409, 0, 0, 784, 0, 321, 198, -1, 217, 729, 0, 772, 549, 0, 0, 0, 389, 0, 0, 0, 352, 0, 0, 458, 755, 0, 219, 0, 
138, 50, 153, 85, 394, 314, 256, 0, 0, 779, 594, 644, 947, 0, 0, 0, 0, 0, 0, 980, 511, 0, 986, 0, 0, 0, 0, 405, 0, 0, 0, 0, 99, 0, 550, 387, 0, 0, 0, 599, 645, 759, 557, 0, 0, 0, 0, 705, 4, 0, 24, 840, 703, 768, 0, 251, 0, 0, 0, 0, 679, 0, 0, 0, 0, 221, 0, 0, 124, 0, -1, 0, 305, 828, 761, 0, 0, 160, 156, 308, 869, 0, 0, 532, 204, 0, 318, 725, 646, 0, 
864, 851, 192, 0, 0, 0, 0, 0, 0, 1, 327, 0, 0, 0, 0, 0, 997, 0, 425, 118, 0, 480, 673, 738, 0, 329, 958, 0, 151, 29, 355, 0, 44, 0, 0, 343, 0, 0, 210, 471, 0, 0, 65, 792, 0, 0, 358, 782, 213, 754, 907, 734, 937, 0, 739, 0, 773, 0, 695, 0, 0, 356, 146, 0, 560, 0, 0, 0, 0, 0, 561, -1, 0, 860, 0, 147, 378, 0, 499, 0, 297, 0, 523, 0, 0, 0, 0, 0, 0, 0, 
755, 289, 647, 390, 241, 511, 319, 0, 0, 0, 0, 0, 879, 978, 0, 0, 0, 274, 0, 0, 0, 0, 0, 750, 0, 314, 812, 846, 0, 813, 328, 510, 0, 0, 56, 45, 916, 744, 882, 288, 0, 0, 100, 0, 0, 958, 0, 661, 0, 0, 503, 0, 0, 0, 0, 263, 125, 416, 0, 0, 558, 0, 409, 0, 0, 224, 0, 924, 0, 0, 0, 371, -1, 0, 815, 360, 88, 0, 606, 0, 0, 294, 297, 778, 464, 166, 0, 603, 157, 286, 
718, 0, 96, 0, 321, 954, 0, 0, 239, 924, 955, 0, 913, 620, 0, 855, 495, 0, 365, 0, 0, 0, 0, 777, 0, 0, 890, 510, 990, 921, 0, 0, 522, 0, 0, 380, 0, 734, 965, 921, 579, 530, 0, 377, 147, 422, 0, 593, 942, 0, 0, 698, 801, 206, 87, 0, 0, 913, 0, 278, 0, 0, 0, 822, 0, 489, 710, 419, 655, 0, 44, 0, 0, -1, 0, 847, 874, 616, 0, 990, 0, 0, 0, 0, 0, 0, 308, 109, 427, 980, 
931, 911, 996, 455, 668, 0, 0, 91, 0, 383, 0, 401, 822, 297, 0, 0, 0, 505, 0, 115, 0, 0, 0, 376, 97, 0, 405, 988, 0, 0, 0, 27, 0, 838, 0, 0, 315, 0, 0, 0, 211, 0, 328, 0, 868, 0, 0, 0, 0, 162, 0, 0, 0, 0, 883, 0, 67, 0, 0, 695, 19, 270, 191, 0, 846, 815, 0, 92, 793, 200, 369, 599, 0, 0, -1, 903, 642, 518, 121, 666, 0, 0, 0, 421, 267, 0, 899, 808, 936, 247, 
0, 0, 533, 465, 847, 0, 762, 308, 0, 582, 360, 666, 52, 0, 0, 0, 0, 675, 928, 658, 113, 0, 0, 944, 0, 384, 987, 0, 0, 322, 716, 766, 0, 8, 415, 0, 0, 669, 793, 0, 0, 8, 0, 846, 613, 0, 314, 254, 0, 0, 0, 175, 0, 741, 0, 0, 0, 0, 756, 0, 512, 781, 0, 0, 143, 0, 0, 0, 0, 854, 0, 0, 787, 0, 0, -1, 29, 0, 942, 0, 894, 249, 0, 768, 0, 0, 0, 311, 243, 341, 
76, 0, 254, 187, 0, 738, 0, 0, 0, 0, 0, 0, 0, 0, 803, 265, 504, 498, 56, 294, 529, 345, 0, 240, 0, 0, 840, 165, 763, 174, 537, 0, 200, 0, 163, 151, 0, 0, 223, 678, 378, 283, 218, 47, 920, 583, 639, 0, 0, 283, 0, 0, 0, 830, 0, 90, 357, 0, 967, 0, 0, 620, 635, 0, 0, 0, 0, 0, 604, 0, 294, 0, 967, 0, 0, 882, -1, 403, 0, 0, 0, 583, 392, 33, 0, 819, 115, 821, 433, 0, 
0, 778, 0, 0, 0, 316, 0, 0, 0, 685, 142, 0, 739, 222, 629, 546, 509, 35, 0, 0, 661, 0, 245, 0, 0, 704, 0, 0, 0, 0, 0, 0, 315, 722, 621, 0, 0, 0, 0, 619, 256, 0, 0, 786, 0, 0, 698, 815, 431, 0, 306, 730, 995, 166, 875, 0, 0, 0, 0, 0, 0, 707, 0, 811, 28, 0, 0, 487, 0, 0, 403, 867, 558, 0, 995, 609, 30, -1, 0, 0, 752, 0, 882, 160, 0, 0, 862, 0, 103, 0, 
89, 0, 90, 0, 455, 5, 244, 861, 859, 0, 108, 876, 0, 0, 444, 0, 0, 880, 0, 0, 405, 0, 230, 0, 0, 0, 624, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 970, 0, 0, 0, 0, 0, 885, 0, 176, 0, 684, 298, 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463, 0, 511, 0, 218, 720, 0, 0, 272, 50, 619, 838, 666, 0, 26, 610, 0, -1, 0, 484, 0, 893, 0, 316, 656, 0, 465, 520, 117, 
508, 0, 295, 0, 0, 0, 290, 0, 916, 711, 0, 0, 800, 716, 0, 0, 592, 361, 0, 0, 0, 30, 119, 698, 0, 546, 549, 935, 0, 209, 0, 0, 0, 0, 915, 0, 332, 0, 948, 0, 1000, 974, 0, 0, 0, 0, 0, 795, 0, 0, 0, 0, 401, 620, 0, 0, 0, 982, 0, 0, 297, 0, 376, 786, 58, 0, 0, 119, 696, 0, 822, 0, 806, 414, 916, 474, 0, 116, 0, -1, 590, 0, 0, 459, 0, 954, 727, 0, 0, 0, 
0, 345, 0, 0, 387, 226, 15, 0, 390, 0, 55, 683, 491, 0, 961, 896, 0, 219, 0, 0, 0, 4, 416, 0, 622, 524, 539, 642, 745, 0, 0, 0, 90, 349, 843, 0, 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 929, 0, 769, 0, 0, 0, 517, 0, 779, 0, 294, 658, 877, 0, 659, 586, 0, 0, 38, 0, 918, 338, 537, 0, 210, 0, 176, 0, 832, 218, 0, -1, 666, 240, 663, 0, 0, 503, 651, 0, 232, 
143, 508, 160, 312, 910, 987, 903, 46, 931, 0, 87, 247, 350, 0, 0, 0, 248, 67, 38, 798, 75, 0, 168, 625, 158, 0, 565, 0, 217, 801, 275, 0, 122, 0, 897, 170, 203, 0, 203, 371, 584, 0, 0, 685, 0, 748, 561, 0, 549, 620, 212, 292, 540, 559, 0, 0, 1, 0, 945, 39, 0, 266, 0, 263, 0, 78, 990, 0, 949, 541, 0, 917, 0, 0, 0, 0, 152, 542, 0, 452, 721, -1, 838, 790, 234, 186, 0, 0, 0, 813, 
777, 574, 70, 0, 0, 245, 0, 0, 0, 0, 0, 0, 29, 0, 718, 842, 0, 371, 0, 0, 0, 503, 0, 0, 80, 0, 770, 675, 598, 384, 0, 325, 0, 0, 217, 0, 0, 0, 0, 874, 0, 0, 0, 0, 0, 641, 0, 733, 0, 0, 0, 0, 0, 229, 33, 826, 210, 0, 0, 63, 146, 0, 0, 291, 0, 0, 364, 398, 0, 578, 0, 0, 0, 0, 731, 537, 0, 0, 0, 49, 25, 928, -1, 152, 0, 630, 113, 41, 800, 0, 
0, 0, 0, 840, 43, 737, 112, 80, 984, 0, 269, 0, 0, 465, 0, 347, 930, 427, 977, 622, 0, 0, 0, 354, 0, 0, 0, 0, 129, 794, 531, 0, 0, 802, 0, 0, 0, 194, 662, 0, 941, 0, 0, 0, 442, 966, 373, 0, 811, 943, 0, 256, 0, 0, 0, 0, 206, 468, 496, 781, 0, 385, 514, 0, 666, 264, 326, 0, 0, 0, 454, 379, 0, 0, 0, 0, 0, 646, 0, 145, 0, 0, 917, -1, 0, 0, 0, 450, 176, 904, 
0, 0, 81, 865, 40, 0, 0, 0, 0, 0, 749, 0, 0, 0, 717, 0, 0, 391, 640, 557, 0, 0, 995, 0, 841, 116, 0, 0, 0, 0, 821, 785, 825, 0, 0, 0, 102, 949, 473, 993, 0, 456, 175, 115, 0, 706, 71, 457, 671, 830, 0, 0, 0, 904, 0, 368, 217, 0, 719, 0, 796, 0, 223, 982, 0, 135, 0, 747, 881, 0, 472, 919, 200, 442, 0, 0, 0, 268, 779, 764, 0, 373, 997, 983, -1, 580, 816, 0, 517, 0, 
756, 0, 0, 0, 443, 0, 0, 734, 466, 210, 0, 0, 0, 169, 429, 0, 0, 0, 120, 850, 0, 0, 0, 0, 0, 472, 0, 0, 24, 177, 462, 687, 993, 0, 0, 576, 0, 0, 592, 856, 382, 0, 0, 0, 0, 0, 0, 974, 0, 0, 0, 800, 136, 598, 0, 967, 0, 964, 0, 0, 0, 0, 0, 672, 211, 911, 655, 0, 0, 0, 851, 0, 0, 179, 726, 362, 198, 139, 55, 528, 0, 0, 779, 0, 0, -1, 0, 794, 0, 0, 
779, 41, 0, 805, 451, 0, 544, 0, 0, 0, 242, 823, 0, 544, 438, 0, 288, 817, 428, 0, 158, 0, 462, 0, 619, 489, 0, 754, 737, 0, 0, 680, 907, 0, 936, 306, 0, 0, 703, 0, 0, 288, 0, 473, 0, 0, 231, 0, 0, 340, 888, 0, 0, 0, 683, 645, 0, 0, 0, 0, 0, 892, 519, 839, 0, 552, 0, 361, 26, 933, 0, 0, 458, 0, 0, 0, 0, 914, 947, 0, 600, 169, 865, 0, 678, 783, -1, 0, 939, 0, 
827, 866, 0, 268, 636, 0, 0, 62, 0, 0, 686, 0, 0, 994, 317, 0, 0, 857, 0, 977, 919, 0, 596, 600, 0, 0, 400, 615, 0, 0, 740, 259, 342, 0, 0, 445, 194, 958, 390, 895, 101, 24, 372, 0, 948, 349, 644, 0, 587, 0, 16, 707, 0, 658, 391, 836, 0, 134, 0, 0, 0, 180, 385, 0, 535, 0, 0, 523, 0, 0, 0, 0, 0, 0, 427, 716, 0, 0, 0, 59, 307, 190, 610, 0, 936, 606, 0, -1, 544, 313, 
296, 279, 623, 630, 638, 648, 254, 0, 0, 997, 0, 0, 969, 0, 544, 105, 0, 0, 0, 0, 785, 639, 0, 863, 0, 0, 0, 71, 628, 0, 627, 0, 242, 0, 0, 920, 0, 0, 0, 0, 807, 431, 270, 208, 0, 0, 104, 0, 0, 0, 0, 155, 0, 0, 30, 897, 0, 0, 0, 177, 170, 849, 436, 0, 0, 964, 0, 0, 0, 124, 0, 0, 0, 98, 0, 69, 978, 0, 196, 752, 0, 41, 828, 0, 0, 0, 599, 0, -1, 0, 
559, 727, 0, 0, 994, 618, 92, 0, 10, 0, 432, 0, 0, 291, 941, 219, 0, 450, 0, 312, 0, 0, 370, 0, 0, 0, 568, 0, 921, 0, 0, 0, 632, 0, 0, 0, 432, 0, 315, 551, 0, 991, 88, 0, 263, 0, 336, 0, 0, 0, 0, 0, 0, 0, 20, 532, 107, 0, 711, 137, 77, 0, 197, 680, 177, 119, 0, 864, 0, 414, 697, 924, 0, 0, 562, 974, 0, 604, 0, 695, 0, 277, 0, 10, 0, 0, 27, 374, 0, -1]
