0, 925, 861, 34, 0, 0, 427, 0, 823, 0, 501, 381, 0, 5, 0, 915, 457, 0, 526, 0, 381, 0, 0, 405, 974, 0, 0, 0, 358, 0, 416, 0, 0, 145, 0, 630, 999, 0, 460, 0, 386, 945, 0, 0, 39, 224, 170, 0, 0, 479, 0, 0, -1, 0, 0, 0, 0, 172, 0, 0, 0, 0, 178, 163, 499, 0, 141, 0, 133, 0, 238, 0, 957, 957, 0, 37, 0, 0, 902, 486, 652, 254, 911, 296, 727, 837, 575, 262, 0, 
785, 0, 831, 0, 0, 0, 0, 0, 718, 0, 890, 0, 956, 0, 0, 238, 705, 519, 793, 711, 450, 0, 0, 0, 0, 846, 557, 0, 455, 0, 0, 550, 916, 378, 0, 0, 0, 0, 723, 0, 463, 402, 764, 308, 118, 0, 281, 453, 0, 648, 122, 738, 987, -1, 923, 0, 88, 463, 406, 39, 0, 0, 0, 286, 59, 389, 0, 855, 699, 0, 0, 139, 0, 0, 0, 52, 306, 0, 0, 0, 781, 0, 89, 809, 0, 0, 0, 354, 600, 
165, 591, 0, 287, 635, 0, 937, 0, 899, 490, 0, 0, 971, 0, 0, 0, 0, 0, 56, 218, 683, 316, 0, 967, 0, 0, 284, 103, 0, 0, 0, 439, 275, 392, 8, 0, 42, 150, 0, 0, 526, 482, 0, 378, 0, 947, 252, 620, 383, 949, 83, 0, 896, 688, -1, 0, 0, 0, 545, 0, 180, 0, 883, 182, 218, 0, 647, 0, 708, 0, 0, 0, 94, 0, 100, 0, 681, 275, 693, 0, 978, 0, 834, 0, 0, 0, 0, 0, 885, 
0, 0, 0, 0, 505, 610, 0, 0, 567, 0, 0, 429, 762, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 570, 0, 8, 995, 207, 149, 405, 0, 0, 346, 0, 330, 729, 0, 219, 0, 0, 0, 6, 0, 0, 882, 226, 0, 353, 0, 0, 0, 0, 368, 0, -1, 305, 0, 0, 702, 876, 0, 0, 0, 833, 593, 13, 0, 0, 0, 492, 760, 441, 0, 444, 786, 0, 0, 51, 0, 0, 0, 81, 360, 485, 0, 316, 557, 0, 
865, 0, 0, 235, 0, 0, 0, 0, 262, 0, 499, 485, 877, 0, 810, 428, 0, 834, 155, 494, 507, 248, 410, 705, 0, 387, 0, 523, 745, 380, 0, 384, 0, 0, 0, 749, 663, 273, 0, 451, 907, 0, 202, 0, 0, 570, 804, 0, 0, 0, 0, 0, 293, 0, 0, 276, -1, 0, 718, 0, 971, 609, 678, 396, 0, 0, 45, 0, 0, 975, 300, 0, 251, 239, 0, 0, 857, 117, 392, 0, 549, 0, 0, 0, 577, 0, 0, 0, 0, 
242, 0, 0, 0, 0, 738, 139, 0, 0, 224, 835, 0, 862, 0, 0, 375, 0, 0, 0, 808, 948, 65, 0, 0, 0, 427, 952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 910, 0, 0, 0, 0, 663, 280, 0, 0, 0, 45, 728, 422, 990, 575, 503, 0, 0, 307, 0, 0, -1, 389, 649, 625, 0, 893, 978, 0, 0, 0, 195, 0, 281, 390, 0, 0, 0, 357, 585, 0, 0, 0, 0, 203, 0, 0, 824, 73, 580, 0, 692, 0, 
242, 0, 750, 280, 803, 0, 0, 362, 66, 27, 127, 511, 733, 1000, 0, 0, 197, 168, 930, 0, 652, 0, 0, 148, 0, 693, 280, 761, 644, 0, 0, 205, 0, 0, 0, 0, 566, 832, 0, 347, 0, 282, 850, 0, 447, 361, 342, 446, 0, 825, 854, 0, 518, 0, 0, 0, 0, 0, -1, 181, 0, 0, 0, 670, 0, 0, 0, 884, 611, 0, 0, 589, 142, 0, 900, 733, 0, 0, 683, 375, 0, 0, 0, 0, 0, 0, 81, 429, 169, 
962, 102, 0, 0, 0, 820, 33, 191, 764, 699, 784, 144, 0, 0, 0, 0, 0, 0, 201, 53, 0, 0, 0, 142, 0, 0, 0, 48, 0, 0, 655, 0, 90, 566, 0, 0, 0, 0, 0, 735, 0, 0, 106, 135, 0, 629, 909, 199, 0, 841, 427, 0, 462, 630, 0, 288, 852, 0, 0, -1, 0, 0, 931, 0, 462, 209, 0, 0, 0, 0, 0, 214, 115, 0, 0, 354, 0, 0, 0, 0, 581, 494, 0, 303, 0, 0, 487, 0, 733, 
0, 0, 0, 0, 0, 922, 616, 654, 988, 633, 91, 0, 735, 810, 318, 0, 81, 695, 0, 0, 382, 0, 975, 0, 0, 842, 536, 0, 0, 0, 817, 0, 0, 308, 635, 0, 326, 399, 112, 101, 262, 751, 0, 527, 263, 0, 0, 488, 0, 0, 0, 0, 875, 500, 0, 0, 0, 47, 97, 0, -1, 0, 539, 0, 0, 664, 0, 929, 892, 0, 0, 0, 834, 879, 980, 853, 127, 0, 0, 472, 0, 132, 0, 910, 0, 185, 279, 476, 0, 
0, 0, 0, 143, 0, 0, 0, 455, 0, 874, 558, 0, 477, 0, 353, 540, 0, 0, 83, 318, 0, 0, 0, 429, 178, 868, 504, 505, 0, 369, 0, 0, 981, 371, 0, 646, 0, 961, 0, 0, 444, 0, 640, 53, 0, 717, 981, 0, 0, 717, 0, 0, 862, 0, 680, 0, 0, 0, 0, 0, 0, -1, 978, 497, 551, 764, 0, 0, 0, 0, 887, 45, 0, 310, 0, 0, 397, 156, 889, 0, 648, 0, 174, 0, 0, 293, 0, 0, 161, 
0, 0, 467, 0, 0, 923, 583, 0, 720, 0, 0, 309, 0, 864, 662, 161, 0, 0, 443, 0, 936, 818, 0, 314, 0, 756, 0, 473, 981, 736, 103, 0, 0, 308, 0, 991, 0, 0, 755, 296, 624, 771, 929, 837, 0, 0, 0, 192, 41, 0, 0, 356, 3, 760, 873, 0, 408, 571, 474, 0, 277, 297, -1, 824, 0, 0, 228, 0, 447, 0, 704, 340, 0, 0, 628, 369, 552, 785, 0, 0, 0, 226, 0, 0, 480, 600, 0, 0, 0, 
0, 0, 0, 0, 279, 0, 0, 0, 822, 0, 900, 0, 0, 0, 200, 150, 213, 760, 667, 0, 654, 0, 0, 212, 429, 0, 535, 0, 0, 0, 501, 284, 0, 991, 813, 770, 789, 0, 21, 0, 0, 0, 563, 738, 770, 923, 0, 0, 0, 0, 20, 0, 75, 0, 0, 625, 0, 0, 0, 312, 319, 0, 0, -1, 0, 0, 642, 375, 0, 0, 677, 0, 0, 927, 814, 522, 0, 0, 0, 0, 0, 0, 0, 310, 909, 476, 0, 33, 0, 
0, 228, 367, 0, 0, 3, 0, 0, 0, 81, 190, 767, 0, 0, 0, 0, 6, 337, 576, 660, 862, 0, 0, 0, 659, 0, 0, 256, 0, 0, 702, 624, 79, 0, 101, 0, 279, 355, 556, 0, 196, 341, 0, 856, 0, 0, 0, 319, 866, 0, 0, 0, 795, 139, 755, 0, 0, 0, 550, 950, 802, 987, 0, 0, -1, 0, 203, 856, 943, 116, 0, 0, 0, 0, 808, 0, 948, 0, 75, 0, 0, 0, 385, 551, 0, 994, 459, 0, 631, 
0, 0, 922, 0, 470, 0, 0, 0, 984, 0, 474, 0, 0, 0, 841, 331, 307, 0, 0, 276, 424, 236, 0, 58, 564, 0, 261, 0, 0, 592, 261, 525, 898, 796, 566, 0, 0, 48, 704, 0, 873, 0, 0, 27, 419, 134, 23, 0, 927, 0, 190, 631, 0, 0, 544, 781, 293, 0, 0, 903, 0, 0, 0, 0, 0, -1, 0, 487, 0, 0, 0, 568, 0, 607, 565, 0, 275, 0, 340, 0, 415, 287, 629, 0, 0, 0, 0, 501, 996, 
0, 0, 990, 0, 0, 592, 0, 0, 0, 662, 885, 22, 0, 0, 264, 152, 734, 0, 436, 23, 97, 830, 0, 883, 0, 687, 0, 699, 777, 0, 855, 0, 0, 990, 0, 0, 0, 92, 774, 0, 0, 401, 471, 0, 0, 0, 956, 675, 235, 0, 145, 707, 0, 0, 0, 925, 0, 0, 0, 0, 656, 0, 0, 627, 0, 0, -1, 0, 29, 842, 142, 0, 836, 0, 198, 616, 980, 363, 0, 0, 117, 181, 0, 990, 0, 0, 185, 0, 0, 
523, 883, 0, 0, 0, 0, 97, 0, 0, 0, 0, 545, 246, 0, 0, 48, 966, 937, 0, 0, 0, 470, 0, 0, 725, 0, 0, 271, 233, 0, 0, 0, 131, 548, 0, 887, 0, 0, 331, 366, 0, 0, 423, 346, 0, 254, 696, 903, 157, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 251, 0, 0, 0, 497, 0, -1, 0, 373, 880, 0, 897, 0, 0, 0, 0, 0, 0, 0, 107, 0, 87, 0, 0, 0, 579, 625, 763, 
412, 742, 900, 512, 942, 0, 0, 698, 0, 454, 414, 264, 44, 0, 266, 0, 0, 0, 183, 0, 0, 0, 194, 910, 408, 0, 0, 577, 652, 106, 0, 0, 0, 0, 528, 608, 322, 444, 0, 0, 446, 929, 123, 278, 0, 0, 826, 0, 242, 0, 408, 498, 0, 0, 0, 553, 934, 994, 0, 530, 0, 682, 0, 0, 0, 112, 676, 539, -1, 117, 629, 279, 0, 0, 0, 0, 0, 645, 0, 773, 987, 0, 654, 674, 733, 623, 0, 0, 0, 
216, 0, 74, 0, 0, 0, 720, 58, 0, 0, 0, 975, 56, 0, 404, 0, 301, 0, 836, 779, 28, 0, 0, 0, 531, 0, 0, 538, 24, 147, 0, 0, 687, 442, 0, 642, 781, 415, 0, 978, 450, 371, 473, 500, 0, 0, 65, 0, 106, 0, 0, 0, 0, 0, 427, 0, 29, 888, 0, 749, 0, 547, 0, 359, 0, 723, 0, 968, 452, -1, 864, 0, 0, 391, 44, 0, 12, 0, 0, 0, 0, 0, 0, 11, 880, 0, 0, 0, 535, 
736, 0, 527, 632, 0, 0, 627, 0, 952, 604, 0, 0, 0, 15, 563, 0, 346, 48, 0, 0, 844, 0, 0, 0, 52, 0, 63, 982, 752, 0, 0, 0, 822, 0, 0, 723, 275, 281, 0, 717, 903, 0, 0, 0, 353, 0, 0, 0, 0, 553, 510, 764, 0, 100, 0, 0, 0, 0, 227, 0, 498, 0, 71, 277, 341, 0, 753, 0, 671, 0, -1, 0, 198, 546, 543, 0, 333, 0, 897, 0, 258, 426, 0, 635, 578, 205, 0, 281, 0, 
0, 0, 240, 0, 0, 389, 473, 0, 0, 900, 0, 967, 554, 0, 0, 32, 772, 698, 326, 695, 931, 0, 216, 214, 0, 0, 212, 390, 0, 0, 0, 812, 476, 246, 994, 45, 841, 0, 842, 417, 648, 519, 374, 655, 0, 766, 56, 548, 0, 477, 0, 323, 536, 245, 0, 0, 0, 0, 549, 0, 0, 311, 0, 0, 13, 0, 0, 956, 0, 821, 71, -1, 0, 421, 195, 0, 0, 0, 0, 0, 878, 779, 0, 0, 140, 346, 889, 466, 617, 
468, 702, 87, 0, 239, 0, 0, 0, 677, 294, 0, 0, 0, 459, 0, 0, 0, 729, 0, 113, 393, 0, 0, 860, 15, 0, 0, 0, 298, 738, 0, 0, 0, 438, 888, 0, 0, 797, 0, 0, 992, 864, 441, 0, 0, 512, 683, 442, 0, 216, 0, 0, 146, 518, 0, 423, 341, 0, 340, 822, 174, 0, 459, 260, 0, 262, 0, 285, 0, 0, 12, 935, -1, 460, 313, 756, 316, 0, 578, 0, 0, 854, 608, 0, 379, 405, 750, 370, 0, 
0, 0, 252, 0, 841, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 408, 715, 159, 0, 0, 839, 37, 513, 680, 59, 0, 320, 889, 620, 239, 0, 710, 266, 29, 524, 0, 0, 561, 0, 0, 0, 21, 660, 0, 187, 660, 0, 829, 0, 707, 31, 0, 69, 885, 0, 966, 0, 0, 47, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 819, 0, 530, 247, -1, 0, 31, 410, 0, 135, 466, 420, 0, 0, 0, 0, 0, 0, 0, 0, 
417, 807, 0, 990, 0, 0, 354, 0, 267, 0, 376, 975, 0, 0, 0, 121, 453, 846, 321, 0, 617, 808, 218, 969, 0, 292, 969, 346, 948, 0, 0, 495, 71, 0, 279, 0, 0, 0, 110, 0, 288, 927, 0, 0, 0, 485, 232, 547, 39, 715, 0, 456, 401, 0, 671, 728, 467, 0, 97, 0, 0, 0, 387, 0, 0, 0, 0, 515, 88, 79, 0, 0, 643, 800, -1, 0, 981, 770, 0, 940, 944, 733, 116, 923, 0, 533, 0, 0, 889, 
0, 786, 0, 977, 672, 0, 692, 945, 0, 238, 905, 60, 0, 223, 595, 762, 13, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 393, 0, 910, 332, 467, 0, 0, 0, 0, 237, 185, 0, 0, 551, 265, 0, 84, 0, 731, 62, 516, 165, 0, 650, 0, 640, 413, 336, 997, 561, 0, 0, 0, 703, 196, 370, 0, 0, 297, 0, 773, 479, 0, 702, 354, 0, 941, 0, -1, 0, 0, 362, 0, 702, 248, 0, 0, 0, 472, 913, 647, 0, 
849, 365, 587, 980, 0, 0, 346, 0, 0, 0, 450, 0, 575, 0, 996, 289, 74, 181, 0, 0, 114, 557, 849, 0, 0, 0, 830, 0, 926, 558, 97, 0, 101, 0, 0, 0, 487, 789, 0, 579, 0, 698, 489, 0, 0, 0, 668, 712, 0, 0, 724, 69, 180, 0, 614, 0, 0, 0, 958, 0, 0, 632, 871, 0, 0, 484, 0, 0, 0, 372, 269, 0, 107, 0, 0, 144, -1, 439, 541, 0, 0, 254, 22, 0, 394, 721, 229, 0, 504, 
0, 0, 674, 836, 126, 0, 572, 0, 503, 934, 719, 306, 144, 0, 845, 0, 0, 964, 486, 703, 0, 0, 0, 0, 237, 0, 0, 0, 425, 840, 442, 131, 0, 0, 0, 397, 725, 0, 0, 0, 0, 865, 218, 326, 39, 0, 0, 38, 875, 0, 0, 162, 808, 91, 0, 0, 0, 628, 45, 567, 0, 227, 0, 0, 635, 0, 0, 350, 0, 0, 0, 235, 302, 0, 0, 367, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
42, 0, 0, 0, 453, 0, 17, 0, 442, 0, 94, 155, 0, 548, 754, 975, 0, 0, 0, 897, 0, 0, 438, 235, 166, 0, 0, 574, 0, 862, 0, 0, 362, 933, 0, 0, 47, 0, 34, 316, 0, 0, 894, 0, 144, 806, 188, 263, 0, 0, 846, 269, 827, 360, 0, 785, 0, 0, 0, 0, 0, 0, 370, 0, 799, 729, 96, 0, 140, 0, 680, 0, 0, 207, 246, 636, 0, 0, -1, 0, 621, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 989, 0, 111, 0, 516, 0, 349, 0, 0, 0, 0, 0, 601, 321, 706, 0, 783, 392, 100, 730, 855, 252, 0, 328, 841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 956, 0, 259, 334, 0, 0, 394, 840, 0, 0, 0, 0, 96, 0, 0, 938, 0, 0, 523, 519, 164, 0, 515, 890, 265, 0, 0, 744, 101, 0, 0, 0, 0, 410, 0, 0, 3, 0, 208, 482, 0, 0, 0, -1, 399, 0, 344, 512, 331, 669, 0, 0, 326, 
0, 380, 0, 0, 606, 0, 0, 0, 0, 568, 0, 635, 324, 0, 805, 0, 0, 0, 0, 0, 91, 861, 39, 853, 543, 0, 514, 0, 280, 0, 0, 0, 0, 0, 243, 726, 770, 0, 757, 211, 37, 0, 0, 0, 228, 586, 663, 403, 0, 0, 0, 104, 0, 651, 0, 575, 463, 924, 590, 370, 315, 0, 52, 14, 0, 384, 176, 681, 0, 0, 0, 640, 0, 0, 466, 0, 916, 0, 420, 4, -1, 0, 142, 0, 201, 0, 464, 229, 662, 
534, 484, 357, 1000, 300, 0, 987, 0, 0, 0, 316, 430, 914, 761, 0, 506, 0, 527, 0, 0, 298, 847, 0, 888, 0, 892, 0, 153, 0, 512, 0, 882, 0, 335, 0, 0, 0, 0, 511, 893, 0, 931, 0, 0, 0, 0, 766, 0, 0, 0, 869, 0, 0, 626, 0, 235, 390, 0, 0, 530, 723, 360, 264, 62, 0, 789, 0, 0, 0, 0, 0, 0, 0, 527, 881, 338, 472, 0, 0, 0, 381, -1, 0, 774, 0, 0, 227, 0, 451, 
0, 133, 0, 0, 964, 482, 508, 212, 436, 926, 0, 0, 0, 328, 931, 0, 0, 0, 608, 0, 0, 913, 0, 920, 336, 0, 901, 0, 0, 0, 0, 0, 178, 0, 250, 0, 752, 216, 139, 670, 0, 174, 760, 0, 623, 942, 0, 853, 0, 984, 902, 0, 252, 0, 0, 0, 424, 703, 580, 0, 947, 110, 0, 130, 0, 475, 0, 0, 47, 39, 864, 0, 662, 142, 932, 0, 282, 0, 0, 328, 0, 0, -1, 0, 316, 14, 841, 780, 200, 
0, 696, 319, 0, 0, 0, 0, 0, 452, 844, 61, 670, 853, 529, 0, 897, 617, 422, 461, 0, 0, 0, 786, 792, 157, 0, 0, 92, 0, 902, 197, 546, 0, 0, 0, 868, 104, 0, 0, 596, 889, 213, 134, 514, 844, 660, 0, 0, 149, 805, 0, 0, 934, 415, 0, 0, 0, 0, 0, 880, 403, 201, 0, 177, 0, 76, 710, 0, 0, 0, 0, 267, 652, 190, 0, 633, 686, 0, 361, 105, 736, 743, 421, -1, 0, 0, 0, 132, 124, 
441, 374, 894, 554, 0, 0, 0, 131, 0, 0, 0, 0, 859, 784, 0, 0, 513, 316, 0, 277, 61, 0, 0, 0, 361, 271, 0, 0, 751, 930, 0, 12, 0, 0, 636, 0, 0, 0, 298, 0, 0, 0, 762, 961, 0, 764, 12, 770, 178, 921, 191, 0, 273, 282, 862, 0, 407, 0, 0, 873, 266, 762, 982, 0, 0, 264, 0, 40, 0, 0, 166, 0, 0, 0, 248, 0, 0, 0, 825, 21, 903, 688, 209, 0, -1, 175, 0, 0, 200, 
348, 0, 149, 0, 450, 765, 650, 0, 960, 388, 326, 998, 113, 922, 0, 140, 729, 879, 210, 652, 387, 0, 864, 790, 634, 169, 0, 864, 0, 0, 570, 0, 74, 887, 550, 942, 57, 0, 0, 0, 0, 0, 0, 75, 0, 58, 218, 0, 0, 376, 0, 0, 388, 734, 220, 0, 0, 0, 0, 0, 0, 67, 367, 446, 0, 536, 785, 0, 58, 0, 0, 428, 0, 0, 475, 667, 0, 507, 0, 0, 310, 354, 0, 0, 0, -1, 0, 259, 0, 
776, 0, 741, 0, 0, 0, 810, 656, 0, 147, 59, 0, 355, 688, 0, 946, 215, 916, 249, 0, 951, 507, 0, 766, 473, 0, 637, 183, 0, 940, 705, 0, 469, 461, 343, 330, 0, 785, 0, 157, 0, 0, 0, 224, 527, 0, 276, 0, 0, 0, 0, 0, 0, 980, 0, 0, 0, 985, 0, 158, 0, 438, 0, 267, 0, 526, 996, 0, 385, 0, 0, 0, 0, 239, 448, 584, 786, 0, 0, 0, 351, 836, 0, 758, 0, 0, -1, 0, 0, 
691, 0, 153, 694, 0, 0, 0, 490, 0, 353, 705, 657, 316, 0, 0, 728, 959, 0, 615, 939, 0, 0, 243, 0, 726, 0, 0, 513, 0, 0, 0, 592, 0, 0, 171, 827, 0, 445, 694, 0, 0, 3, 0, 780, 0, 0, 716, 224, 997, 84, 201, 0, 730, 743, 696, 155, 307, 0, 926, 823, 0, 507, 917, 945, 0, 0, 0, 73, 552, 0, 201, 0, 346, 587, 570, 0, 315, 0, 0, 921, 0, 0, 0, 86, 434, 834, 0, -1, 0, 
0, 0, 914, 0, 0, 0, 0, 324, 0, 0, 173, 0, 167, 0, 476, 0, 0, 0, 392, 0, 0, 414, 0, 0, 25, 0, 461, 230, 0, 0, 0, 91, 0, 0, 290, 0, 420, 882, 731, 913, 0, 0, 0, 0, 0, 660, 0, 184, 141, 82, 661, 974, 847, 688, 193, 716, 0, 0, 0, 692, 0, 581, 339, 333, 0, 0, 521, 0, 765, 139, 0, 0, 659, 0, 595, 0, 486, 0, 0, 857, 945, 0, 0, 50, 786, 152, 312, 0, -1]
