341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 968, 737, 0, 589, 753, 558, 0, 483, 0, 211, 711, 0, 682, 0, 826, 0, 0, 0, 0, 0, 0, 0, 497, 0, 0, 0, 508, 0, 723, 580, 0, 36, 0, 898, 0, 0, 0, 0, 263, 978, 940, 778, 0, 929, 0, 929, -1, 0, 659, 0, 0, 0, 240, 580, 0, 472, 0, 0, 48, 883, 0, 0, 517, 0, 249, 0, 0, 285, 975, 0, 0, 0, 
437, 0, 783, 0, 0, 328, 752, 680, 243, 0, 0, 0, 865, 0, 141, 0, 0, 0, 0, 0, 682, 0, 0, 0, 332, 0, 0, 760, 0, 0, 51, 0, 210, 703, 323, 171, 0, 755, 377, 896, 0, 0, 391, 0, 871, 0, 259, 0, 0, 0, 0, 0, 709, 197, 0, 229, 226, -1, 880, 0, 835, 748, 742, 0, 0, 503, 0, 0, 249, 161, 858, 810, 570, 48, 815, 459, 588, 0, 0, 0, 0, 0, 
690, 0, 0, 406, 61, 737, 0, 0, 0, 790, 161, 166, 640, 202, 0, 0, 559, 0, 564, 0, 432, 0, 603, 728, 943, 0, 149, 871, 0, 0, 495, 311, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 388, 209, 56, 57, 0, 0, 505, 518, 320, 236, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 524, 0, 404, 0, 0, 0, 529, 0, 730, 257, 621, 15, 0, 833, 9, 863, 0, 559, 8, 209, 
121, 449, 997, 0, 182, 290, 597, 760, 0, 0, 95, 527, 397, 833, 0, 544, 0, 797, 0, 627, 678, 576, 0, 0, 0, 759, 658, 0, 7, 0, 0, 973, 0, 449, 399, 0, 0, 490, 883, 650, 733, 0, 422, 100, 0, 139, 0, 534, 89, 0, 856, 836, 889, 0, 133, 0, 0, 0, 771, -1, 0, 0, 0, 59, 779, 630, 761, 0, 611, 430, 979, 371, 0, 0, 0, 152, 0, 0, 161, 51, 0, 0, 
95, 0, 924, 263, 526, 0, 0, 0, 0, 294, 236, 0, 190, 421, 0, 0, 235, 0, 431, 918, 62, 409, 0, 0, 493, 630, 0, 0, 0, 0, 721, 0, 0, 941, 854, 588, 205, 0, 405, 371, 693, 26, 0, 0, 0, 0, 0, 625, 0, 0, 0, 718, 0, 413, 236, 534, 190, 0, 0, 0, -1, 834, 0, 0, 725, 175, 0, 0, 796, 334, 817, 292, 165, 4, 683, 0, 0, 765, 669, 0, 922, 68, 
0, 245, 987, 698, 0, 395, 331, 0, 782, 0, 780, 852, 104, 0, 719, 0, 0, 0, 0, 66, 0, 448, 0, 0, 0, 591, 0, 292, 0, 0, 764, 111, 0, 539, 0, 834, 0, 0, 0, 0, 681, 0, 27, 885, 0, 157, 203, 22, 0, 129, 967, 0, 459, 0, 0, 969, 778, 706, 0, 6, 919, -1, 0, 0, 816, 0, 0, 289, 741, 0, 0, 0, 0, 0, 838, 828, 0, 0, 132, 309, 0, 173, 
598, 308, 147, 682, 0, 895, 354, 0, 420, 0, 117, 702, 0, 0, 0, 214, 0, 0, 263, 199, 0, 188, 0, 0, 736, 208, 0, 688, 765, 599, 265, 0, 878, 247, 286, 164, 0, 789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 732, 687, 329, 0, 0, 0, 0, 0, 629, 0, 0, 0, 382, 907, 119, -1, 0, 0, 0, 178, 0, 260, 0, 0, 0, 670, 707, 319, 639, 42, 979, 0, 0, 485, 0, 
0, 306, 982, 330, 0, 582, 48, 0, 973, 406, 0, 0, 0, 167, 422, 531, 0, 0, 635, 0, 350, 0, 0, 556, 336, 0, 842, 568, 0, 134, 949, 359, 0, 371, 0, 132, 88, 0, 0, 0, 496, 134, 637, 464, 0, 844, 0, 0, 849, 31, 454, 0, 0, 930, 0, 0, 237, 0, 0, 0, 462, 810, 0, -1, 0, 340, 282, 0, 0, 578, 541, 157, 0, 0, 489, 373, 986, 0, 95, 0, 357, 772, 
986, 754, 0, 0, 0, 0, 702, 0, 875, 100, 219, 522, 967, 361, 113, 591, 0, 603, 403, 861, 0, 0, 562, 0, 0, 0, 215, 0, 759, 89, 0, 0, 0, 0, 503, 0, 0, 804, 0, 395, 0, 224, 0, 0, 576, 0, 0, 0, 0, 620, 548, 446, 0, 0, 90, 914, 0, 0, 933, 0, 776, 0, 566, 0, -1, 964, 0, 887, 0, 0, 0, 70, 844, 0, 0, 0, 2, 345, 15, 308, 446, 0, 
897, 0, 992, 0, 0, 0, 0, 920, 529, 0, 659, 351, 0, 0, 0, 873, 993, 0, 164, 0, 0, 163, 715, 0, 0, 251, 941, 0, 0, 0, 490, 310, 100, 136, 140, 216, 0, 696, 0, 930, 491, 817, 368, 0, 896, 501, 0, 779, 0, 715, 176, 612, 201, 0, 0, 0, 0, 0, 0, 0, 755, 0, 309, 709, 0, -1, 0, 376, 973, 0, 564, 563, 0, 0, 0, 0, 0, 466, 0, 387, 52, 0, 
0, 0, 0, 905, 0, 264, 809, 159, 489, 0, 767, 0, 0, 0, 130, 370, 0, 0, 0, 0, 0, 796, 837, 0, 6, 0, 0, 558, 102, 950, 587, 0, 352, 0, 0, 73, 696, 0, 0, 0, 229, 0, 689, 0, 0, 0, 524, 0, 77, 517, 0, 0, 0, 0, 0, 516, 827, 0, 0, 0, 80, 0, 0, 0, 0, 570, -1, 0, 0, 485, 782, 861, 333, 532, 3, 0, 620, 326, 0, 0, 771, 836, 
255, 0, 260, 0, 0, 302, 0, 234, 0, 58, 870, 0, 0, 0, 0, 693, 0, 179, 657, 385, 784, 0, 0, 655, 273, 0, 427, 0, 177, 916, 51, 309, 30, 0, 0, 820, 0, 194, 319, 0, 0, 41, 0, 576, 642, 573, 0, 470, 0, 0, 358, 0, 0, 0, 0, 0, 0, 369, 0, 0, 26, 806, 961, 0, 0, 313, 889, -1, 234, 0, 0, 374, 0, 920, 0, 0, 0, 193, 540, 0, 300, 0, 
0, 55, 935, 50, 0, 0, 0, 718, 0, 966, 0, 534, 220, 616, 194, 0, 0, 0, 0, 0, 0, 693, 434, 827, 550, 715, 413, 0, 396, 0, 0, 0, 495, 0, 0, 0, 0, 475, 0, 0, 144, 0, 0, 538, 530, 0, 816, 0, 0, 0, 860, 589, 0, 0, 896, 407, 0, 414, 0, 0, 984, 773, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 278, 0, 0, 0, 94, 0, 393, 0, 0, 0, 
0, 631, 77, 0, 799, 659, 733, 769, 0, 551, 279, 0, 0, 345, 0, 147, 806, 0, 203, 983, 654, 0, 490, 136, 0, 0, 0, 0, 940, 604, 0, 668, 730, 0, 570, 42, 0, 0, 0, 0, 0, 0, 0, 597, 0, 389, 0, 851, 554, 0, 0, 529, 0, 0, 0, 0, 0, 0, 0, 0, 962, 902, 861, 0, 968, 711, 322, 105, 0, -1, 0, 0, 0, 0, 135, 438, 146, 30, 599, 0, 889, 384, 
0, 0, 0, 729, 0, 0, 554, 872, 0, 143, 429, 292, 0, 202, 0, 0, 209, 979, 915, 18, 0, 454, 586, 431, 0, 460, 494, 658, 5, 573, 677, 0, 325, 898, 6, 0, 0, 486, 0, 0, 823, 876, 0, 141, 229, 0, 705, 101, 976, 0, 0, 0, 0, 488, 652, 0, 0, 0, 0, 317, 442, 0, 747, 0, 0, 430, 0, 832, 397, 714, -1, 0, 226, 51, 0, 537, 56, 0, 869, 348, 895, 0, 
510, 393, 262, 122, 196, 0, 12, 303, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 663, 0, 0, 0, 0, 565, 0, 0, 397, 0, 826, 253, 0, 853, 415, 0, 0, 0, 386, 125, 0, 0, 0, 584, 832, 791, 0, 0, 0, 682, 700, 0, 0, 606, 0, 0, 55, 215, 0, 633, 817, 784, 747, 321, 698, 603, 739, 852, 967, -1, 682, 10, 575, 0, 0, 0, 0, 305, 815, 314, 
826, 0, 605, 22, 0, 0, 887, 0, 0, 0, 418, 744, 0, 318, 0, 486, 808, 181, 311, 835, 196, 0, 0, 0, 0, 0, 738, 0, 0, 873, 0, 190, 500, 126, 110, 0, 655, 554, 163, 0, 0, 767, 0, 17, 0, 0, 0, 0, 0, 951, 0, 0, 177, 533, 0, 0, 0, 446, 0, 0, 227, 263, 0, 903, 0, 0, 0, 330, 0, 253, 0, 0, -1, 320, 40, 0, 0, 0, 0, 519, 0, 74, 
0, 842, 264, 443, 903, 581, 0, 0, 0, 0, 2, 0, 904, 0, 213, 416, 0, 576, 228, 457, 0, 0, 902, 0, 548, 591, 0, 0, 288, 890, 0, 0, 46, 722, 0, 0, 269, 295, 0, 0, 343, 684, 0, 0, 0, 0, 604, 0, 824, 143, 0, 0, 305, 0, 577, 0, 730, 0, 530, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 742, 705, 357, 619, 0, 
717, 0, 934, 76, 433, 594, 0, 293, 0, 0, 457, 0, 260, 0, 358, 713, 0, 50, 0, 0, 0, 380, 833, 0, 0, 971, 0, 0, 613, 133, 0, 480, 0, 0, 0, 0, 0, 670, 0, 371, 0, 0, 0, 0, 0, 0, 0, 858, 0, 0, 359, 721, 0, 903, 0, 776, 344, 0, 0, 0, 13, 984, 705, 0, 0, 0, 0, 0, 680, 0, 583, 0, 0, 0, -1, 0, 954, 251, 0, 0, 191, 0, 
362, 996, 429, 458, 945, 599, 483, 0, 35, 141, 0, 0, 955, 40, 16, 406, 0, 222, 718, 761, 0, 252, 0, 612, 0, 684, 0, 464, 797, 427, 538, 779, 0, 109, 0, 0, 0, 914, 0, 0, 914, 642, 475, 875, 781, 18, 0, 0, 522, 521, 314, 0, 0, 275, 0, 635, 82, 933, 0, 0, 0, 0, 0, 446, 860, 939, 0, 0, 0, 0, 966, 0, 58, 0, 0, -1, 237, 937, 0, 486, 250, 0, 
0, 302, 0, 303, 656, 0, 0, 153, 899, 698, 111, 0, 791, 0, 0, 336, 0, 0, 174, 917, 0, 0, 0, 215, 637, 0, 919, 435, 0, 0, 780, 387, 451, 0, 42, 0, 432, 0, 211, 0, 0, 0, 737, 471, 416, 0, 0, 10, 563, 0, 0, 973, 2, 0, 0, 0, 687, 133, 0, 0, 0, 442, 0, 196, 565, 0, 0, 0, 64, 0, 352, 0, 220, 0, 0, 0, -1, 0, 0, 0, 0, 752, 
175, 0, 0, 612, 0, 256, 0, 304, 0, 396, 308, 0, 0, 338, 490, 640, 0, 568, 0, 0, 530, 452, 304, 703, 238, 133, 0, 871, 471, 418, 183, 0, 0, 644, 0, 610, 0, 0, 0, 0, 0, 710, 459, 646, 0, 133, 0, 735, 0, 0, 0, 0, 562, 0, 744, 443, 903, 0, 340, 0, 0, 750, 0, 0, 334, 0, 0, 0, 831, 484, 0, 0, 388, 728, 0, 625, 352, -1, 767, 0, 726, 0, 
605, 0, 0, 784, 962, 0, 0, 0, 367, 121, 0, 0, 0, 805, 0, 964, 147, 220, 0, 31, 635, 0, 0, 0, 884, 0, 439, 0, 926, 0, 770, 0, 829, 0, 0, 338, 605, 138, 0, 0, 0, 501, 464, 307, 538, 0, 0, 519, 664, 0, 783, 590, 40, 596, 0, 194, 114, 0, 832, 0, 973, 0, 0, 0, 0, 0, 0, 0, 502, 0, 0, 897, 602, 0, 355, 305, 465, 0, -1, 989, 11, 0, 
430, 584, 0, 0, 391, 384, 832, 0, 389, 719, 113, 592, 451, 0, 700, 0, 0, 374, 932, 0, 0, 805, 458, 0, 0, 0, 0, 0, 937, 286, 0, 151, 577, 0, 0, 490, 81, 222, 693, 941, 0, 0, 0, 639, 149, 0, 751, 597, 15, 0, 0, 497, 0, 0, 0, 0, 235, 0, 27, 240, 790, 0, 319, 593, 204, 0, 537, 0, 0, 780, 187, 2, 0, 563, 283, 0, 0, 815, 0, -1, 139, 0, 
0, 408, 538, 510, 851, 522, 394, 0, 701, 0, 626, 384, 240, 0, 771, 0, 0, 0, 0, 849, 0, 0, 0, 75, 312, 564, 0, 970, 763, 303, 0, 96, 828, 225, 80, 0, 35, 0, 71, 580, 300, 18, 0, 529, 159, 891, 0, 0, 326, 692, 0, 192, 599, 0, 278, 468, 0, 772, 0, 461, 0, 1, 666, 950, 812, 0, 0, 0, 0, 0, 0, 840, 0, 937, 251, 692, 547, 0, 135, 0, -1, 756, 
674, 907, 135, 722, 711, 966, 0, 0, 453, 0, 0, 535, 0, 151, 0, 392, 623, 572, 949, 0, 347, 118, 0, 0, 0, 162, 819, 560, 0, 417, 0, 484, 839, 750, 73, 503, 776, 348, 0, 996, 0, 47, 498, 259, 0, 724, 942, 788, 0, 0, 0, 545, 0, 403, 196, 904, 388, 723, 702, 704, 216, 0, 0, 0, 0, 0, 0, 455, 0, 513, 0, 391, 155, 59, 997, 186, 370, 923, 264, 0, 266, -1]
