154
30200, 18609, 39733, 41605, 12484, 36462, 32402, 42736, 44955, 36427, 8251, 15900, 10574, 23141, 32668, 46240, 42821, 43300, 33756, 33899, 26592, 42231, -1, 37422, 6616, 21107, 32457, 37437, 12418, 43846, 21621, 44106, 27997, 26759, 15421, 40700, 44163, 17906, 36941, 44494, 32068, 43368, 36333, 12369, 32430, 28720, 40589, 17651, 35632, 27324, 40964, 42447, 33844, 38833, 42707, 40445, 28335, 25834, 43416, 40526, 22972, 34921, 28324, 13312, 37055, 31555, 30867, 31808, 15138, 41633, 29067, 45639, 22927, 38326, 42263, 46165, 22473, 40363, 39850, 10047, 26705, 42209, 24100, 13988, 45945, 29042, 41678, 35855, 38449, 39594, 36308, 31881, 31744, 13889, 23138, 45943, 39305, 35492, 21107, 20565, 37703, 34031, 38323, 40470, 36669, 41089, 36984, 35886, 45217, 20231, 37504, 12077, 17555, 35717, 20359, 29312, 44699, 44604, 12605, 41656, 25692, 41923, 20170, 35555, 34271, 44773, 43670, 19861, 38805, 23823, 38730, 39091, 43334, 22364, 43595, 45103, 33301, 10789, 22466, 30695, 31241, 39191, 11674, 23965, 37402, 34648, 16542, 19531, 45093, 44971, 28445, 39697, 44416, 31753, 
37658, 28341, 46095, 31889, 39313, 33054, 43664, 40520, 28952, 33966, 17264, 32196, 39723, 34616, 18290, 34583, 40017, 42181, 41991, 21817, 41574, 43191, 37422, -1, 28481, 36520, 32339, 38437, 32660, 37202, 37870, 24955, 31724, 9963, 41183, 26914, 25062, 40569, 38514, 37379, 25758, 45804, 39474, 44311, 44962, 43832, 46202, 26802, 20226, 17573, 27579, 26794, 28056, 37506, 38078, 4882, 21903, 24589, 25762, 37909, 33521, 43782, 32650, 22879, 41195, 45883, 35341, 27528, 13292, 41004, 42756, 42820, 23544, 27155, 38917, 29059, 18690, 33526, 26592, 20614, 30229, 19993, 35330, 44424, 44605, 23603, 40700, 22457, 25458, 36221, 37764, 24664, 34576, 36314, 33023, 16547, 22878, 43451, 41171, 45123, 34293, 15421, 3292, 9628, 27793, 44550, 26004, 45413, 12635, 42437, 2576, 39605, 13244, 21028, 32800, 43130, 45949, 40288, 25604, 19675, 39758, 44889, 38766, 39059, 41720, 12989, 45534, 44932, 20483, 8976, 42519, 36566, 18684, 44120, 27550, 37091, 41926, 36470, 33389, 34615, 27711, 24162, 44690, 28134, 11620, 38824, 23460, 14611, 23141, 31064, 21567, 29490, 45746, 39246, 
34367, 32582, 22296, 17869, 43737, 27191, 40721, 33868, 45967, 22185, 23941, 39811, 40666, 35253, 38513, 18828, 2940, 8851, 15306, 27939, 26938, 16900, 6616, 28481, -1, 35549, 30997, 29380, 16598, 39797, 20785, 20608, 4042, 37922, 34792, 30485, 43423, 35384, 29667, 28487, 45756, 16706, 32601, 35959, 38857, 45647, 35654, 38515, 23146, 37397, 43630, 26636, 40109, 41678, 19586, 24656, 20084, 29791, 45201, 40362, 45883, 38993, 35614, 28921, 20120, 27886, 12660, 14426, 32545, 33400, 38536, 36656, 13693, 14788, 42226, 9104, 34212, 39849, 46188, 20708, 42418, 41608, 27743, 39015, 18008, 18413, 24830, 12955, 25332, 16562, 14001, 43212, 30154, 36080, 22880, 44578, 44623, 24435, 31524, 22792, 23964, 28114, 4925, 29871, 28915, 45420, 34902, 30725, 37505, 26163, 44277, 26474, 29711, 39561, 45581, 42966, 25099, 41308, 30239, 37258, 36168, 24388, 35193, 41445, 17633, 41079, 41558, 46243, 24579, 30407, 3762, 32216, 40429, 41209, 32793, 27739, 18219, 17105, 39373, 34327, 37262, 31116, 32584, 41291, 35084, 21843, 41737, 14091, 32297, 21827, 34168, 27905, 34262, 41702, 
32698, 31230, 21716, 18254, 35159, 28002, 39175, 27000, 30954, 8162, 34331, 18750, 42599, 18917, 42333, 24888, 45405, 34711, 38445, 46062, 31223, 45717, 21107, 36520, 35549, -1, 30829, 30215, 44302, 29160, 39126, 15276, 45645, 36115, 38215, 27680, 27401, 21461, 31433, 31501, 37504, 41262, 28419, 28106, 22179, 40558, 39064, 22210, 27107, 19472, 45491, 32652, 44206, 32663, 38430, 15557, 32613, 17231, 30178, 20503, 30364, 35001, 42004, 10741, 44101, 29370, 44416, 43900, 42536, 39714, 12405, 24632, 35272, 35673, 36472, 41798, 27584, 30943, 37078, 32019, 44442, 43228, 11634, 31383, 35331, 9865, 21355, 32481, 45352, 45090, 12193, 33131, 35399, 41469, 39700, 37246, 19108, 42989, 23755, 11828, 6101, 8931, 35862, 45147, 11944, 5450, 26169, 25500, 31730, 39180, 22152, 11987, 15533, 30381, 7148, 25657, 37545, 31847, 37368, 39950, 45514, 34959, 42994, 30281, 12094, 39428, 29053, 26666, 18373, 7063, 33472, 35160, 40250, 42321, 24021, 28339, 43202, 27675, 16207, 41972, 30495, 30151, 19562, 32831, 24242, 35529, 46009, 43106, 41479, 27303, 37933, 42763, 32945, 21279, 
30231, 35857, 37359, 20943, 28519, 46028, 41055, 13525, 39854, 14100, 44794, 31306, 35382, 14135, 34407, 41470, 3584, 44782, 30450, 28573, 28324, 13983, 32457, 32339, 30997, 30829, -1, 7045, 37884, 39232, 45231, 43830, 41300, 27376, 32074, 35232, 12352, 37555, 44921, 24272, 28663, 37203, 20728, 23613, 33407, 17428, 41111, 21532, 25852, 24781, 37921, 37509, 26178, 40843, 8189, 31692, 45848, 18968, 43946, 33676, 22833, 21735, 38589, 10359, 40230, 33626, 41062, 10740, 32008, 29964, 43853, 41717, 23553, 11866, 21977, 32223, 29045, 46037, 32971, 43137, 30336, 6621, 41839, 24585, 31079, 35659, 30770, 25178, 19472, 37135, 19489, 34896, 31411, 44810, 16352, 26558, 36398, 31664, 45604, 44184, 38700, 35360, 39537, 46013, 23819, 30853, 39994, 41945, 42759, 22277, 5526, 44268, 40058, 41741, 35965, 34604, 27882, 27647, 41843, 6286, 20402, 37887, 29626, 35515, 34451, 41445, 33143, 44434, 43796, 45458, 38176, 13428, 30423, 15012, 31548, 24188, 38897, 43369, 45394, 25006, 13396, 41764, 40969, 9572, 39402, 40960, 23580, 36159, 37314, 10878, 38456, 27432, 25092, 37814, 
24966, 45357, 36462, 26950, 45401, 18944, 24994, 35454, 42160, 43083, 28218, 44284, 30731, 44041, 37364, 24521, 23587, 20753, 29139, 42535, 27760, 24530, 37437, 38437, 29380, 30215, 7045, -1, 32511, 37217, 12496, 43272, 13741, 30349, 18051, 31788, 45744, 41730, 25553, 40427, 42879, 40571, 5800, 29770, 31037, 33520, 40979, 24274, 18123, 39391, 39017, 22761, 31925, 33388, 20294, 6496, 34577, 44626, 5667, 35741, 35723, 13107, 42996, 38771, 12357, 36939, 42939, 45273, 10320, 35570, 43731, 46206, 17983, 36234, 35152, 34546, 34544, 43066, 30248, 37074, 41466, 22581, 39071, 36535, 40766, 38351, 42311, 13452, 40932, 37010, 39985, 17558, 33287, 25443, 24659, 39636, 24710, 32307, 41288, 40220, 36965, 6627, 5438, 41437, 41304, 10306, 44744, 14157, 38328, 40998, 20979, 15974, 24949, 40671, 29390, 24417, 34817, 34725, 9084, 26679, 39741, 44175, 42757, 26617, 43868, 36141, 44661, 38752, 36326, 24803, 37581, 38297, 39258, 9225, 28806, 39188, 22504, 14848, 23377, 34381, 38144, 44895, 45753, 22769, 15592, 45345, 43412, 582, 43217, 36188, 29579, 46276, 41340, 41494, 
21365, 45270, 30473, 20540, 41683, 39579, 40498, 40444, 10396, 8063, 28469, 34460, 44556, 31776, 45103, 28718, 16107, 38583, 43001, 32880, 34996, 27824, 12418, 32660, 16598, 44302, 37884, 32511, -1, 44498, 33415, 18320, 43790, 31597, 36559, 28981, 35349, 37782, 26929, 5403, 32999, 28636, 1615, 40401, 44445, 32323, 36332, 36625, 39613, 17633, 34787, 36797, 45557, 6771, 21453, 35631, 37343, 23686, 13585, 17056, 34936, 26608, 16963, 30251, 40813, 8615, 39449, 34353, 41993, 21006, 43895, 40367, 43307, 11966, 25472, 31754, 31306, 35942, 32203, 44912, 21103, 18234, 45439, 29319, 36702, 43394, 31869, 36728, 33902, 21419, 43115, 41746, 38609, 40659, 42696, 14717, 29296, 28412, 25618, 20757, 31080, 12096, 44047, 23064, 17072, 25459, 6212, 42276, 18634, 15601, 29580, 44142, 42341, 30726, 37240, 46005, 34119, 14036, 34642, 34005, 43726, 40452, 34994, 31353, 29668, 46029, 45871, 26750, 34814, 21198, 44769, 5841, 37667, 26955, 45639, 42977, 24280, 36224, 39806, 31406, 30733, 22140, 7944, 14880, 32651, 32138, 15599, 28110, 32965, 26488, 41750, 41503, 15089, 19020, 
37851, 28728, 32914, 32695, 38155, 45852, 13441, 35986, 19315, 42441, 38222, 34084, 24746, 35814, 25058, 30879, 35702, 29761, 34672, 30341, 18747, 28671, 43846, 37202, 39797, 29160, 39232, 37217, 44498, -1, 14148, 37589, 20109, 33662, 34200, 27975, 30544, 23896, 11384, 39328, 40109, 30906, 21052, 34359, 44078, 45879, 32360, 43769, 44892, 37498, 31269, 29787, 28317, 41678, 41405, 40496, 4246, 34918, 34602, 15992, 13892, 45927, 41797, 35543, 37101, 43061, 42080, 23989, 28470, 36356, 41882, 26560, 40448, 45311, 39485, 36453, 31986, 37656, 20147, 24657, 41492, 29476, 32094, 36895, 34701, 26323, 37068, 36608, 17209, 35807, 16940, 33261, 46314, 18286, 19466, 22283, 36372, 23326, 12556, 34440, 45587, 12762, 35586, 31827, 44052, 44793, 17309, 27825, 8715, 45049, 27353, 25088, 13700, 33517, 12984, 39411, 41946, 33997, 11635, 30709, 43314, 20656, 38619, 23125, 40681, 41627, 39581, 34896, 25465, 6143, 40182, 37258, 41574, 45473, 36536, 22352, 43315, 31505, 25610, 9984, 40201, 20462, 27001, 38635, 39464, 45092, 45533, 34477, 32697, 42612, 39328, 36655, 29662, 40419, 
42019, 21453, 25947, 30709, 31759, 7818, 45265, 20340, 38603, 41107, 32621, 35027, 36751, 39025, 13120, 40264, 41902, 18719, 3261, 43955, 39365, 32278, 21621, 37870, 20785, 39126, 45231, 12496, 33415, 14148, -1, 28250, 28242, 16191, 33151, 39928, 34681, 31756, 34371, 36824, 17610, 36314, 45054, 26458, 28250, 44522, 43010, 23936, 34097, 24907, 18991, 17930, 9894, 23095, 26324, 40150, 18813, 40463, 36891, 23420, 38717, 43151, 46159, 8698, 6075, 36688, 31412, 39296, 13387, 30921, 36832, 41564, 28427, 44347, 46259, 18215, 46321, 30549, 39324, 33253, 38464, 28930, 34095, 37175, 33608, 45973, 46192, 17113, 22675, 7260, 36871, 42414, 36318, 23439, 29663, 16916, 39927, 29916, 41250, 4719, 46103, 37960, 14858, 38546, 23184, 18832, 43455, 43742, 38956, 44597, 11310, 41915, 40474, 43756, 39036, 38696, 35740, 18091, 24891, 29676, 43312, 34304, 45567, 42067, 46075, 30314, 37719, 19289, 10582, 35912, 28201, 40640, 41008, 40944, 41641, 8701, 12939, 40925, 19650, 16919, 35031, 14190, 15773, 30864, 34580, 42597, 37350, 16315, 7008, 22092, 29185, 19633, 25848, 38909, 
37432, 11274, 39965, 32255, 40870, 11285, 14229, 25057, 34086, 34491, 21229, 22089, 33031, 26349, 38807, 38181, 16231, 46007, 34593, 45442, 27452, 41543, 44106, 24955, 20608, 15276, 43830, 43272, 18320, 37589, 28250, -1, 12629, 42302, 38931, 8894, 25533, 22679, 37138, 41032, 18430, 32651, 33806, 16169, 38092, 30221, 42801, 45884, 44114, 30166, 35700, 43362, 43078, 40978, 41744, 19440, 42960, 29543, 46339, 31710, 45190, 35201, 45232, 44890, 33299, 43621, 26620, 34993, 39400, 27331, 19547, 30379, 29159, 15243, 13467, 30686, 26328, 21849, 17096, 25372, 7825, 21016, 41565, 17414, 29088, 38700, 42756, 15132, 42667, 38977, 20349, 29288, 28780, 35617, 29503, 36928, 38012, 40914, 28784, 44061, 33282, 15818, 28944, 35561, 41549, 23127, 33717, 21991, 34105, 34904, 25724, 40439, 45271, 18704, 29245, 28906, 21162, 35765, 18726, 27640, 18547, 14548, 11465, 27684, 37243, 15372, 41145, 43312, 42608, 43105, 15982, 37058, 31955, 27902, 42269, 44209, 21027, 19147, 26556, 27958, 22761, 37750, 41611, 13466, 6199, 8362, 44861, 24225, 21290, 6449, 40340, 19234, 11122, 11693, 
33416, 26638, 24247, 45360, 19623, 29216, 21610, 26274, 44380, 20027, 31135, 20930, 28678, 26073, 40192, 43869, 40729, 24835, 23452, 24005, 5046, 24635, 27997, 31724, 4042, 45645, 41300, 13741, 43790, 20109, 28242, 12629, -1, 26793, 44432, 22852, 35853, 33513, 18872, 43557, 16890, 37997, 42569, 4737, 28144, 34843, 44972, 19040, 37865, 36231, 45229, 32151, 45912, 30123, 33077, 28866, 42793, 17585, 41784, 43716, 32559, 21163, 29672, 8804, 32889, 2817, 38154, 33428, 45406, 44088, 11447, 33551, 33707, 41160, 37741, 24023, 15749, 24639, 24756, 22148, 17398, 39800, 44627, 35426, 44239, 41930, 23038, 43256, 40765, 15185, 35489, 15612, 41043, 45038, 30963, 9143, 16790, 11245, 17833, 43050, 30025, 30411, 37592, 22309, 23855, 19454, 32056, 40453, 28780, 42662, 40397, 16812, 31231, 44572, 24593, 33186, 36835, 39234, 27469, 11011, 20626, 40479, 34213, 33159, 25524, 25459, 9484, 27208, 14869, 39914, 33896, 32099, 43632, 23844, 44264, 24604, 40926, 18024, 27926, 43948, 30218, 43983, 46141, 21562, 28692, 17664, 26866, 28912, 45833, 45129, 33776, 30213, 44008, 43216, 
36603, 42320, 17314, 33177, 35678, 31437, 36178, 35892, 30300, 28211, 919, 46283, 20207, 45857, 19555, 42121, 16945, 21003, 11359, 21000, 33956, 13296, 26759, 9963, 37922, 36115, 27376, 30349, 31597, 33662, 16191, 42302, 26793, -1, 38244, 38269, 14835, 19140, 22654, 22807, 42614, 36956, 19870, 45812, 35111, 35090, 36501, 37484, 30666, 21119, 42788, 22223, 37499, 44344, 43063, 12425, 31213, 29345, 11852, 40642, 14388, 44243, 44605, 35377, 38355, 40977, 30738, 22433, 43297, 18427, 10584, 22980, 18013, 25732, 40305, 27207, 42040, 15582, 20248, 41505, 35578, 21470, 18114, 38936, 28218, 42740, 43736, 16388, 37054, 26817, 3073, 43218, 36418, 43237, 34256, 30665, 25885, 18958, 38043, 36455, 15056, 39600, 8749, 26344, 32348, 20002, 25317, 30017, 31043, 25655, 44215, 40381, 39507, 17795, 10826, 17788, 46185, 40593, 21117, 41368, 38936, 45905, 29145, 10354, 21718, 29308, 13944, 41088, 26992, 42478, 38014, 25311, 41207, 13886, 43281, 26138, 21245, 21330, 45410, 45128, 36250, 32880, 13495, 45777, 15278, 42260, 16380, 43274, 35184, 42726, 45342, 25396, 44178, 26352, 
32469, 21135, 35566, 36786, 18192, 40050, 39950, 44464, 37632, 32400, 44414, 42840, 39440, 12770, 27732, 11982, 35209, 44854, 45774, 13774, 26704, 31382, 15421, 41183, 34792, 38215, 32074, 18051, 36559, 34200, 33151, 38931, 44432, 38244, -1, 15756, 27372, 17362, 34546, 29851, 40969, 14809, 42262, 40721, 39180, 6683, 5641, 15485, 45162, 28421, 33167, 33550, 27260, 41783, 31860, 25465, 20620, 22374, 29667, 4556, 39760, 35700, 33396, 37052, 34154, 45446, 27768, 20544, 24471, 26785, 21899, 23943, 30857, 24658, 40682, 7116, 33536, 9941, 18970, 34294, 8532, 24395, 27131, 41058, 7417, 16070, 43382, 31933, 42723, 34547, 35933, 42762, 40392, 21299, 31525, 35992, 43267, 21078, 10413, 31233, 41043, 23599, 30947, 34594, 32894, 40340, 21947, 44314, 31726, 40172, 34052, 41411, 45600, 43036, 40611, 40941, 41143, 42628, 38778, 26295, 29589, 37057, 27449, 30707, 44436, 14782, 34906, 28228, 34996, 38027, 39244, 9953, 44243, 36862, 34286, 42538, 27974, 23130, 16889, 27621, 18299, 24385, 30309, 30192, 39427, 12561, 34904, 40157, 36689, 15978, 35807, 32823, 34512, 31099, 
44757, 27419, 30124, 41575, 5028, 33347, 43645, 19044, 41833, 25156, 33935, 36665, 40915, 30116, 32947, 29209, 41662, 18071, 21740, 34614, 41314, 34890, 40700, 26914, 30485, 27680, 35232, 31788, 28981, 27975, 39928, 8894, 22852, 38269, 15756, -1, 32894, 14387, 23319, 7209, 12553, 25818, 36445, 22536, 43967, 16865, 12366, 1084, 27054, 16767, 37404, 29343, 28784, 43887, 44797, 37913, 29974, 35437, 31661, 34045, 15877, 34125, 24022, 44508, 31325, 43829, 21028, 17792, 32652, 42023, 23522, 4985, 3188, 11510, 46114, 34442, 31473, 43244, 24304, 17460, 36452, 42218, 39501, 17416, 36133, 13633, 44397, 45580, 35247, 35704, 23515, 17056, 45674, 41140, 7451, 27468, 46204, 21647, 45406, 24483, 11480, 42517, 35905, 42758, 20012, 44900, 25065, 33114, 26403, 18743, 14784, 35819, 44194, 30984, 39283, 12674, 44451, 29709, 27220, 38731, 24499, 27006, 13872, 8780, 44100, 17216, 20364, 36821, 25242, 31375, 15507, 46281, 35736, 33530, 26370, 28982, 46007, 26901, 8349, 39875, 35746, 43545, 37168, 4804, 33280, 16635, 31545, 33941, 32898, 36123, 25729, 43047, 21894, 39138, 
22308, 3850, 18095, 27232, 21704, 38132, 19111, 43222, 21573, 44657, 38430, 32878, 28145, 5585, 19428, 12651, 22552, 35835, 23853, 46231, 42420, 16730, 44163, 25062, 43423, 27401, 12352, 45744, 35349, 30544, 34681, 25533, 35853, 14835, 27372, 32894, -1, 37115, 26294, 23136, 30383, 36357, 39118, 40967, 18610, 31840, 31363, 22175, 42258, 37698, 17545, 44514, 20497, 23824, 41637, 29126, 13335, 21839, 27054, 28392, 41390, 46310, 2557, 30967, 39505, 39676, 42602, 14593, 11808, 30881, 19736, 40076, 6485, 37150, 37589, 37714, 32565, 44834, 40661, 38564, 39459, 45830, 41047, 43659, 28252, 22113, 42882, 2447, 35257, 32385, 36024, 42136, 35270, 34981, 26816, 18215, 37487, 38141, 45242, 41566, 3406, 28001, 23983, 28933, 43143, 30055, 21745, 46010, 33165, 39274, 40918, 35903, 31265, 45959, 38023, 43631, 41700, 44292, 23493, 40580, 5996, 34404, 21016, 35328, 14558, 14575, 37963, 6844, 43118, 40032, 32055, 43170, 8687, 38027, 32459, 34759, 37905, 34807, 33130, 24120, 11914, 37500, 42366, 14232, 29126, 22348, 36325, 37479, 34970, 29074, 20499, 30034, 44708, 24504, 
17728, 35256, 42234, 24139, 43291, 28103, 37809, 11482, 6759, 26652, 39757, 41215, 41502, 30984, 19758, 24636, 45968, 40523, 18674, 29519, 12370, 32477, 17906, 40569, 35384, 21461, 37555, 41730, 37782, 23896, 31756, 22679, 33513, 19140, 17362, 14387, 37115, -1, 14172, 27639, 26154, 26318, 33472, 21683, 43814, 40065, 21243, 40220, 32457, 37123, 30188, 22234, 41564, 6257, 23572, 42622, 33958, 36605, 33290, 19008, 46193, 32126, 22995, 30727, 35838, 33543, 9875, 28576, 28868, 5140, 40166, 8242, 39117, 31189, 40133, 17642, 27438, 32321, 26041, 33133, 45007, 37931, 29271, 38586, 20321, 39793, 31387, 30252, 22157, 34292, 26267, 33922, 15604, 38910, 42226, 18417, 44710, 28645, 22169, 36435, 26614, 17571, 25741, 30892, 8096, 45112, 17647, 35197, 31228, 26469, 23579, 30871, 34149, 27391, 29237, 28919, 45444, 12228, 26601, 45006, 44674, 33765, 34185, 27314, 40379, 34543, 45075, 13759, 45839, 12097, 38631, 22855, 17431, 39135, 43811, 25420, 45819, 19743, 30308, 30731, 35339, 34614, 46120, 36590, 44707, 16897, 29203, 36090, 46232, 41352, 19232, 19884, 39694, 30615, 
42528, 40642, 14896, 12861, 13422, 29335, 27580, 8456, 32611, 32781, 26544, 43176, 33396, 10912, 22128, 34624, 31321, 38670, 25103, 24256, 34335, 24679, 36941, 38514, 29667, 31433, 44921, 25553, 26929, 11384, 34371, 37138, 18872, 22654, 34546, 23319, 26294, 14172, -1, 19434, 36466, 45669, 20083, 16732, 42887, 23448, 27405, 36541, 34123, 40552, 43513, 34239, 44991, 23241, 37689, 31730, 42744, 37975, 28557, 33694, 18138, 38245, 7359, 19352, 29292, 19998, 40693, 31874, 33382, 11559, 42546, 39175, 40350, 26901, 7533, 30909, 20739, 30023, 27129, 41441, 11943, 35989, 43211, 27341, 42329, 38675, 36994, 29240, 43397, 45832, 41871, 23862, 33666, 21306, 43885, 15942, 29354, 41242, 46280, 42256, 2193, 26201, 19026, 23148, 9301, 44778, 31512, 28814, 22378, 45815, 32637, 28114, 15205, 23293, 35705, 31898, 44478, 12611, 38240, 35599, 44928, 24037, 41917, 32328, 14046, 17301, 45909, 22418, 26198, 43056, 39048, 33883, 31102, 35763, 43271, 39366, 28616, 32414, 32892, 27994, 14588, 1764, 45491, 30411, 41311, 28746, 24545, 19107, 39668, 44274, 37733, 33039, 18565, 23896, 
14379, 44044, 37776, 30250, 26156, 34519, 28139, 33070, 44288, 38402, 5775, 18680, 24508, 40461, 38953, 32622, 33692, 44767, 34507, 28777, 27337, 43837, 44494, 37379, 28487, 31501, 24272, 40427, 5403, 39328, 36824, 41032, 43557, 22807, 29851, 7209, 23136, 27639, 19434, -1, 23943, 41753, 25319, 33741, 45182, 26836, 36568, 27950, 18694, 31832, 39413, 31221, 8997, 24740, 39958, 45448, 42609, 26262, 27589, 40432, 42124, 30187, 44472, 40371, 13376, 22124, 38665, 38935, 36199, 32890, 38593, 13527, 35606, 26943, 21402, 10908, 23014, 44538, 22076, 33843, 41421, 42820, 32891, 22102, 26027, 10547, 18788, 4791, 45816, 13326, 20169, 38848, 22170, 18562, 36640, 19901, 27967, 4538, 31363, 45792, 7927, 39401, 46332, 37903, 20969, 38344, 35079, 44811, 34683, 21137, 18591, 16584, 8016, 9207, 36348, 40218, 27251, 33630, 36563, 21970, 33021, 38636, 42269, 44131, 24358, 26723, 20945, 3160, 30746, 38501, 11758, 12847, 5571, 22776, 14769, 42128, 21699, 37603, 21054, 18954, 43263, 12662, 33990, 35171, 20668, 46198, 40624, 14513, 44091, 38333, 16933, 35476, 30286, 22584, 
34269, 17885, 34508, 40028, 11917, 15081, 42361, 36173, 42559, 44660, 19758, 11924, 36105, 39449, 45260, 35382, 41398, 37641, 28724, 39716, 42774, 40933, 32068, 25758, 45756, 37504, 28663, 42879, 32999, 40109, 17610, 18430, 16890, 42614, 40969, 12553, 30383, 26154, 36466, 23943, -1, 34747, 27631, 42947, 41126, 19955, 45895, 45644, 28364, 43499, 44689, 28428, 35535, 13934, 41963, 24640, 34416, 31014, 21829, 19369, 43129, 35672, 28951, 39470, 29073, 18392, 34201, 45154, 25017, 32363, 28384, 31346, 26074, 33103, 36567, 24551, 27236, 28922, 44143, 38979, 41524, 44181, 43699, 13145, 11235, 11084, 40861, 35529, 26222, 27918, 35973, 8066, 24260, 27867, 16456, 42242, 22520, 45229, 19499, 29176, 46175, 31391, 38555, 11755, 33684, 33388, 25079, 36518, 38454, 40983, 44799, 23324, 29734, 20409, 45916, 20644, 16830, 28246, 43778, 39563, 29490, 28364, 17137, 37376, 40321, 35915, 38848, 25033, 43704, 22933, 3712, 44825, 44821, 22407, 20505, 38989, 23442, 24750, 34114, 16110, 31206, 29436, 43179, 27295, 24732, 38463, 25136, 43842, 40407, 15026, 11932, 27444, 26699, 41291, 
16325, 27581, 43869, 44730, 28668, 44511, 42440, 32745, 9217, 33667, 30808, 17586, 4218, 28860, 30831, 35586, 12601, 33396, 28435, 39580, 44618, 20000, 43368, 45804, 16706, 41262, 37203, 40571, 28636, 30906, 36314, 32651, 37997, 36956, 14809, 25818, 36357, 26318, 45669, 41753, 34747, -1, 36792, 31981, 26612, 35641, 43833, 41845, 41375, 22771, 25484, 14288, 18760, 46065, 42564, 29041, 43590, 35562, 45883, 20064, 43281, 46215, 15139, 17084, 41893, 42423, 45911, 28964, 37818, 25776, 5983, 42320, 24969, 45267, 24534, 38978, 45547, 43253, 42250, 42824, 39678, 40083, 43743, 43668, 31791, 17216, 39846, 40980, 12069, 45216, 37440, 30089, 40596, 30078, 29167, 37031, 38069, 33272, 19106, 38377, 43990, 10814, 24901, 46249, 39641, 32385, 17334, 38731, 9089, 26633, 34309, 38116, 18725, 38311, 40789, 41520, 33217, 42667, 40311, 6313, 18312, 38741, 15528, 29494, 43129, 42537, 21105, 12009, 26188, 42673, 33929, 34799, 40926, 6238, 13236, 19699, 45152, 39654, 25349, 40491, 42295, 17777, 28401, 11188, 15837, 32832, 36447, 41546, 32850, 30213, 22718, 21080, 25553, 28393, 
39599, 43932, 29250, 36283, 46039, 20263, 36167, 4379, 30672, 29066, 38703, 24410, 40916, 30007, 23883, 34782, 13340, 40484, 43599, 34404, 32415, 10788, 36333, 39474, 32601, 28419, 20728, 5800, 1615, 21052, 45054, 33806, 42569, 19870, 42262, 36445, 39118, 33472, 20083, 25319, 27631, 36792, -1, 8920, 34399, 21462, 42462, 45661, 16850, 41240, 21640, 2626, 34431, 18341, 38890, 23394, 30424, 31639, 26662, 35246, 40329, 33699, 6112, 22208, 41864, 28899, 24509, 22841, 32733, 32563, 31281, 30345, 45809, 35901, 45594, 40513, 18208, 39951, 27320, 29426, 36568, 38330, 42706, 25703, 12899, 30459, 23107, 26093, 32991, 41884, 30522, 42887, 39388, 39421, 2579, 36095, 13550, 27144, 22185, 42480, 42999, 25930, 42920, 27761, 31829, 43641, 15854, 11727, 45099, 30031, 39040, 29240, 24505, 41782, 41449, 42054, 23578, 24442, 36400, 17567, 43538, 27658, 38707, 43529, 43218, 43128, 36246, 18691, 25759, 17966, 37519, 9618, 46225, 34607, 22726, 33984, 36619, 16720, 1974, 45874, 24697, 33741, 22302, 27478, 41748, 44591, 25246, 15467, 42442, 39272, 27968, 10036, 33403, 7603, 
17228, 23871, 44516, 15637, 15881, 44253, 45430, 29322, 28199, 25561, 42660, 34687, 26003, 37135, 42934, 23118, 22071, 45961, 42722, 32382, 38744, 43682, 12369, 44311, 35959, 28106, 23613, 29770, 40401, 34359, 26458, 16169, 4737, 45812, 40721, 22536, 40967, 21683, 16732, 33741, 42947, 31981, 8920, -1, 43966, 17300, 31697, 37324, 39734, 40225, 19532, 37880, 43128, 35255, 33890, 31486, 34390, 20791, 28347, 16528, 23199, 38453, 37805, 20297, 34377, 35276, 27446, 26487, 31569, 42139, 12836, 33271, 28820, 20120, 40574, 20617, 40257, 6520, 43110, 46165, 43268, 37587, 44698, 32864, 30145, 36098, 43159, 44154, 26553, 28946, 5472, 10970, 36622, 38450, 26797, 32779, 45020, 30416, 40533, 43622, 36797, 5837, 30383, 34233, 31880, 30587, 34786, 40960, 27455, 20492, 23068, 43889, 44294, 38624, 34945, 44512, 14692, 22846, 45691, 36187, 15280, 36166, 21590, 30477, 1460, 40495, 31015, 45138, 20785, 35400, 33565, 31131, 42998, 39066, 41529, 16898, 40896, 38665, 46331, 40773, 16223, 21868, 43674, 10084, 21722, 32199, 45465, 35499, 3778, 32935, 45401, 23885, 23669, 35877, 
