158
44199, 44145, 45292, 28212, 28497, 34884, 26475, 46263, 44363, 11744, 15590, 39407, 25772, 29604, 21411, 41160, 40298, 32750, 41740, 21231, 13768, 38958, -1, 28229, 18476, 18785, 21375, 46317, 32815, 29730, 31208, 40045, 40791, 42337, 17503, 18859, 21850, 39085, 42775, 41271, 23310, 30933, 39902, 13153, 41016, 35067, 44805, 29209, 18100, 46148, 35302, 23169, 29618, 16360, 21059, 40584, 35114, 2962, 16179, 27644, 21656, 29450, 27078, 40320, 11536, 17756, 33617, 36421, 26080, 27861, 43784, 46173, 11841, 31465, 46220, 17873, 41765, 38615, 39380, 22496, 42691, 32770, 45408, 36330, 24113, 17509, 35344, 31087, 11994, 27094, 46037, 36488, 40632, 10367, 36206, 39879, 42406, 36175, 40235, 19280, 29610, 36617, 26031, 36643, 11283, 23489, 46151, 29290, 44600, 35051, 19868, 41582, 39662, 13305, 30226, 45168, 31442, 29246, 30322, 41959, 27039, 36806, 40633, 27221, 4934, 32732, 31020, 23212, 16169, 40404, 43761, 25624, 44397, 17251, 31535, 34218, 29766, 44766, 41499, 13733, 36562, 21661, 33726, 34757, 40300, 40091, 24531, 20652, 44646, 34683, 31395, 15533, 31533, 2819, 33598, 41082, 28529, 16530, 
36935, 24804, 24805, 28317, 14496, 25344, 45260, 44327, 35669, 43444, 7042, 24810, 24536, 32544, 32374, 32962, 19517, 38346, 23583, 45996, 41043, 43646, 28229, -1, 34891, 20283, 38591, 39080, 37872, 12896, 23364, 24078, 30178, 29820, 29658, 5007, 16327, 46238, 16596, 34726, 45332, 26125, 41649, 37531, 8881, 38507, 22242, 17088, 27851, 32434, 44317, 45888, 31089, 20131, 25242, 33862, 37695, 12544, 27683, 34216, 5258, 39585, 41610, 37853, 15980, 25230, 18434, 21504, 41459, 25326, 31217, 44707, 37396, 27972, 23056, 6429, 29586, 42065, 32963, 38110, 34795, 45554, 42881, 38776, 21927, 39374, 44954, 26354, 32604, 15063, 27335, 37835, 43430, 9206, 32984, 20733, 41116, 8440, 7704, 34718, 36987, 22767, 23766, 32141, 33537, 41119, 26924, 34378, 40642, 42632, 40532, 19854, 33959, 38943, 23284, 38781, 40353, 43116, 33585, 13627, 21069, 23033, 22748, 28848, 31365, 27867, 25475, 40142, 45604, 37208, 34055, 35653, 32124, 38625, 32886, 22761, 19611, 41874, 35163, 45805, 15638, 42184, 45399, 7297, 21729, 22224, 27656, 24922, 34132, 30192, 31723, 26490, 27116, 26313, 33949, 38279, 28472, 40290, 
42464, 44699, 29759, 3545, 43345, 35473, 37834, 44101, 39890, 21746, 16926, 45657, 44391, 30900, 44759, 35606, 11001, 45967, 37957, 38751, 33946, 9013, 18476, 34891, -1, 40994, 41370, 37524, 36279, 38990, 34021, 12398, 28972, 26388, 38822, 32013, 46300, 11764, 20334, 44897, 39810, 43592, 44975, 36136, 35983, 37102, 26782, 22424, 1020, 42253, 38951, 26303, 22094, 16536, 39255, 40474, 45806, 42659, 16383, 6379, 32684, 25890, 39136, 32302, 37777, 31041, 11029, 42736, 33871, 39390, 42883, 19632, 29662, 37368, 23772, 38295, 560, 35093, 42095, 42765, 8037, 27448, 22021, 26165, 31388, 45755, 38357, 33762, 34346, 34841, 29771, 3203, 41413, 45486, 45364, 13505, 42978, 18919, 43727, 22840, 23686, 24265, 14183, 30339, 45729, 28710, 21894, 39015, 21646, 27608, 37493, 45507, 13484, 29365, 30484, 32299, 46046, 29649, 28471, 43474, 21131, 11989, 26792, 42086, 17352, 38824, 26346, 26884, 38205, 35085, 37106, 23588, 35801, 39817, 43444, 44437, 27232, 36065, 16696, 41472, 19851, 34176, 36249, 43799, 42644, 22785, 38632, 45293, 18588, 16458, 28624, 38234, 35982, 18822, 44619, 41944, 19177, 31955, 
45638, 16480, 31690, 45300, 22568, 15334, 20909, 42188, 27915, 10247, 45180, 4648, 45469, 38842, 44215, 19553, 28116, 24046, 38240, 44261, 37986, 15924, 18785, 20283, 40994, -1, 37379, 30597, 28702, 26443, 35650, 37362, 19210, 34479, 44319, 43983, 21343, 28907, 29702, 37498, 31182, 41487, 44079, 44671, 46154, 43635, 41621, 27381, 33003, 26053, 23644, 43341, 10862, 36599, 14478, 21727, 32860, 38434, 21759, 44303, 35436, 34263, 26014, 39524, 22755, 32184, 30698, 26619, 20002, 44330, 40609, 43351, 46270, 37808, 35790, 28926, 33021, 28853, 45151, 28715, 20613, 10736, 20921, 39659, 25836, 28377, 25806, 41914, 46194, 35602, 45060, 19432, 43165, 46263, 25657, 41432, 41340, 41081, 38951, 19213, 37871, 38466, 40344, 43285, 32435, 43464, 18335, 12305, 26926, 36332, 40112, 43650, 44616, 44125, 32657, 15044, 15426, 21458, 45429, 24559, 23376, 44753, 19264, 25586, 39857, 21567, 32445, 34134, 23116, 46308, 23196, 31661, 36008, 45475, 39865, 38584, 44441, 31942, 43591, 35679, 41271, 34804, 36092, 44764, 21798, 26032, 23141, 15173, 9660, 16412, 25451, 27371, 24814, 41424, 39693, 6129, 28513, 38352, 
36510, 29516, 37844, 18550, 42395, 28930, 6533, 34409, 38865, 25930, 41207, 33036, 38368, 23389, 32206, 13203, 17622, 34981, 39565, 18707, 20643, 43039, 21375, 38591, 41370, 37379, -1, 18831, 44812, 3685, 43284, 23620, 36957, 41638, 40126, 26452, 25611, 27102, 21198, 43647, 31218, 19622, 34563, 12618, 32631, 15592, 23552, 39405, 41162, 28606, 27076, 39881, 37931, 37961, 43265, 34819, 45588, 23711, 26751, 45304, 27589, 42668, 22462, 39832, 24388, 26584, 23359, 43810, 26698, 33552, 28491, 36933, 20603, 42053, 30483, 40352, 16917, 26391, 37928, 26948, 36742, 26133, 39444, 22283, 28315, 43945, 13120, 44285, 40567, 43959, 20141, 31177, 30433, 20917, 20829, 38303, 41229, 6768, 32964, 33108, 45200, 20293, 20023, 44561, 23867, 30132, 35605, 12962, 46161, 30792, 5958, 29688, 14447, 42202, 21316, 24054, 33240, 17230, 36555, 41156, 4789, 22066, 4209, 39382, 38951, 37693, 40679, 16613, 42629, 12788, 43370, 7185, 16747, 43937, 32377, 42050, 36261, 37029, 46254, 41395, 45883, 34506, 29376, 37350, 37256, 43775, 34105, 20638, 5238, 33203, 43782, 44281, 29213, 22819, 26805, 45535, 39002, 26215, 
20310, 22741, 39801, 44498, 2123, 44018, 35400, 43173, 38431, 42595, 30386, 38182, 37327, 40293, 40936, 967, 24131, 43980, 26425, 41043, 39912, 13396, 46317, 39080, 37524, 30597, 18831, -1, 42130, 15960, 39246, 44528, 32964, 45985, 31185, 33702, 12438, 19603, 25913, 34507, 32800, 16317, 35959, 28469, 26613, 44709, 26974, 44719, 35326, 44055, 42670, 11604, 42089, 27102, 22344, 21273, 6868, 36234, 34577, 3577, 39771, 38205, 31796, 42112, 24042, 18093, 44314, 33052, 34600, 41262, 45685, 33043, 28406, 21765, 44796, 27774, 28478, 3263, 44435, 6111, 45304, 44347, 23434, 23803, 29775, 44062, 45500, 15045, 524, 40798, 26734, 38952, 35186, 32882, 41899, 41374, 38295, 22425, 39057, 22636, 23877, 41994, 15589, 36164, 33369, 41841, 44210, 14569, 17197, 36233, 20496, 41246, 41865, 27697, 46046, 45109, 38372, 44578, 38432, 13457, 42883, 21452, 33401, 21286, 38120, 24198, 6892, 43179, 27177, 31592, 32873, 42481, 43738, 43358, 15554, 43404, 20797, 16649, 34711, 42148, 34217, 21448, 38169, 44179, 36211, 36123, 16524, 45682, 34216, 40452, 39542, 29763, 5865, 24172, 24319, 16998, 36777, 29844, 
22436, 14281, 32142, 45770, 42791, 26768, 36221, 35192, 30918, 44211, 37385, 43353, 44322, 28444, 43634, 44027, 12863, 29922, 28193, 12779, 19267, 45056, 32815, 37872, 36279, 28702, 44812, 42130, -1, 37455, 35272, 28080, 44108, 21711, 32525, 29215, 28749, 45371, 25801, 43459, 12018, 33377, 36433, 41610, 30114, 40335, 34395, 36930, 25431, 35986, 39275, 21927, 41566, 43026, 42267, 24565, 45831, 44951, 30153, 27883, 32786, 11882, 13744, 31278, 18447, 39057, 37377, 39523, 43699, 24760, 36747, 24324, 36442, 43733, 38339, 34914, 15742, 21119, 40006, 35970, 26571, 26566, 31711, 23182, 33352, 20286, 44699, 34707, 34083, 43792, 27880, 29986, 37107, 40450, 39284, 27360, 43313, 30601, 19494, 25308, 45184, 31819, 40450, 9244, 26708, 31827, 27016, 23184, 40086, 44234, 36921, 32882, 44575, 24326, 27552, 30393, 36519, 7735, 24534, 25945, 22960, 14345, 32915, 8674, 36276, 20120, 29116, 22207, 36152, 19370, 26601, 43868, 33074, 22324, 22573, 26599, 8579, 33672, 39577, 31105, 43793, 25778, 44310, 45971, 9999, 41701, 42812, 17766, 23618, 40874, 39305, 16101, 44293, 15376, 45374, 43860, 24777, 30183, 
34104, 43324, 37668, 43234, 40035, 27695, 6709, 16393, 39696, 35497, 32560, 27550, 18564, 44903, 10453, 34732, 20953, 22255, 26892, 37218, 44508, 45159, 29730, 12896, 38990, 26443, 3685, 15960, 37455, -1, 30958, 21069, 35463, 26988, 18691, 4429, 40691, 34063, 8986, 41396, 45262, 31363, 29277, 39652, 41935, 43905, 46005, 44647, 23703, 30477, 27652, 34775, 12091, 23718, 25648, 44631, 38126, 34350, 34110, 30291, 34647, 33015, 42258, 27857, 27835, 44238, 36746, 27424, 12446, 17512, 35528, 17685, 31707, 42567, 28257, 33340, 43901, 40137, 45734, 25776, 31628, 31747, 40347, 43047, 15470, 44370, 40348, 39003, 44341, 20882, 30222, 45293, 16332, 18958, 38687, 44315, 44109, 28762, 24806, 44577, 18634, 33496, 37957, 40173, 29144, 41354, 38430, 38482, 39796, 40666, 45233, 20401, 43171, 31438, 38826, 19416, 45106, 30831, 17998, 13565, 27181, 44975, 17402, 24140, 18539, 34328, 38669, 23258, 26142, 38235, 36259, 43058, 45353, 12253, 14950, 43456, 14784, 32347, 21663, 41810, 21346, 18631, 35118, 34831, 33820, 45240, 28070, 17230, 40189, 40910, 38633, 24893, 44929, 43189, 27195, 34413, 23400, 30222, 
40255, 32308, 32590, 8805, 38301, 25304, 39063, 33368, 9664, 37203, 18035, 40090, 27504, 31272, 45620, 32769, 35352, 26395, 31957, 31440, 28434, 32453, 31208, 23364, 34021, 35650, 43284, 39246, 35272, 30958, -1, 31922, 44632, 43165, 32258, 39588, 41808, 27283, 29563, 30653, 24255, 26214, 38362, 45667, 29451, 30919, 26770, 21087, 43713, 42963, 27454, 30020, 44714, 6991, 33061, 21966, 33516, 35358, 36452, 39008, 21874, 42019, 12203, 41354, 45026, 4587, 42398, 41420, 22143, 22324, 41180, 18324, 37143, 25182, 35747, 42986, 30790, 40818, 25072, 32055, 40185, 24812, 21641, 16823, 27095, 8172, 33607, 37115, 36242, 24490, 27730, 45304, 7269, 21529, 29296, 44236, 31020, 45110, 41921, 36437, 45602, 34224, 35187, 32956, 30903, 31788, 27329, 38127, 25372, 38160, 41230, 25180, 30851, 26416, 25030, 31476, 28878, 39776, 35997, 31053, 36988, 20317, 36335, 28196, 28099, 26770, 35168, 8991, 33503, 35363, 7429, 10971, 45800, 2957, 43842, 41583, 42740, 20521, 45351, 32274, 23092, 35521, 24514, 28046, 45136, 37769, 41510, 34478, 22587, 37073, 32180, 45034, 41100, 40346, 11186, 33362, 29531, 38998, 
44157, 39346, 21126, 34036, 44840, 35172, 16606, 37130, 18131, 39169, 26287, 24528, 32087, 28024, 21279, 40572, 17873, 10195, 46317, 34917, 41377, 45568, 40045, 24078, 12398, 37362, 23620, 44528, 28080, 21069, 31922, -1, 12888, 46305, 20818, 34786, 31778, 37725, 34341, 5549, 46071, 37947, 45584, 13005, 16723, 45032, 35152, 39528, 19502, 43897, 35646, 9145, 33634, 41519, 23100, 42581, 44499, 3436, 38637, 22147, 43856, 11432, 21159, 39300, 36990, 39627, 40654, 17201, 31735, 36147, 39825, 43974, 36266, 31785, 40053, 13996, 33706, 31426, 22198, 20648, 43843, 12102, 33353, 18404, 19605, 41034, 44156, 32010, 38999, 37541, 31947, 40443, 43342, 22331, 36006, 21306, 39834, 36836, 44805, 34358, 27412, 33543, 8843, 20309, 42329, 33866, 28428, 41416, 22698, 24145, 18514, 27281, 27966, 20679, 33386, 34880, 24706, 28410, 14568, 31555, 44713, 30501, 20269, 42420, 17956, 40450, 18890, 21892, 39270, 26489, 45487, 45572, 35161, 42119, 25607, 16433, 22390, 35945, 35175, 12575, 32715, 33495, 44336, 41313, 28379, 23768, 37996, 34806, 24888, 25103, 23644, 31551, 30189, 37580, 38957, 33081, 26555, 15586, 
45326, 40891, 41858, 39166, 11097, 43539, 38322, 28008, 43212, 5698, 41686, 27033, 25105, 46207, 42792, 24233, 22062, 37576, 42237, 25970, 25816, 44047, 40791, 30178, 28972, 19210, 36957, 32964, 44108, 35463, 44632, 12888, -1, 26438, 23753, 32261, 38849, 37084, 26590, 34312, 14689, 22926, 21246, 36108, 11513, 39419, 39817, 44111, 44374, 45269, 31768, 35978, 19440, 37327, 23597, 39271, 31338, 15056, 28385, 42143, 35352, 36045, 22415, 38979, 31630, 44534, 15687, 40294, 41176, 30305, 10747, 33041, 28860, 14128, 41427, 20759, 3198, 41801, 40413, 43258, 45348, 18107, 33813, 28253, 25565, 43876, 42769, 24784, 44542, 29616, 44627, 45453, 17387, 45288, 42294, 38819, 30982, 18637, 45971, 27535, 26117, 28644, 22883, 38812, 10948, 37717, 22813, 41106, 16813, 42227, 15450, 30994, 39003, 43407, 45748, 40839, 41386, 24335, 44222, 43502, 34897, 19407, 44389, 33022, 36095, 15456, 42562, 44914, 37234, 21635, 44729, 33912, 37767, 34314, 28350, 43012, 19045, 28292, 42014, 17010, 26904, 8563, 15279, 46217, 12540, 12637, 29474, 41516, 22121, 35053, 44854, 37718, 17587, 39166, 36707, 24442, 44608, 23022, 
16813, 44351, 18080, 39542, 27449, 11686, 32877, 15916, 33654, 44509, 41413, 38905, 45683, 35046, 39979, 20503, 29424, 33231, 17200, 35642, 44373, 29057, 42337, 29820, 26388, 34479, 41638, 45985, 21711, 26988, 43165, 46305, 26438, -1, 29058, 42611, 39751, 16773, 39247, 3545, 38542, 29673, 45738, 44447, 17471, 25481, 32373, 40647, 40103, 40534, 31816, 40027, 40598, 39876, 46064, 33594, 27633, 35887, 12040, 14979, 25775, 43096, 22707, 1453, 41069, 24002, 20727, 17308, 41005, 11032, 31785, 16414, 9894, 41923, 35056, 41637, 21375, 10297, 40500, 27628, 41134, 11344, 46187, 22548, 5413, 27539, 36934, 41347, 31495, 22793, 25643, 31938, 40526, 41565, 34658, 24749, 39467, 28824, 35729, 23515, 32863, 43670, 23261, 17759, 28562, 8181, 42181, 36256, 32581, 41147, 39887, 29537, 43644, 7129, 45017, 39765, 10271, 40079, 22445, 32249, 38283, 5987, 42050, 36129, 45267, 28637, 19252, 40290, 19608, 37016, 28002, 5696, 45135, 16564, 20456, 20914, 42747, 9434, 45172, 29978, 45268, 13774, 45207, 29340, 36046, 33314, 21830, 36030, 37848, 33796, 19488, 16911, 44817, 27817, 21588, 18656, 42632, 32015, 
33360, 41954, 14718, 41548, 20921, 13423, 28301, 44600, 33253, 22626, 11894, 28249, 29112, 23899, 13923, 31783, 30248, 23676, 44800, 41833, 25955, 36457, 17503, 29658, 38822, 44319, 40126, 31185, 32525, 18691, 32258, 20818, 23753, 29058, -1, 35429, 30407, 10008, 25009, 23075, 39438, 44104, 25561, 45786, 8664, 21109, 38375, 42166, 33173, 31666, 31409, 41371, 33448, 45193, 37630, 44935, 22380, 44506, 9402, 24164, 23902, 22211, 43147, 16907, 10596, 30902, 22322, 31021, 16555, 20480, 40977, 36901, 27090, 32365, 22744, 28354, 11685, 21346, 36441, 32151, 22909, 39309, 36957, 6701, 42836, 28655, 27866, 41741, 28173, 6797, 30306, 14641, 44378, 41577, 15325, 44739, 35788, 22981, 20369, 17801, 25587, 44149, 23139, 24762, 19962, 17455, 6301, 43273, 32495, 35721, 17488, 37262, 35950, 17797, 30789, 35093, 20299, 24064, 25194, 44728, 40851, 28994, 41200, 2780, 37079, 20339, 40344, 21342, 24119, 29162, 45316, 36225, 27256, 14072, 36296, 28840, 44562, 27184, 37317, 45476, 37780, 39054, 14932, 14161, 44034, 39119, 40114, 46164, 43633, 42578, 44296, 28909, 21170, 24884, 34890, 32606, 21766, 41341, 
36714, 37368, 28716, 17811, 36639, 43450, 30979, 17621, 37678, 21073, 36033, 19990, 36584, 23233, 37354, 41335, 45305, 27952, 29047, 38430, 38758, 42619, 18859, 5007, 32013, 43983, 26452, 33702, 29215, 4429, 39588, 34786, 32261, 42611, 35429, -1, 42246, 19443, 30923, 45543, 40968, 36410, 15922, 40089, 42493, 26499, 31458, 45388, 12972, 43624, 21878, 44396, 38148, 34966, 39449, 15302, 28625, 28495, 24319, 16275, 38076, 25143, 44902, 33778, 25693, 27969, 38300, 39512, 31941, 21946, 43772, 18380, 42496, 25300, 34104, 41554, 35167, 44972, 27920, 37502, 38398, 33628, 21436, 26360, 8795, 33408, 44197, 12193, 42927, 34989, 12832, 21716, 41228, 39365, 24268, 17684, 29766, 45660, 37653, 27371, 32143, 45025, 46300, 30117, 44027, 33265, 7808, 6213, 28837, 41254, 37116, 44055, 14618, 43254, 21593, 31606, 25181, 31671, 22090, 36587, 46313, 29181, 19829, 20243, 24033, 43445, 16144, 40114, 21885, 36060, 40088, 39276, 35219, 31151, 20654, 44011, 25937, 34197, 5613, 41797, 43972, 33078, 24292, 30758, 35044, 17396, 37986, 32650, 22391, 21898, 25668, 32108, 18118, 32398, 31747, 45355, 44180, 24507, 
41370, 34817, 8991, 45314, 36945, 45269, 17190, 35985, 27023, 25010, 18043, 20234, 33662, 37903, 28411, 12768, 44066, 24501, 29594, 16721, 25834, 40648, 21850, 16327, 46300, 21343, 25611, 12438, 28749, 40691, 41808, 31778, 38849, 39751, 30407, 42246, -1, 22325, 44299, 44037, 37609, 42280, 11480, 23158, 12791, 42811, 36371, 24479, 45887, 45567, 45638, 25333, 36586, 39150, 31496, 43650, 33548, 30413, 13920, 28762, 30048, 16346, 36248, 19088, 10420, 46232, 43763, 37229, 41848, 30186, 33666, 17260, 43501, 42114, 33659, 30586, 25337, 32129, 37269, 21685, 10653, 18832, 31327, 43841, 28319, 34371, 41826, 40699, 38754, 28385, 32339, 41352, 16836, 33581, 15026, 20032, 18728, 29677, 7768, 20107, 21592, 44444, 35011, 38321, 39382, 33225, 33347, 38890, 42098, 41433, 19962, 38848, 16359, 36792, 35161, 16205, 27421, 42413, 45906, 34779, 42499, 30755, 40953, 44976, 21528, 19283, 44950, 35797, 34519, 42443, 38595, 27112, 42481, 36935, 44225, 19011, 37244, 3290, 25813, 18005, 35093, 36295, 22324, 41207, 36680, 24203, 12264, 44978, 42500, 31048, 34975, 43326, 42153, 13378, 37866, 30221, 37901, 33765, 
13459, 40829, 26901, 44703, 43849, 40604, 38922, 31855, 35160, 42577, 26254, 45691, 43524, 39919, 20289, 41004, 8759, 31410, 36969, 12161, 36354, 37925, 39085, 46238, 11764, 28907, 27102, 19603, 45371, 34063, 27283, 37725, 37084, 16773, 10008, 19443, 22325, -1, 41819, 17337, 37505, 5854, 21918, 10099, 43972, 39681, 23221, 38096, 26871, 37297, 17868, 13402, 42138, 39600, 18633, 34865, 38330, 43289, 40006, 25842, 43648, 3373, 39642, 31676, 16191, 11602, 34350, 45790, 30102, 16164, 35852, 4358, 30203, 44863, 37429, 38294, 27882, 15362, 27621, 45223, 31892, 44400, 41297, 41312, 43023, 44029, 36007, 28006, 28915, 45186, 30755, 17664, 20907, 42127, 41605, 43827, 43391, 9844, 39815, 21106, 41645, 37700, 34881, 29313, 30613, 41868, 30072, 44020, 41392, 34015, 29301, 37171, 24169, 32799, 24575, 46159, 31737, 33172, 45712, 24236, 44485, 43924, 19181, 27055, 45653, 40792, 35630, 31194, 27810, 24515, 44325, 26111, 16046, 36421, 25805, 19732, 44709, 32371, 42810, 32476, 20907, 14437, 36969, 42448, 28283, 33788, 28462, 5700, 44643, 37721, 24915, 43204, 23722, 23327, 32993, 28508, 29968, 44787, 
40591, 43622, 35026, 24970, 28091, 37598, 24324, 20026, 10006, 15660, 44268, 17466, 41476, 40698, 32357, 24282, 22164, 41602, 28035, 40014, 19546, 31066, 42775, 16596, 20334, 29702, 21198, 25913, 25801, 8986, 29563, 34341, 26590, 39247, 25009, 30923, 44299, 41819, -1, 23258, 28886, 46041, 8342, 43813, 36066, 45910, 40298, 39291, 28558, 27705, 12586, 32798, 18147, 31271, 43054, 38489, 21803, 27896, 37669, 31587, 37824, 24496, 39289, 33529, 30033, 16213, 38936, 15121, 34653, 18629, 9817, 42856, 30583, 10659, 28639, 3186, 38039, 25007, 27124, 35060, 20922, 12067, 45918, 25393, 29014, 38091, 43931, 46136, 34451, 32648, 19307, 38238, 25627, 30266, 24649, 23761, 23957, 13205, 11264, 29126, 42515, 43821, 40016, 34844, 43316, 37278, 20632, 38231, 41706, 40351, 37792, 37732, 24448, 41824, 44623, 44410, 39631, 41342, 30598, 24912, 39005, 45214, 14981, 45808, 24389, 38907, 43463, 32681, 11425, 38767, 46041, 16911, 23640, 28482, 22012, 22139, 38721, 31829, 43312, 36951, 40633, 23462, 18083, 38496, 8662, 35870, 16115, 21205, 42557, 6293, 35754, 33449, 15172, 40303, 29634, 42698, 38649, 11920, 
6262, 25411, 42539, 21881, 39781, 45444, 36156, 41260, 46334, 40122, 39333, 40365, 39051, 23285, 43223, 21476, 6958, 21487, 34553, 38097, 27930, 44456, 41271, 34726, 44897, 37498, 43647, 34507, 43459, 41396, 30653, 5549, 34312, 3545, 23075, 45543, 44037, 17337, 23258, -1, 37279, 30141, 45427, 43862, 42496, 22258, 43144, 38245, 37679, 22192, 39626, 13809, 34190, 32894, 5797, 21051, 42307, 18150, 41751, 29860, 40190, 42046, 42522, 17652, 23158, 7722, 42913, 41569, 30459, 38069, 20985, 31678, 22082, 44777, 21329, 23991, 24932, 33660, 15346, 44362, 41349, 26099, 29719, 43528, 37429, 21703, 36396, 44856, 1564, 30717, 26733, 20298, 18195, 43157, 30427, 12720, 18652, 44217, 45282, 24057, 24614, 7717, 34582, 20171, 45145, 40472, 23658, 41723, 20137, 32551, 35972, 39470, 41477, 29831, 31454, 30446, 11805, 44835, 33392, 44551, 24243, 40377, 43900, 31346, 37641, 45583, 4830, 33182, 24776, 40341, 46008, 35088, 28292, 42697, 28175, 41943, 34070, 25494, 45717, 29674, 36269, 15531, 43368, 44067, 35778, 42384, 44555, 38716, 38501, 41698, 44090, 20907, 26689, 26535, 24877, 40551, 42620, 35734, 
10933, 35610, 42876, 5136, 38591, 43265, 21139, 42458, 40844, 40071, 17702, 42804, 6258, 45349, 35890, 42178, 24869, 23673, 31653, 18792, 31593, 44786, 23310, 45332, 39810, 31182, 31218, 32800, 12018, 45262, 24255, 46071, 14689, 38542, 39438, 40968, 37609, 37505, 28886, 37279, -1, 25670, 3795, 24778, 33553, 36077, 32829, 44280, 37231, 39391, 44975, 19224, 34647, 40940, 31643, 43222, 42687, 38919, 33213, 42742, 40905, 43689, 19317, 44702, 29598, 38800, 39424, 43871, 41277, 42330, 39872, 39589, 42116, 38731, 43394, 42993, 43398, 38234, 15266, 16241, 32427, 29613, 17700, 32479, 8523, 34344, 40638, 45251, 9386, 32790, 34758, 38594, 35186, 43420, 18076, 14903, 36597, 29873, 26852, 40766, 29371, 25387, 30378, 25070, 21264, 5238, 11275, 36976, 20844, 27584, 38932, 22934, 31448, 38152, 9572, 39038, 22623, 36807, 43441, 38483, 36526, 36309, 2000, 37560, 38820, 20298, 24806, 18438, 37284, 14245, 42094, 41405, 26987, 45992, 34087, 15339, 38608, 44940, 20377, 19412, 22734, 23143, 40141, 44160, 40158, 34805, 36561, 42971, 18548, 28538, 21620, 34761, 38749, 9235, 44882, 10521, 27658, 15085, 
27991, 40260, 37766, 26667, 37252, 6052, 20720, 15656, 10249, 43832, 22655, 28813, 22232, 39675, 31588, 26889, 43457, 32471, 21092, 24369, 44535, 23544, 30933, 26125, 43592, 41487, 19622, 16317, 33377, 31363, 26214, 37947, 22926, 29673, 44104, 36410, 42280, 5854, 46041, 30141, 25670, -1, 7947, 37813, 45697, 35709, 3346, 33250, 40198, 29751, 7499, 14735, 5339, 43244, 41905, 45550, 2896, 31738, 40791, 37985, 45871, 44369, 18664, 36973, 42124, 19229, 26794, 36255, 45938, 23265, 43730, 29076, 34340, 38289, 12004, 27660, 44304, 30151, 46143, 44717, 44479, 36705, 20509, 13584, 25749, 7221, 39481, 37316, 29238, 12256, 32344, 45476, 37224, 36676, 42841, 19742, 35292, 29074, 36449, 37024, 40160, 32728, 8966, 45111, 35616, 24235, 44332, 36261, 16430, 42211, 40169, 30423, 41617, 10986, 6559, 25521, 19225, 29542, 42685, 31790, 1780, 26337, 33412, 37932, 39786, 14056, 34385, 13536, 19973, 45012, 31584, 36622, 41614, 12434, 39815, 17752, 28804, 42430, 37099, 45778, 40025, 39664, 44399, 36121, 41617, 28199, 32660, 35859, 39394, 28653, 38393, 42600, 20549, 39817, 22534, 19078, 42834, 42674, 
40903, 32215, 25961, 7651, 40439, 38915, 35852, 24857, 35122, 42414, 9715, 45514, 45679, 24310, 27778, 20087, 8370, 31152, 26443, 23333, 16097, 40279, 39902, 41649, 44975, 44079, 34563, 35959, 36433, 29277, 38362, 45584, 21246, 45738, 25561, 15922, 11480, 21918, 8342, 45427, 3795, 7947, -1, 30596, 43686, 41547, 12656, 45058, 40982, 45322, 34966, 36723, 41466, 13403, 33378, 40449, 28840, 31301, 38671, 19333, 27654, 20468, 22138, 37927, 33670, 43591, 24734, 43881, 21678, 46230, 42761, 33673, 39800, 6369, 36012, 24957, 29539, 29858, 46124, 22604, 36295, 34601, 28213, 18652, 38983, 39501, 21435, 25699, 28879, 33935, 28656, 30269, 27184, 24282, 18473, 13521, 38843, 30616, 44803, 32816, 34784, 23127, 39722, 11132, 30016, 25545, 18194, 7105, 25233, 25459, 34458, 27233, 45095, 10776, 32498, 42130, 27354, 15427, 7827, 41036, 18129, 8234, 45923, 41323, 3754, 20964, 22817, 18477, 34617, 31373, 46311, 29089, 39915, 41809, 33018, 15943, 10820, 35334, 6533, 15002, 39390, 33121, 12517, 38394, 35694, 23041, 39090, 29637, 32661, 7927, 32130, 23509, 28379, 38734, 24459, 26219, 40302, 37250, 
39671, 20105, 23169, 43964, 41326, 44717, 44489, 39799, 39636, 14437, 19964, 21321, 20957, 42599, 5075, 34528, 31451, 30995, 36905, 29669, 42325, 10128, 13153, 37531, 36136, 44671, 12618, 28469, 41610, 39652, 45667, 13005, 36108, 44447, 45786, 40089, 23158, 10099, 43813, 43862, 24778, 37813, 30596, -1, 37430, 43871, 41442, 33236, 41762, 44822, 32268, 44540, 37395, 37733, 44525, 18740, 41998, 36199, 42604, 18661, 36755, 36537, 44021, 16838, 40636, 17226, 20141, 30839, 14226, 38294, 42551, 46187, 25895, 14325, 45647, 33676, 28416, 34522, 33658, 15056, 45714, 22569, 29883, 38955, 33120, 41847, 18513, 34158, 19075, 22973, 19120, 32937, 32398, 39429, 40942, 26361, 43938, 36442, 36109, 30206, 43708, 34445, 20745, 32998, 34369, 19174, 10263, 43913, 23121, 43587, 29163, 36995, 34700, 41259, 10243, 28442, 40872, 15089, 43428, 16611, 21555, 28480, 12034, 35988, 38613, 25997, 33917, 39073, 20763, 26074, 43399, 40772, 41584, 4530, 20148, 27817, 36044, 33088, 32089, 37268, 44178, 40837, 34194, 28777, 38085, 2795, 31821, 39503, 37780, 28916, 38001, 17095, 46287, 8187, 43574, 39592, 38531, 36651, 
