152
20877, 12386, 23562, 17819, 36354, 14103, 38018, 21443, 30439, 36039, 43634, 43601, 36724, 27095, 19711, 11421, 21521, 43915, 11123, 32803, 42797, 44231, 43056, -1, 7272, 30318, 34181, 3510, 42951, 40920, 29451, 46104, 26121, 21437, 24660, 40234, 39893, 38081, 20170, 10483, 44110, 45949, 43746, 15620, 39803, 25701, 33107, 41110, 31818, 45392, 41609, 35353, 44897, 34515, 42194, 28320, 34997, 41748, 34721, 38260, 36909, 44850, 17305, 41433, 41265, 37641, 25638, 34080, 41246, 9544, 19523, 7283, 24209, 29126, 30500, 44105, 32569, 6209, 42849, 19051, 41590, 15664, 33272, 21547, 19384, 33254, 42726, 30033, 22970, 29720, 37592, 37310, 35400, 45086, 10073, 29563, 24164, 26483, 39695, 38576, 42913, 43057, 10242, 44764, 31747, 18476, 44210, 42137, 9988, 29038, 19123, 31072, 38163, 13436, 24966, 15038, 28463, 35116, 44525, 34415, 5703, 45631, 35015, 15033, 18981, 14148, 32274, 39598, 42561, 18422, 39172, 9810, 11391, 37062, 42220, 35564, 41541, 38316, 15176, 28766, 17582, 35807, 36295, 30502, 29256, 30429, 42688, 39083, 19243, 13652, 46046, 45042, 
37273, 39214, 43722, 40461, 46339, 37866, 36582, 27965, 5176, 36686, 37006, 12680, 28222, 36449, 41629, 34710, 42618, 32050, 27139, 31948, 39504, 34324, 39622, 7272, -1, 36310, 16831, 36085, 26860, 31285, 33516, 21725, 17341, 29420, 41793, 32731, 41569, 41517, 34071, 42240, 38571, 10613, 21114, 36340, 36423, 26372, 44947, 43442, 34773, 42158, 12929, 21447, 40669, 31916, 7131, 35682, 39774, 26822, 36426, 39240, 13234, 13765, 45942, 22528, 25700, 17620, 33031, 15531, 46062, 40752, 35009, 21610, 33517, 28911, 34596, 29456, 37169, 25107, 45040, 10122, 38124, 35223, 31102, 37714, 23867, 25673, 42465, 5626, 5081, 37262, 24367, 15910, 29812, 28208, 39078, 23240, 27907, 23402, 44435, 29305, 40700, 37498, 27802, 44862, 41831, 31672, 33451, 18898, 45272, 35360, 45705, 34536, 38041, 6620, 40571, 42134, 20790, 46261, 34686, 44372, 30756, 11669, 40654, 38157, 18728, 22162, 37258, 22959, 16569, 35691, 31846, 41065, 36390, 44637, 9098, 23857, 35430, 19311, 42164, 43346, 42002, 33298, 42849, 37743, 18857, 41855, 44388, 6188, 26356, 29847, 38746, 31629, 
32520, 30983, 38143, 22186, 26347, 27648, 32690, 22951, 33550, 42524, 15143, 22035, 35400, 13957, 39961, 44404, 22464, 44522, 43830, 36191, 20116, 41815, 19410, 30318, 36310, -1, 39658, 46017, 40984, 37000, 23900, 24374, 46194, 46159, 35761, 40953, 22238, 19455, 41120, 35234, 28265, 40143, 32989, 34957, 41214, 28856, 17095, 39160, 19432, 41999, 39340, 40894, 25026, 38481, 34788, 37254, 8996, 25040, 37028, 42492, 45687, 32354, 45239, 28226, 39000, 37123, 35593, 12495, 38040, 35004, 38834, 42667, 18453, 38915, 21742, 27042, 38418, 22042, 36850, 18416, 23351, 12719, 19616, 37320, 37979, 22178, 29649, 41932, 20712, 18157, 36193, 37711, 44687, 5304, 42444, 45263, 17692, 41390, 28426, 15441, 33789, 44855, 12139, 27266, 38393, 22201, 21061, 30898, 46084, 22827, 17809, 44229, 38176, 30641, 27087, 34483, 45127, 33316, 9822, 17088, 37094, 43564, 29746, 34921, 16897, 38275, 1886, 41960, 16015, 34174, 42996, 33465, 42382, 6137, 18065, 6582, 26428, 42399, 37369, 22792, 41452, 45246, 44501, 44185, 31310, 19344, 38864, 30724, 11775, 12192, 25018, 35609, 
35424, 28790, 41624, 16591, 13718, 33564, 30249, 20461, 26323, 36432, 23267, 36719, 14051, 32254, 33932, 40093, 11134, 37842, 35896, 35732, 35426, 33541, 20789, 34181, 16831, 39658, -1, 19706, 36981, 20684, 44533, 12800, 22753, 26945, 31219, 30809, 44376, 16771, 22000, 31188, 31843, 44372, 29241, 46050, 44709, 31248, 26658, 37453, 5966, 19751, 14045, 19052, 36082, 30192, 45048, 39170, 20399, 44962, 45785, 22258, 38762, 44788, 26682, 37678, 23350, 18482, 18164, 21933, 41775, 38901, 41998, 40299, 14113, 37702, 22795, 41948, 42303, 18234, 22269, 44040, 30746, 14326, 32644, 39825, 37847, 39710, 38440, 32706, 40343, 35414, 18670, 41714, 34661, 37887, 5184, 28857, 40619, 45490, 37793, 27756, 33778, 18744, 36155, 36279, 35776, 13957, 34865, 8719, 40516, 36156, 44071, 4546, 43534, 43558, 7596, 35397, 37480, 45505, 29701, 38630, 36983, 22224, 7959, 32137, 23145, 36382, 33842, 27320, 33056, 45661, 35180, 42787, 33418, 43472, 35085, 41661, 38468, 28794, 45780, 25429, 29168, 29556, 38410, 30580, 28351, 45335, 20850, 15558, 36012, 44559, 27214, 23127, 
43267, 20162, 35792, 13381, 42160, 38790, 33231, 27015, 31464, 44989, 41590, 11410, 38194, 44950, 21357, 18428, 23304, 21828, 40685, 41335, 17540, 45199, 21340, 3510, 36085, 46017, 19706, -1, 45342, 39338, 39317, 21833, 41667, 46278, 22400, 5985, 42951, 14542, 24929, 43994, 38434, 40387, 24199, 6103, 34742, 44106, 37960, 23997, 31775, 29956, 41055, 22875, 40405, 36758, 38285, 11662, 32651, 21893, 4181, 39692, 44832, 36386, 40720, 21707, 31429, 5629, 22357, 36140, 16614, 35565, 37445, 29408, 36048, 35728, 39017, 41808, 36130, 10392, 31376, 33222, 27810, 36602, 13056, 21698, 31760, 44229, 27548, 42430, 2848, 44920, 41449, 36076, 36809, 12378, 30946, 31010, 7505, 45862, 40219, 11870, 40426, 20937, 8617, 37847, 42706, 40581, 38583, 41633, 44199, 28282, 17957, 46164, 17765, 25092, 6622, 36593, 35044, 44008, 17838, 45665, 12678, 16106, 27316, 37011, 22451, 11729, 13230, 43693, 39691, 36598, 38993, 11215, 29495, 34985, 32635, 38798, 41654, 32819, 31230, 28746, 21523, 35224, 38598, 42619, 37381, 42200, 42235, 32535, 39230, 15536, 28335, 7866, 
26904, 46190, 35079, 26199, 44706, 21997, 28374, 26569, 42276, 9992, 33601, 42810, 30485, 33343, 44936, 26780, 33978, 34447, 42173, 34468, 14161, 5078, 33253, 42951, 26860, 40984, 36981, 45342, -1, 40531, 33387, 41392, 22590, 43644, 29972, 42501, 40854, 15573, 41692, 45207, 4031, 31372, 23494, 29579, 23532, 42572, 21085, 4767, 18970, 39132, 4963, 23267, 14525, 11669, 21640, 43439, 40515, 31522, 23785, 28458, 39005, 45598, 44887, 30569, 42175, 6675, 19012, 24569, 26966, 42216, 34488, 28795, 28155, 38317, 36002, 17133, 28178, 36997, 35295, 45009, 19824, 11238, 27558, 41740, 33627, 17635, 29548, 24958, 22280, 41548, 34086, 40872, 44922, 18722, 27185, 29937, 43971, 35721, 29621, 6575, 44828, 39817, 39874, 40989, 8300, 37384, 22917, 17087, 31420, 16902, 42400, 27295, 31764, 15043, 30343, 31608, 43647, 39106, 36527, 13290, 14459, 29919, 30082, 27472, 35310, 32950, 44119, 38209, 45094, 15824, 35743, 31244, 21684, 40892, 45211, 37862, 31429, 33292, 42186, 39544, 34765, 41365, 44184, 45375, 37072, 35913, 31961, 4513, 44676, 45548, 32617, 24425, 
35345, 40573, 18917, 30922, 46339, 34056, 43946, 30405, 19402, 39279, 43168, 37876, 40769, 17599, 23837, 15434, 38249, 34777, 19801, 38157, 23682, 11051, 40093, 40920, 31285, 37000, 20684, 39338, 40531, -1, 39200, 42290, 13378, 20463, 46268, 14370, 46116, 34228, 44745, 41384, 37323, 25955, 18262, 43581, 39731, 34162, 44615, 31209, 38441, 45989, 45778, 27276, 31455, 26950, 25445, 31595, 23023, 26273, 34916, 45688, 41671, 4748, 32352, 35370, 35471, 39123, 42035, 22484, 7900, 41646, 15971, 28059, 39737, 41459, 19566, 38475, 45235, 30547, 20546, 31977, 41224, 19986, 33362, 12457, 41030, 17448, 23327, 11905, 42966, 31468, 38785, 25883, 30979, 30589, 11872, 28884, 37090, 39204, 11093, 30200, 29250, 42252, 31361, 40498, 33008, 5245, 34938, 39371, 38338, 38302, 26476, 31206, 43328, 33801, 38967, 19854, 37953, 26298, 36422, 26714, 32141, 44618, 33929, 36545, 29002, 34133, 16063, 43006, 39280, 28539, 38586, 41553, 41518, 28366, 18502, 34079, 44043, 16163, 43099, 20141, 21684, 32787, 45679, 37553, 45004, 34327, 36136, 40716, 27734, 25704, 38327, 34037, 
45166, 39059, 23599, 34423, 39464, 25753, 41131, 37944, 30548, 34083, 27011, 38189, 10870, 45666, 34823, 32181, 45067, 39808, 17015, 41013, 40664, 21244, 33893, 29451, 33516, 23900, 44533, 39317, 33387, 39200, -1, 16791, 23694, 44246, 43123, 43205, 30771, 39802, 29569, 27326, 27384, 46339, 26710, 4237, 37104, 29475, 39512, 27450, 46298, 43316, 41786, 45376, 35137, 28105, 31171, 33227, 44774, 38282, 41907, 29465, 45442, 26029, 41415, 7445, 31604, 21314, 14491, 32969, 41673, 18905, 29155, 27837, 7404, 15863, 30973, 26882, 44484, 42748, 43992, 46097, 34406, 31802, 24527, 41412, 29024, 14728, 23870, 11483, 20776, 41774, 41566, 45528, 32128, 37451, 42685, 42150, 41112, 29800, 38291, 17047, 13874, 42638, 17386, 29198, 43590, 7831, 10138, 45166, 46086, 42111, 40236, 6421, 16437, 37764, 21911, 25859, 17038, 42227, 34884, 32951, 35958, 41408, 31397, 34073, 9585, 16420, 35598, 7253, 26642, 24150, 42022, 34807, 21105, 38213, 10506, 30098, 30863, 35589, 43517, 8514, 38735, 29358, 16801, 38145, 41187, 36869, 37414, 44559, 33755, 37421, 18348, 37538, 
18951, 15380, 35744, 36749, 28892, 36886, 21095, 14152, 41150, 30100, 32599, 19438, 27648, 32644, 33719, 37383, 40870, 38542, 42178, 10869, 16854, 33380, 30191, 46104, 21725, 24374, 12800, 21833, 41392, 42290, 16791, -1, 35601, 22133, 40371, 40647, 42600, 15145, 42590, 37403, 8717, 32697, 39764, 32088, 27633, 28094, 38818, 35073, 32067, 28749, 25686, 41673, 44052, 22876, 35354, 45638, 30583, 42749, 11173, 30414, 31975, 43343, 20135, 32441, 44893, 16377, 17854, 30798, 43317, 39877, 9123, 19498, 37723, 40299, 25001, 20145, 38490, 29697, 14027, 42109, 23119, 36234, 36629, 10138, 32099, 29687, 16999, 12482, 26879, 41780, 42630, 42636, 13366, 34620, 34704, 29137, 40825, 28137, 27446, 42856, 46252, 8741, 39412, 32333, 19317, 8610, 40047, 29962, 4980, 21288, 22018, 30794, 32447, 25085, 44107, 36341, 31039, 43835, 24152, 22037, 43686, 28780, 32254, 24230, 32564, 44970, 42528, 37040, 33151, 29436, 32684, 32775, 28956, 43646, 24698, 22285, 21834, 41342, 27390, 45301, 23403, 28678, 12916, 34481, 27523, 37130, 30317, 27792, 16368, 18792, 37567, 44020, 
39008, 22483, 45462, 25195, 40275, 21592, 22151, 13036, 28141, 40190, 10790, 19598, 40061, 8413, 32253, 31586, 28994, 29678, 39299, 10552, 30705, 10168, 38587, 26121, 17341, 46194, 22753, 41667, 22590, 13378, 23694, 35601, -1, 30382, 42585, 40144, 4688, 37687, 20734, 11855, 30080, 43316, 23266, 15795, 33134, 40853, 43455, 21977, 38676, 37175, 18910, 25219, 41940, 36888, 39797, 28286, 35931, 18111, 30455, 14919, 42752, 43937, 37632, 23402, 8329, 35965, 21330, 22918, 38021, 31203, 46099, 41348, 29001, 30498, 18626, 42482, 15702, 42109, 36635, 31515, 34463, 9514, 45631, 25527, 37235, 42007, 11076, 43329, 17960, 44684, 44670, 31300, 35311, 40025, 34224, 16336, 45234, 35999, 42500, 22060, 25892, 20852, 45022, 4272, 32987, 19026, 38028, 35122, 40294, 40090, 31608, 9467, 37208, 31547, 9308, 31272, 41149, 33870, 43488, 37339, 28999, 43930, 46148, 17812, 45350, 34129, 45590, 46308, 33101, 34506, 23340, 39128, 33064, 41893, 19314, 45937, 33488, 27492, 43799, 6213, 11113, 42978, 42651, 22848, 41759, 36307, 10930, 11319, 34408, 30097, 6702, 42910, 
9362, 17590, 38759, 22426, 28041, 33135, 8728, 31859, 39125, 35069, 40757, 37920, 24668, 26400, 34824, 19728, 23698, 28115, 7357, 42875, 46127, 31057, 20207, 21437, 29420, 46159, 26945, 46278, 43644, 20463, 44246, 22133, 30382, -1, 17044, 43803, 42315, 33644, 38649, 44486, 29316, 29837, 31664, 20671, 41472, 39970, 38735, 32591, 32563, 35070, 41252, 34998, 25679, 23210, 33198, 45715, 32624, 28127, 45188, 10834, 24729, 36861, 9366, 33613, 42127, 24155, 37648, 18513, 28797, 44127, 21269, 23679, 36953, 27238, 41775, 12640, 24500, 42462, 17997, 31401, 7452, 44122, 36658, 38492, 42026, 34150, 41553, 31010, 36998, 35982, 13086, 29776, 21433, 31734, 29608, 46049, 44254, 41606, 40754, 33665, 30918, 17381, 43534, 39377, 35433, 38555, 31283, 43606, 12807, 9853, 28786, 37940, 17734, 45822, 6029, 44251, 32776, 37363, 43749, 16275, 24772, 12661, 13452, 35100, 45508, 34093, 2776, 40041, 30654, 30543, 39603, 45236, 23937, 46097, 42525, 22010, 38131, 39045, 43003, 17225, 12777, 11406, 26622, 43958, 37483, 37345, 40607, 33330, 39384, 28195, 43620, 14375, 
31897, 26797, 43910, 14231, 42838, 26449, 42361, 36303, 24879, 32712, 23629, 44791, 26676, 38634, 43271, 42071, 42667, 44250, 35681, 10938, 5910, 41030, 15463, 24660, 41793, 35761, 31219, 22400, 29972, 46268, 43123, 40371, 42585, 17044, -1, 35493, 10393, 29929, 30617, 30679, 31905, 26058, 26728, 10552, 19300, 13771, 43719, 29176, 27679, 45785, 34167, 28424, 16643, 38193, 19632, 43038, 31933, 31918, 28357, 38159, 8655, 15927, 44903, 36618, 26336, 16474, 17801, 30974, 19264, 40357, 37099, 42255, 12198, 33219, 22322, 15319, 37968, 42490, 15543, 20333, 22067, 34564, 30973, 33934, 32998, 43102, 39662, 38436, 34466, 30920, 31941, 20908, 39421, 38810, 45959, 43792, 19645, 41939, 35185, 17137, 37750, 43723, 39691, 45327, 34332, 42823, 32522, 23971, 36570, 40942, 37486, 31716, 17685, 20936, 44517, 29694, 11685, 39321, 31122, 13206, 18452, 17176, 28826, 40773, 7261, 35909, 14773, 19482, 18652, 45370, 25023, 10026, 26020, 10377, 24816, 42850, 46152, 27629, 38185, 33001, 8903, 14291, 39721, 38435, 39189, 40608, 29140, 45103, 13026, 28992, 33624, 39045, 
26013, 32343, 26851, 43424, 19129, 17487, 45251, 33580, 32551, 38154, 26441, 41650, 44741, 40648, 19049, 14403, 25519, 43562, 21809, 40483, 30108, 40783, 20000, 40234, 32731, 40953, 30809, 5985, 42501, 14370, 43205, 40647, 40144, 43803, 35493, -1, 42861, 44968, 44247, 44707, 36059, 23179, 31375, 27685, 31543, 35895, 24203, 42930, 32630, 27274, 34019, 26439, 28602, 27932, 40158, 9774, 21976, 44177, 39056, 34958, 38101, 39416, 43365, 34750, 26600, 18961, 18240, 45669, 10095, 20462, 31260, 16473, 24496, 16630, 12022, 43623, 37431, 41391, 37562, 31156, 30593, 23636, 44601, 35410, 34768, 38936, 41618, 40928, 12045, 25645, 22703, 45713, 43797, 46171, 33365, 45489, 36280, 20478, 10552, 33935, 45539, 43581, 23810, 35227, 42878, 30230, 42103, 25669, 10937, 40708, 32896, 39864, 42934, 21765, 43869, 28947, 35373, 40603, 42512, 44854, 44767, 42538, 16745, 41356, 10437, 35862, 44545, 27930, 44835, 36695, 5580, 37650, 43695, 42165, 45365, 19056, 36396, 41570, 11592, 35948, 40877, 42886, 44295, 23048, 39084, 29503, 36964, 24481, 13919, 40857, 46053, 27754, 
36597, 37517, 41084, 35787, 28796, 28949, 11506, 38114, 40547, 11455, 45216, 36587, 40488, 7381, 30796, 38705, 38989, 28149, 31325, 37705, 31202, 35488, 46020, 39893, 41569, 22238, 44376, 42951, 40854, 46116, 30771, 42600, 4688, 42315, 10393, 42861, -1, 39144, 24509, 40292, 41071, 22500, 25707, 21280, 16492, 37084, 39657, 15050, 8855, 36589, 3509, 35170, 15818, 30471, 25896, 21404, 42079, 39744, 12585, 43652, 43508, 39896, 30087, 37319, 3383, 18421, 12295, 26348, 32480, 19952, 27629, 37344, 44945, 27141, 28856, 3244, 36007, 38741, 29588, 2441, 18957, 41425, 39389, 17501, 38080, 43177, 18086, 28582, 37749, 45998, 23505, 39923, 31970, 21069, 44388, 45916, 39835, 26029, 26277, 17437, 45919, 18956, 24927, 19343, 13277, 14089, 16029, 26903, 29358, 27448, 30291, 11330, 46291, 36720, 19452, 33563, 4463, 32115, 33124, 37037, 33832, 28545, 18757, 23413, 42367, 37247, 17281, 36797, 10358, 21576, 32202, 17954, 26752, 24542, 29170, 44951, 31043, 20126, 14328, 36622, 34065, 44501, 25859, 28607, 27826, 26615, 28701, 43406, 16755, 33579, 30041, 33435, 
41000, 21616, 21378, 20455, 39058, 46182, 23294, 22271, 15548, 37900, 22490, 42123, 22726, 16847, 26482, 39760, 30718, 34109, 44758, 17918, 16226, 22160, 42198, 38081, 41517, 19455, 16771, 14542, 15573, 34228, 39802, 15145, 37687, 33644, 29929, 44968, 39144, -1, 36422, 40310, 1825, 29906, 32080, 14330, 42142, 14629, 38777, 37162, 33070, 45623, 18415, 36075, 45995, 43989, 36019, 4398, 11982, 23784, 14150, 25138, 38044, 41075, 21032, 40977, 10228, 45724, 37411, 34406, 43021, 44467, 21496, 45110, 43989, 41602, 18451, 25396, 29423, 12508, 38013, 27694, 36458, 35861, 45583, 12679, 37424, 26204, 39190, 40659, 27399, 24064, 45119, 42674, 46079, 16391, 39557, 42061, 33084, 32095, 43547, 27618, 37136, 7473, 29409, 46124, 28137, 31344, 33748, 30683, 39102, 43107, 33254, 21123, 31099, 31760, 42251, 38860, 42370, 29213, 41881, 45778, 29453, 36637, 23452, 19975, 23257, 45868, 40258, 40642, 21256, 31332, 30269, 38492, 41685, 29494, 33163, 43575, 27450, 21175, 22127, 11315, 37587, 38128, 5952, 29846, 31692, 45218, 31292, 39606, 26983, 44446, 37686, 19346, 
46157, 37475, 33129, 27349, 39369, 42236, 28677, 39594, 38297, 41052, 34949, 33414, 28230, 34135, 35204, 5876, 28673, 41196, 23406, 32256, 41235, 22109, 39880, 20170, 34071, 41120, 22000, 24929, 41692, 44745, 29569, 42590, 20734, 38649, 30617, 44247, 24509, 36422, -1, 30382, 16820, 26151, 36907, 22094, 15769, 38137, 27095, 32172, 36996, 35547, 32351, 21035, 30935, 40930, 37304, 28522, 39345, 42919, 37525, 3677, 37167, 45032, 30675, 29311, 29434, 17195, 28088, 25504, 18104, 26271, 38601, 40587, 19600, 12538, 37541, 44222, 40707, 40201, 7456, 38580, 40934, 31151, 35482, 9233, 41724, 39058, 36049, 17643, 4294, 32721, 12038, 33426, 34626, 29701, 29946, 10503, 21340, 43018, 30589, 27348, 35617, 26537, 45339, 43306, 28943, 41812, 35306, 31260, 32149, 37873, 42257, 46097, 42599, 1378, 45083, 30207, 41058, 43457, 38761, 20158, 7152, 21203, 2649, 41494, 42610, 39355, 14961, 34758, 15684, 21743, 13467, 24599, 29313, 23712, 36100, 42855, 44073, 40301, 12350, 12154, 28908, 39431, 22604, 2751, 34186, 36984, 28843, 28259, 20215, 23676, 38637, 40581, 
39896, 41323, 37436, 31856, 16667, 12135, 9649, 40281, 27978, 26487, 42260, 40950, 44793, 39163, 38228, 34847, 18048, 37100, 40446, 42836, 26359, 18611, 23036, 10483, 42240, 35234, 31188, 43994, 45207, 41384, 27326, 37403, 11855, 44486, 30679, 44707, 40292, 40310, 30382, -1, 45939, 25619, 45700, 33525, 12695, 45709, 29734, 15111, 40748, 41154, 37366, 20152, 39742, 39689, 16132, 27003, 37680, 39966, 32668, 39317, 35484, 30503, 39029, 37819, 32748, 17571, 26619, 33659, 30979, 29773, 21572, 11273, 35444, 17972, 44621, 25048, 21753, 27486, 43046, 26055, 18432, 34384, 20990, 31837, 40426, 41093, 16003, 22515, 41129, 27332, 37269, 29867, 37282, 32427, 32077, 30925, 25468, 39186, 26419, 40710, 26078, 39886, 34903, 27236, 36648, 40540, 9677, 41593, 35783, 45061, 20556, 21230, 39438, 27255, 39338, 44567, 31329, 46169, 37681, 37457, 24110, 9367, 31195, 32547, 13340, 32259, 33369, 31443, 19279, 44299, 42834, 44235, 22148, 29750, 37830, 37604, 45955, 35673, 17777, 16383, 39864, 38782, 13305, 26836, 42767, 32355, 44936, 9207, 39296, 44317, 25122, 8681, 
37382, 41588, 34811, 26724, 27627, 5341, 45951, 33436, 38426, 42320, 29693, 29839, 31486, 43882, 16166, 36324, 12465, 41267, 9084, 44981, 43214, 22234, 20699, 44110, 38571, 28265, 31843, 38434, 4031, 37323, 27384, 8717, 30080, 29316, 31905, 36059, 41071, 1825, 16820, 45939, -1, 43447, 34840, 33698, 14614, 42071, 18738, 38562, 37213, 42156, 45924, 39205, 36135, 42188, 24670, 18934, 5688, 28565, 24425, 24066, 29941, 10286, 6126, 16956, 29216, 29676, 18712, 28989, 29908, 42432, 35000, 16691, 38750, 33199, 31259, 41689, 37801, 32063, 45078, 19966, 33906, 41156, 33207, 31878, 38515, 23797, 42887, 27054, 28348, 39241, 45150, 40028, 28400, 38027, 37875, 35745, 16647, 12114, 38871, 33647, 40742, 37998, 43888, 15966, 8944, 32110, 40897, 44499, 45643, 41910, 43697, 43665, 28593, 37723, 32102, 40104, 42192, 19545, 38611, 35425, 44403, 27246, 10294, 26979, 29078, 3798, 9376, 27958, 43483, 23376, 45718, 43663, 41077, 29281, 13534, 26524, 19483, 28553, 42548, 37430, 30352, 40725, 38641, 24279, 14201, 40842, 33723, 21641, 43650, 36885, 27814, 37388, 
22644, 17986, 39205, 35824, 40942, 31329, 7406, 45593, 45025, 28287, 15611, 13170, 18379, 23776, 42765, 40409, 18341, 20346, 21033, 35673, 13941, 36829, 19813, 45949, 10613, 40143, 44372, 40387, 31372, 25955, 46339, 32697, 43316, 29837, 26058, 23179, 22500, 29906, 26151, 25619, 43447, -1, 5715, 38634, 29719, 36839, 34879, 8571, 34666, 45929, 19179, 40347, 31656, 24156, 44343, 20297, 26006, 8714, 17167, 36465, 25145, 40204, 22775, 34403, 9428, 36337, 45074, 16789, 37191, 35724, 32763, 42672, 26349, 34185, 42695, 12288, 30071, 31382, 35106, 32177, 23480, 41678, 30933, 44096, 19680, 34479, 26279, 34734, 31050, 26697, 33438, 15884, 44089, 18424, 45621, 34823, 35221, 44113, 15615, 44567, 20612, 29918, 41256, 42868, 7540, 29173, 30845, 29284, 38858, 22714, 35403, 23115, 38534, 30349, 36664, 35662, 30937, 39779, 45980, 24991, 18629, 35907, 36522, 35460, 46309, 8415, 31225, 10671, 28563, 45864, 17106, 37741, 44946, 31938, 6319, 30730, 33176, 31647, 42496, 45462, 32609, 31190, 35089, 33772, 38714, 26073, 45893, 17337, 40157, 44928, 39571, 45257, 
19690, 35850, 23182, 33064, 25904, 39398, 30495, 19712, 27533, 8208, 18864, 11244, 31083, 41657, 27109, 40360, 32832, 15325, 30914, 20037, 39536, 14891, 18741, 43746, 21114, 32989, 29241, 24199, 23494, 18262, 26710, 39764, 23266, 31664, 26728, 31375, 25707, 32080, 36907, 45700, 34840, 5715, -1, 22110, 39690, 34543, 36232, 7918, 14847, 22861, 40112, 29824, 44315, 38907, 38732, 30758, 46159, 44366, 14613, 36459, 40467, 13440, 26387, 33488, 21124, 31316, 37650, 34283, 38265, 43291, 27800, 41792, 33812, 42712, 38786, 31239, 31581, 34165, 42998, 36214, 26008, 34819, 30191, 38596, 46204, 9059, 11390, 40845, 43840, 29398, 24522, 37780, 16145, 38300, 24194, 41803, 38695, 15010, 39013, 14728, 44481, 32887, 30234, 33826, 45567, 30344, 46105, 28354, 35229, 36849, 45391, 44046, 44409, 8788, 39777, 45978, 43527, 31771, 41713, 10082, 32008, 29057, 18354, 38748, 36757, 43467, 40790, 10451, 40541, 19335, 42408, 29671, 45665, 28571, 28881, 41252, 40928, 40652, 46268, 35333, 41731, 43839, 36623, 14785, 36681, 45463, 34752, 29868, 21268, 22446, 32864, 35875, 
12184, 36369, 35507, 25321, 44981, 36830, 13891, 43449, 31733, 41270, 33523, 37912, 39208, 27390, 19782, 41230, 19263, 19151, 27397, 31566, 33570, 19946, 39552, 15620, 36340, 34957, 46050, 6103, 29579, 43581, 4237, 32088, 15795, 20671, 10552, 27685, 21280, 14330, 22094, 33525, 33698, 38634, 22110, -1, 41630, 30661, 30390, 43905, 41409, 40439, 30614, 40661, 43931, 44922, 37405, 20644, 14516, 42534, 12712, 45830, 26900, 23663, 33918, 45603, 44698, 24250, 26863, 42777, 18535, 41539, 28848, 42471, 34378, 13295, 32368, 41367, 44584, 45272, 20168, 41269, 39940, 40262, 28860, 21511, 13683, 29791, 42054, 29196, 39139, 11834, 21098, 43475, 45784, 32885, 34095, 34183, 37986, 11649, 30254, 37297, 32037, 33242, 45881, 38707, 43141, 33092, 37491, 44802, 38382, 21838, 34691, 31629, 21686, 43590, 36580, 37770, 41269, 43446, 28466, 45562, 40501, 37601, 45000, 43449, 24218, 8677, 44270, 35049, 36363, 8863, 12682, 18027, 23845, 39191, 44129, 26309, 37984, 45828, 43893, 42877, 44034, 34542, 38898, 34885, 12010, 45965, 8522, 35761, 13179, 44480, 41504, 34012, 
15190, 9572, 39717, 14269, 30875, 14943, 27795, 32086, 33063, 40212, 10594, 26387, 41985, 29610, 16049, 28874, 30177, 17400, 37264, 38421, 36541, 26210, 32195, 39803, 36423, 41214, 44709, 34742, 23532, 39731, 37104, 27633, 33134, 41472, 19300, 31543, 16492, 42142, 15769, 12695, 14614, 29719, 39690, 41630, -1, 22874, 24894, 26402, 27121, 14331, 18843, 41934, 46013, 37249, 45768, 37546, 30350, 9335, 24461, 10198, 41921, 31819, 38927, 45654, 33782, 30974, 24256, 33555, 27186, 26765, 41883, 41248, 21342, 21539, 20693, 30210, 41546, 39495, 17435, 22248, 39156, 42853, 18640, 32773, 34814, 31543, 36845, 45831, 41159, 2691, 11412, 42655, 18543, 42369, 27585, 9946, 45839, 32746, 29398, 9211, 45129, 24103, 45633, 17581, 38738, 19409, 21133, 31635, 41185, 33201, 41484, 27668, 39126, 44192, 19047, 31442, 44434, 33746, 36546, 19623, 34664, 30114, 26996, 36025, 41710, 30506, 31398, 40420, 31979, 44125, 39134, 39085, 42437, 45588, 27992, 42543, 45077, 44783, 32635, 22419, 37509, 4620, 43949, 41066, 20398, 42977, 13474, 33061, 25704, 28713, 43319, 34209, 
15502, 37917, 23851, 7873, 27048, 44537, 44539, 45117, 35191, 35649, 8176, 29802, 15944, 20496, 5745, 18179, 21226, 28182, 40502, 26852, 37152, 29846, 30281, 25701, 26372, 28856, 31248, 44106, 42572, 34162, 29475, 28094, 40853, 39970, 13771, 35895, 37084, 14629, 38137, 45709, 42071, 36839, 34543, 30661, 22874, -1, 24311, 28392, 31204, 14274, 20511, 44924, 23287, 27933, 32153, 26956, 19854, 31894, 20746, 37774, 33143, 20243, 24073, 41680, 26838, 19352, 33540, 8249, 37687, 41639, 43640, 39014, 39254, 43302, 23228, 36478, 46254, 33197, 13989, 24151, 21727, 29228, 19224, 40540, 44369, 30069, 14860, 36916, 24634, 46143, 30667, 34434, 34963, 20177, 38004, 39112, 34665, 45648, 19024, 20427, 19128, 32477, 27771, 34408, 3404, 37562, 31792, 36339, 39206, 19162, 37732, 44989, 37555, 19806, 24159, 29320, 36945, 39860, 37832, 39683, 26496, 31579, 43005, 18741, 18146, 43975, 45309, 32302, 31430, 40752, 21071, 32806, 42441, 25181, 34925, 23316, 41599, 28582, 14322, 29770, 6250, 45952, 39630, 24726, 43944, 14962, 45347, 36407, 46313, 26583, 27616, 34979, 
